tchextid,studentuuid,stdextid,groupid
tch_20200710-174302_78,e4973e3b-c2a9-11ea-acee-0242ac110002,std_1594384553384_78,596f537c-4f08-49b4-b3b9-b22e2f331915
tch_20200710-174302_83,8d07f848-c2aa-11ea-acee-0242ac110002,std_1594384835991_83,257dce4e-adcd-44cc-9863-b3c64c044f0d
tch_20200710-174302_74,710d25d3-c2a9-11ea-96b3-0242ac110002,std_1594384359268_74,9dac0bca-3dcd-4fdc-9630-7cad68dbf656
tch_20200710-174302_84,a4de1d0a-c2aa-11ea-96b3-0242ac110002,std_1594384875967_84,098cd302-fcb7-485d-ab38-9ac1d11a2ad2
tch_20200710-174302_81,682056c9-c2aa-11ea-96b3-0242ac110002,std_1594384774052_81,af1c1c07-5dfa-4997-91fa-9268a7a1c49b
tch_20200710-174302_82,5e317637-c2aa-11ea-acee-0242ac110002,std_1594384757316_82,503b06cd-65f8-41aa-8529-94455a1ef7f7
tch_20200710-174302_77,c631432c-c2a9-11ea-89f8-0242ac110002,std_1594384502376_77,d8454053-a40a-4eb6-8a81-5e8ea155a0d2
tch_20200710-174302_75,b83c91da-c2a9-11ea-af23-0242ac110002,std_1594384479010_75,5a8e7ffb-3210-4155-9f46-8c59067ab253
tch_20200710-174302_78,d7aa6040-c2a9-11ea-af23-0242ac110002,std_1594384531708_78,596f537c-4f08-49b4-b3b9-b22e2f331915
tch_20200710-174302_84,993445bc-c2aa-11ea-af23-0242ac110002,std_1594384856419_84,098cd302-fcb7-485d-ab38-9ac1d11a2ad2
tch_20200710-174302_81,5c2a82c1-c2aa-11ea-96b3-0242ac110002,std_1594384754020_81,af1c1c07-5dfa-4997-91fa-9268a7a1c49b
tch_20200710-174302_82,518c4fc0-c2aa-11ea-af23-0242ac110002,std_1594384736198_82,503b06cd-65f8-41aa-8529-94455a1ef7f7
tch_20200710-174302_77,b7659227-c2a9-11ea-89f8-0242ac110002,std_1594384477579_77,d8454053-a40a-4eb6-8a81-5e8ea155a0d2
tch_20200710-174302_76,c005d321-c2a9-11ea-acee-0242ac110002,std_1594384492052_76,8a2465e1-2515-4760-8c64-04a27cca2456
tch_20200710-174302_75,ab2372a6-c2a9-11ea-acee-0242ac110002,std_1594384457008_75,5a8e7ffb-3210-4155-9f46-8c59067ab253
tch_20200710-174302_79,1cf15c26-c2aa-11ea-96b3-0242ac110002,std_1594384647952_79,e9a13261-bac3-4956-a1c8-4ee4e5118e56
tch_20200710-174302_82,4636da3e-c2aa-11ea-af23-0242ac110002,std_1594384717195_82,503b06cd-65f8-41aa-8529-94455a1ef7f7
tch_20200710-174302_81,4e9c3422-c2aa-11ea-acee-0242ac110002,std_1594384731285_81,af1c1c07-5dfa-4997-91fa-9268a7a1c49b
tch_20200710-174302_77,a9065fa8-c2a9-11ea-af23-0242ac110002,std_1594384453432_77,d8454053-a40a-4eb6-8a81-5e8ea155a0d2
tch_20200710-174302_75,9bb6c717-c2a9-11ea-96b3-0242ac110002,std_1594384431137_75,5a8e7ffb-3210-4155-9f46-8c59067ab253
tch_20200710-174302_80,26c8bd7a-c2aa-11ea-acee-0242ac110002,std_1594384664467_80,26f0e944-42ab-424f-be3d-fdb2ba2cfd8f
tch_20200710-174302_76,b2101072-c2a9-11ea-acee-0242ac110002,std_1594384468598_76,8a2465e1-2515-4760-8c64-04a27cca2456
tch_20200710-174302_83,7dd85655-c2aa-11ea-acee-0242ac110002,std_1594384810538_83,676ea57b-7ebd-4dd4-8b68-d5060e27abc3
tch_20200710-174302_85,e10ce930-c2aa-11ea-89f8-0242ac110002,std_1594384976954_85,0bc627aa-001f-4e44-a39e-0cc16b5ef3c9
tch_20200710-174302_79,0d20e58a-c2aa-11ea-89f8-0242ac110002,std_1594384621425_79,e9a13261-bac3-4956-a1c8-4ee4e5118e56
tch_20200710-174302_81,3f0c97ab-c2aa-11ea-89f8-0242ac110002,std_1594384705164_81,af1c1c07-5dfa-4997-91fa-9268a7a1c49b
tch_20200710-174302_80,1975a295-c2aa-11ea-af23-0242ac110002,std_1594384642118_80,26f0e944-42ab-424f-be3d-fdb2ba2cfd8f
tch_20200710-174302_76,a4084b55-c2a9-11ea-89f8-0242ac110002,std_1594384445107_76,8a2465e1-2515-4760-8c64-04a27cca2456
tch_20200710-174302_75,8d4ff31e-c2a9-11ea-acee-0242ac110002,std_1594384406974_75,5a8e7ffb-3210-4155-9f46-8c59067ab253
tch_20200710-174302_77,9cc46684-c2a9-11ea-96b3-0242ac110002,std_1594384432897_77,d8454053-a40a-4eb6-8a81-5e8ea155a0d2
tch_20200710-174302_83,72c98688-c2aa-11ea-af23-0242ac110002,std_1594384791946_83,676ea57b-7ebd-4dd4-8b68-d5060e27abc3
tch_20200710-174302_78,cc854968-c2a9-11ea-af23-0242ac110002,std_1594384513039_78,8830d5c1-ca67-49ab-886a-c0aafc5e3cca
tch_20200710-174302_85,d3b0590a-c2aa-11ea-96b3-0242ac110002,std_1594384954532_85,0bc627aa-001f-4e44-a39e-0cc16b5ef3c9
tch_20200710-174302_79,ff6397ef-c2a9-11ea-acee-0242ac110002,std_1594384598363_79,e9a13261-bac3-4956-a1c8-4ee4e5118e56
tch_20200710-174302_80,0e7eef3d-c2aa-11ea-89f8-0242ac110002,std_1594384623683_80,26f0e944-42ab-424f-be3d-fdb2ba2cfd8f
tch_20200710-174302_84,8b1acec7-c2aa-11ea-89f8-0242ac110002,std_1594384832754_84,614cda02-8a5d-4db1-bc28-9f113cfeabc3
tch_20200710-174302_77,8e797faa-c2a9-11ea-89f8-0242ac110002,std_1594384408627_77,d8454053-a40a-4eb6-8a81-5e8ea155a0d2
tch_20200710-174302_76,96586bc8-c2a9-11ea-89f8-0242ac110002,std_1594384422131_76,8a2465e1-2515-4760-8c64-04a27cca2456
tch_20200710-174302_75,7d5cda67-c2a9-11ea-96b3-0242ac110002,std_1594384379910_75,5a8e7ffb-3210-4155-9f46-8c59067ab253
tch_20200710-174302_83,67a02a35-c2aa-11ea-acee-0242ac110002,std_1594384773230_83,676ea57b-7ebd-4dd4-8b68-d5060e27abc3
tch_20200710-174302_86,e70a444d-c2aa-11ea-acee-0242ac110002,std_1594384986986_86,7fd8799b-bf10-43a9-8444-a4cc808cf30c
tch_20200710-174302_78,c0de3141-c2a9-11ea-96b3-0242ac110002,std_1594384493483_78,8830d5c1-ca67-49ab-886a-c0aafc5e3cca
tch_20200710-174302_85,c55a759f-c2aa-11ea-96b3-0242ac110002,std_1594384930484_85,0bc627aa-001f-4e44-a39e-0cc16b5ef3c9
tch_20200710-174302_79,f0062edc-c2a9-11ea-96b3-0242ac110002,std_1594384572583_79,e9a13261-bac3-4956-a1c8-4ee4e5118e56
tch_20200710-174302_80,ff054bee-c2a9-11ea-af23-0242ac110002,std_1594384597764_80,26f0e944-42ab-424f-be3d-fdb2ba2cfd8f
tch_20200710-174302_84,7f6a4070-c2aa-11ea-96b3-0242ac110002,std_1594384813150_84,614cda02-8a5d-4db1-bc28-9f113cfeabc3
tch_20200710-174302_86,d9622cfd-c2aa-11ea-96b3-0242ac110002,std_1594384964085_86,7fd8799b-bf10-43a9-8444-a4cc808cf30c
tch_20200710-174302_82,37a4fe56-c2aa-11ea-89f8-0242ac110002,std_1594384692721_82,0f7beac3-c1d1-46f2-8cfd-2f334281cbf0
tch_20200710-174302_76,8876a59e-c2a9-11ea-96b3-0242ac110002,std_1594384398554_76,8a2465e1-2515-4760-8c64-04a27cca2456
tch_20200710-174302_83,5bdcb125-c2aa-11ea-af23-0242ac110002,std_1594384753503_83,676ea57b-7ebd-4dd4-8b68-d5060e27abc3
tch_20200710-174302_78,b53e93ac-c2a9-11ea-acee-0242ac110002,std_1594384473954_78,8830d5c1-ca67-49ab-886a-c0aafc5e3cca
tch_20200710-174302_81,32a5164a-c2aa-11ea-96b3-0242ac110002,std_1594384684371_81,62275b2e-3aca-4a2d-9e00-6f1c95b29440
tch_20200710-174302_85,b633aced-c2aa-11ea-89f8-0242ac110002,std_1594384905044_85,0bc627aa-001f-4e44-a39e-0cc16b5ef3c9
tch_20200710-174302_79,e11f0701-c2a9-11ea-89f8-0242ac110002,std_1594384547585_79,e9a13261-bac3-4956-a1c8-4ee4e5118e56
tch_20200710-174302_80,f0355562-c2a9-11ea-acee-0242ac110002,std_1594384572889_80,26f0e944-42ab-424f-be3d-fdb2ba2cfd8f
tch_20200710-174302_83,4d309605-c2aa-11ea-89f8-0242ac110002,std_1594384728901_83,676ea57b-7ebd-4dd4-8b68-d5060e27abc3
tch_20200710-174302_84,7157f58c-c2aa-11ea-96b3-0242ac110002,std_1594384789528_84,614cda02-8a5d-4db1-bc28-9f113cfeabc3
tch_20200710-174302_78,a68496ef-c2a9-11ea-89f8-0242ac110002,std_1594384449270_78,8830d5c1-ca67-49ab-886a-c0aafc5e3cca
tch_20200710-174302_86,cbe6ca45-c2aa-11ea-96b3-0242ac110002,std_1594384941482_86,7fd8799b-bf10-43a9-8444-a4cc808cf30c
tch_20200710-174302_82,2a01a17d-c2aa-11ea-acee-0242ac110002,std_1594384669865_82,0f7beac3-c1d1-46f2-8cfd-2f334281cbf0
tch_20200710-174302_81,25450365-c2aa-11ea-96b3-0242ac110002,std_1594384661918_81,62275b2e-3aca-4a2d-9e00-6f1c95b29440
tch_20200710-174302_85,a710b425-c2aa-11ea-89f8-0242ac110002,std_1594384879676_85,0bc627aa-001f-4e44-a39e-0cc16b5ef3c9
tch_20200710-174302_87,f1107db2-c2aa-11ea-af23-0242ac110002,std_1594385003828_87,d79ee503-68e7-4bfd-8dca-906e7b8d5bd5
tch_20200710-174302_78,97bbcc71-c2a9-11ea-acee-0242ac110002,std_1594384424182_78,8830d5c1-ca67-49ab-886a-c0aafc5e3cca
tch_20200710-174302_84,6639955d-c2aa-11ea-96b3-0242ac110002,std_1594384770896_84,614cda02-8a5d-4db1-bc28-9f113cfeabc3
tch_20200710-174302_86,bd950449-c2aa-11ea-89f8-0242ac110002,std_1594384917449_86,7fd8799b-bf10-43a9-8444-a4cc808cf30c
tch_20200710-174302_82,1ca697de-c2aa-11ea-89f8-0242ac110002,std_1594384647463_82,0f7beac3-c1d1-46f2-8cfd-2f334281cbf0
tch_20200710-174302_81,18ab004f-c2aa-11ea-af23-0242ac110002,std_1594384640778_81,62275b2e-3aca-4a2d-9e00-6f1c95b29440
tch_20200710-174302_87,e4d2083e-c2aa-11ea-89f8-0242ac110002,std_1594384983277_87,d79ee503-68e7-4bfd-8dca-906e7b8d5bd5
tch_20200710-174302_84,588a9ffc-c2aa-11ea-af23-0242ac110002,std_1594384747934_84,614cda02-8a5d-4db1-bc28-9f113cfeabc3
tch_20200710-174302_86,b0552478-c2aa-11ea-96b3-0242ac110002,std_1594384895221_86,7fd8799b-bf10-43a9-8444-a4cc808cf30c
tch_20200710-174302_82,0e98b910-c2aa-11ea-acee-0242ac110002,std_1594384623889_82,0f7beac3-c1d1-46f2-8cfd-2f334281cbf0
tch_20200710-174302_81,0a456417-c2aa-11ea-acee-0242ac110002,std_1594384616608_81,62275b2e-3aca-4a2d-9e00-6f1c95b29440
tch_20200710-174302_79,d4cae675-c2a9-11ea-96b3-0242ac110002,std_1594384526899_79,910a8f86-c0cd-4a62-a66e-bd71c07a15f9
tch_20200710-174302_80,e3978159-c2a9-11ea-96b3-0242ac110002,std_1594384551742_80,886deb3e-c469-4160-a481-e433e72e168c
tch_20200710-174302_87,d5def8fc-c2aa-11ea-89f8-0242ac110002,std_1594384958187_87,d79ee503-68e7-4bfd-8dca-906e7b8d5bd5
tch_20200710-174302_83,3fb1637f-c2aa-11ea-acee-0242ac110002,std_1594384706252_83,b1fb9d26-c967-4579-93fd-d05f7610f56c
tch_20200710-174302_81,fd4bb474-c2a9-11ea-af23-0242ac110002,std_1594384594865_81,62275b2e-3aca-4a2d-9e00-6f1c95b29440
tch_20200710-174302_82,ffe216f5-c2a9-11ea-96b3-0242ac110002,std_1594384599210_82,0f7beac3-c1d1-46f2-8cfd-2f334281cbf0
tch_20200710-174302_85,994869e9-c2aa-11ea-96b3-0242ac110002,std_1594384856559_85,2ef4f400-3bde-496b-8a62-aed41e65824b
tch_20200710-174302_79,c7675192-c2a9-11ea-89f8-0242ac110002,std_1594384504436_79,910a8f86-c0cd-4a62-a66e-bd71c07a15f9
tch_20200710-174302_88,fb44cbc3-c2aa-11ea-96b3-0242ac110002,std_1594385020930_88,1dbfc56d-9ebf-49ab-acd3-0051421b506a
tch_20200710-174302_80,d4cfefb0-c2a9-11ea-96b3-0242ac110002,std_1594384526922_80,886deb3e-c469-4160-a481-e433e72e168c
tch_20200710-174302_87,c7e36a33-c2aa-11ea-acee-0242ac110002,std_1594384934741_87,d79ee503-68e7-4bfd-8dca-906e7b8d5bd5
tch_20200710-174302_83,31c6c380-c2aa-11ea-af23-0242ac110002,std_1594384682879_83,b1fb9d26-c967-4579-93fd-d05f7610f56c
tch_20200710-174302_85,8b475ce5-c2aa-11ea-96b3-0242ac110002,std_1594384833078_85,2ef4f400-3bde-496b-8a62-aed41e65824b
tch_20200710-174302_88,ecbba304-c2aa-11ea-acee-0242ac110002,std_1594384996556_88,1dbfc56d-9ebf-49ab-acd3-0051421b506a
tch_20200710-174302_79,bc750a8d-c2a9-11ea-acee-0242ac110002,std_1594384486066_79,910a8f86-c0cd-4a62-a66e-bd71c07a15f9
tch_20200710-174302_80,c6ccbefc-c2a9-11ea-89f8-0242ac110002,std_1594384503422_80,886deb3e-c469-4160-a481-e433e72e168c
tch_20200710-174302_89,00d77da6-c2ab-11ea-af23-0242ac110002,std_1594385030289_89,12e404de-029d-46cc-b048-0eb411694c6f
tch_20200710-174302_84,4a266391-c2aa-11ea-af23-0242ac110002,std_1594384723737_84,36a123c1-1561-40b7-81ce-18f730a29542
tch_20200710-174302_87,ba5e6a0f-c2aa-11ea-af23-0242ac110002,std_1594384912070_87,d79ee503-68e7-4bfd-8dca-906e7b8d5bd5
tch_20200710-174302_83,25053af9-c2aa-11ea-af23-0242ac110002,std_1594384661492_83,b1fb9d26-c967-4579-93fd-d05f7610f56c
tch_20200710-174302_86,a342207b-c2aa-11ea-af23-0242ac110002,std_1594384873259_86,628387c0-f38d-456c-98b2-634b372a87f6
tch_20200710-174302_85,7de770f8-c2aa-11ea-96b3-0242ac110002,std_1594384810585_85,2ef4f400-3bde-496b-8a62-aed41e65824b
tch_20200710-174302_88,dd5ed5b2-c2aa-11ea-acee-0242ac110002,std_1594384970761_88,1dbfc56d-9ebf-49ab-acd3-0051421b506a
tch_20200710-174302_80,b7a95223-c2a9-11ea-acee-0242ac110002,std_1594384478021_80,886deb3e-c469-4160-a481-e433e72e168c
tch_20200710-174302_79,ae8e8a6a-c2a9-11ea-af23-0242ac110002,std_1594384462745_79,910a8f86-c0cd-4a62-a66e-bd71c07a15f9
tch_20200710-174302_84,3bc7cce2-c2aa-11ea-acee-0242ac110002,std_1594384699689_84,36a123c1-1561-40b7-81ce-18f730a29542
tch_20200710-174302_89,f37bff01-c2aa-11ea-af23-0242ac110002,std_1594385007889_89,12e404de-029d-46cc-b048-0eb411694c6f
tch_20200710-174302_82,f1883bb1-c2a9-11ea-89f8-0242ac110002,std_1594384575112_82,1ccf1aa0-7542-4e17-910a-1a4aea48a906
tch_20200710-174302_81,ef17d7d9-c2a9-11ea-af23-0242ac110002,std_1594384571023_81,2fbdfcb1-ef81-452d-86d9-68e326e7afd8
tch_20200710-174302_83,1922c7fb-c2aa-11ea-af23-0242ac110002,std_1594384641549_83,b1fb9d26-c967-4579-93fd-d05f7610f56c
tch_20200710-174302_86,9686b22a-c2aa-11ea-96b3-0242ac110002,std_1594384851930_86,628387c0-f38d-456c-98b2-634b372a87f6
tch_20200710-174302_85,7134dcd6-c2aa-11ea-af23-0242ac110002,std_1594384789329_85,2ef4f400-3bde-496b-8a62-aed41e65824b
tch_20200710-174302_80,aafbc71e-c2a9-11ea-89f8-0242ac110002,std_1594384456447_80,886deb3e-c469-4160-a481-e433e72e168c
tch_20200710-174302_84,2e161843-c2aa-11ea-af23-0242ac110002,std_1594384676723_84,36a123c1-1561-40b7-81ce-18f730a29542
tch_20200710-174302_79,9fa762fe-c2a9-11ea-af23-0242ac110002,std_1594384437454_79,910a8f86-c0cd-4a62-a66e-bd71c07a15f9
tch_20200710-174302_88,d0266f8a-c2aa-11ea-96b3-0242ac110002,std_1594384948623_88,1dbfc56d-9ebf-49ab-acd3-0051421b506a
tch_20200710-174302_89,e606deac-c2aa-11ea-acee-0242ac110002,std_1594384985302_89,12e404de-029d-46cc-b048-0eb411694c6f
tch_20200710-174302_82,e2e9b53a-c2a9-11ea-96b3-0242ac110002,std_1594384550581_82,1ccf1aa0-7542-4e17-910a-1a4aea48a906
tch_20200710-174302_86,88582ba5-c2aa-11ea-89f8-0242ac110002,std_1594384828148_86,628387c0-f38d-456c-98b2-634b372a87f6
tch_20200710-174302_81,dff9c0e7-c2a9-11ea-af23-0242ac110002,std_1594384545663_81,2fbdfcb1-ef81-452d-86d9-68e326e7afd8
tch_20200710-174302_83,0b3b5d60-c2aa-11ea-96b3-0242ac110002,std_1594384618250_83,b1fb9d26-c967-4579-93fd-d05f7610f56c
tch_20200710-174302_87,aed38da5-c2aa-11ea-89f8-0242ac110002,std_1594384892634_87,8267b386-5ade-42a4-a944-438ac5ced542
tch_20200710-174302_85,62e95892-c2aa-11ea-89f8-0242ac110002,std_1594384765334_85,2ef4f400-3bde-496b-8a62-aed41e65824b
tch_20200710-174302_84,1eae0029-c2aa-11ea-96b3-0242ac110002,std_1594384650856_84,36a123c1-1561-40b7-81ce-18f730a29542
tch_20200710-174302_88,c2c12c55-c2aa-11ea-af23-0242ac110002,std_1594384926140_88,1dbfc56d-9ebf-49ab-acd3-0051421b506a
tch_20200710-174302_89,da15c581-c2aa-11ea-89f8-0242ac110002,std_1594384965283_89,12e404de-029d-46cc-b048-0eb411694c6f
tch_20200710-174302_82,d6a2dadb-c2a9-11ea-af23-0242ac110002,std_1594384529964_82,1ccf1aa0-7542-4e17-910a-1a4aea48a906
tch_20200710-174302_90,09ec2b2f-c2ab-11ea-89f8-0242ac110002,std_1594385045522_90,f77e9d9c-a8fc-4d10-8bc3-bdb7144ff357
tch_20200710-174302_81,d01dd947-c2a9-11ea-acee-0242ac110002,std_1594384519062_81,2fbdfcb1-ef81-452d-86d9-68e326e7afd8
tch_20200710-174302_86,7c313583-c2aa-11ea-96b3-0242ac110002,std_1594384807754_86,628387c0-f38d-456c-98b2-634b372a87f6
tch_20200710-174302_87,a0329625-c2aa-11ea-89f8-0242ac110002,std_1594384868151_87,8267b386-5ade-42a4-a944-438ac5ced542
tch_20200710-174302_89,ce91c570-c2aa-11ea-96b3-0242ac110002,std_1594384945944_89,12e404de-029d-46cc-b048-0eb411694c6f
tch_20200710-174302_84,11a49953-c2aa-11ea-acee-0242ac110002,std_1594384628984_84,36a123c1-1561-40b7-81ce-18f730a29542
tch_20200710-174302_91,10381b11-c2ab-11ea-89f8-0242ac110002,std_1594385056075_91,4f52af9c-170c-4aaf-9c14-c32a166db68f
tch_20200710-174302_82,c90bb277-c2a9-11ea-acee-0242ac110002,std_1594384507195_82,1ccf1aa0-7542-4e17-910a-1a4aea48a906
tch_20200710-174302_90,fe222246-c2aa-11ea-acee-0242ac110002,std_1594385025725_90,f77e9d9c-a8fc-4d10-8bc3-bdb7144ff357
tch_20200710-174302_86,6eb0a378-c2aa-11ea-af23-0242ac110002,std_1594384785103_86,628387c0-f38d-456c-98b2-634b372a87f6
tch_20200710-174302_81,c0ac72b2-c2a9-11ea-89f8-0242ac110002,std_1594384493141_81,2fbdfcb1-ef81-452d-86d9-68e326e7afd8
tch_20200710-174302_87,93587d1c-c2aa-11ea-96b3-0242ac110002,std_1594384846588_87,8267b386-5ade-42a4-a944-438ac5ced542
tch_20200710-174302_82,bcf3b113-c2a9-11ea-acee-0242ac110002,std_1594384486620_82,1ccf1aa0-7542-4e17-910a-1a4aea48a906
tch_20200710-174302_91,02a252f3-c2ab-11ea-acee-0242ac110002,std_1594385033285_91,4f52af9c-170c-4aaf-9c14-c32a166db68f
tch_20200710-174302_90,ef808efa-c2aa-11ea-af23-0242ac110002,std_1594385001214_90,f77e9d9c-a8fc-4d10-8bc3-bdb7144ff357
tch_20200710-174302_85,54a17eee-c2aa-11ea-acee-0242ac110002,std_1594384741358_85,fe7c1b4c-ab21-4813-aa7b-98d76c7eb30f
tch_20200710-174302_81,b50ab255-c2a9-11ea-af23-0242ac110002,std_1594384473339_81,2fbdfcb1-ef81-452d-86d9-68e326e7afd8
tch_20200710-174302_83,fd4301da-c2a9-11ea-89f8-0242ac110002,std_1594384594804_83,d6078f4e-8953-4ce6-b1b7-2316e8b376b7
tch_20200710-174302_87,880aa7d1-c2aa-11ea-89f8-0242ac110002,std_1594384827628_87,8267b386-5ade-42a4-a944-438ac5ced542
tch_20200710-174302_88,b58a4dac-c2aa-11ea-96b3-0242ac110002,std_1594384903962_88,a4e9df74-2404-4f17-b089-38f8cb3aaa9d
tch_20200710-174302_91,f5749ae7-c2aa-11ea-89f8-0242ac110002,std_1594385011204_91,4f52af9c-170c-4aaf-9c14-c32a166db68f
tch_20200710-174302_90,e1ddce0f-c2aa-11ea-acee-0242ac110002,std_1594384978334_90,f77e9d9c-a8fc-4d10-8bc3-bdb7144ff357
tch_20200710-174302_85,46be0b12-c2aa-11ea-89f8-0242ac110002,std_1594384718070_85,fe7c1b4c-ab21-4813-aa7b-98d76c7eb30f
tch_20200710-174302_84,0500aa7b-c2aa-11ea-89f8-0242ac110002,std_1594384607793_84,38ca5406-d65c-405f-a252-17bbf54eec01
tch_20200710-174302_83,efd0c758-c2a9-11ea-acee-0242ac110002,std_1594384572245_83,d6078f4e-8953-4ce6-b1b7-2316e8b376b7
tch_20200710-174302_87,7a9056d6-c2aa-11ea-af23-0242ac110002,std_1594384804999_87,8267b386-5ade-42a4-a944-438ac5ced542
tch_20200710-174302_88,a99f75e9-c2aa-11ea-acee-0242ac110002,std_1594384883961_88,a4e9df74-2404-4f17-b089-38f8cb3aaa9d
tch_20200710-174302_91,e7fc4588-c2aa-11ea-af23-0242ac110002,std_1594384988614_91,4f52af9c-170c-4aaf-9c14-c32a166db68f
tch_20200710-174302_89,c0a4b5cb-c2aa-11ea-af23-0242ac110002,std_1594384922572_89,df16dff9-264f-4636-a0b3-d140e145646d
tch_20200710-174302_90,d4ef41f0-c2aa-11ea-96b3-0242ac110002,std_1594384956622_90,f77e9d9c-a8fc-4d10-8bc3-bdb7144ff357
tch_20200710-174302_86,63aa10ab-c2aa-11ea-89f8-0242ac110002,std_1594384766612_86,76e9374e-96d5-4f7f-9f6c-bb0ff0e0ee9b
tch_20200710-174302_85,3a077f72-c2aa-11ea-96b3-0242ac110002,std_1594384696709_85,fe7c1b4c-ab21-4813-aa7b-98d76c7eb30f
tch_20200710-174302_84,f5981dd7-c2a9-11ea-acee-0242ac110002,std_1594384581903_84,38ca5406-d65c-405f-a252-17bbf54eec01
tch_20200710-174302_83,e0ba525a-c2a9-11ea-96b3-0242ac110002,std_1594384546852_83,d6078f4e-8953-4ce6-b1b7-2316e8b376b7
tch_20200710-174302_88,9a2e364a-c2aa-11ea-89f8-0242ac110002,std_1594384858054_88,a4e9df74-2404-4f17-b089-38f8cb3aaa9d
tch_20200710-174302_89,b3e3c94a-c2aa-11ea-af23-0242ac110002,std_1594384901193_89,df16dff9-264f-4636-a0b3-d140e145646d
tch_20200710-174302_91,db3ba771-c2aa-11ea-96b3-0242ac110002,std_1594384967207_91,4f52af9c-170c-4aaf-9c14-c32a166db68f
tch_20200710-174302_86,56de00d7-c2aa-11ea-96b3-0242ac110002,std_1594384745127_86,76e9374e-96d5-4f7f-9f6c-bb0ff0e0ee9b
tch_20200710-174302_85,2d4f45d0-c2aa-11ea-af23-0242ac110002,std_1594384675418_85,fe7c1b4c-ab21-4813-aa7b-98d76c7eb30f
tch_20200710-174302_92,1e930879-c2ab-11ea-af23-0242ac110002,std_1594385080185_92,899bd46e-f4c2-483a-b7d3-40c95e3dcaf0
tch_20200710-174302_84,e85864d0-c2a9-11ea-96b3-0242ac110002,std_1594384559713_84,38ca5406-d65c-405f-a252-17bbf54eec01
tch_20200710-174302_83,d381c50c-c2a9-11ea-af23-0242ac110002,std_1594384524735_83,d6078f4e-8953-4ce6-b1b7-2316e8b376b7
tch_20200710-174302_88,8ea9c13b-c2aa-11ea-acee-0242ac110002,std_1594384838725_88,a4e9df74-2404-4f17-b089-38f8cb3aaa9d
tch_20200710-174302_89,a61f28ac-c2aa-11ea-89f8-0242ac110002,std_1594384878059_89,df16dff9-264f-4636-a0b3-d140e145646d
tch_20200710-174302_85,1d8dc31c-c2aa-11ea-96b3-0242ac110002,std_1594384648954_85,fe7c1b4c-ab21-4813-aa7b-98d76c7eb30f
tch_20200710-174302_92,12c04cec-c2ab-11ea-96b3-0242ac110002,std_1594385060332_92,899bd46e-f4c2-483a-b7d3-40c95e3dcaf0
tch_20200710-174302_86,487fb84d-c2aa-11ea-89f8-0242ac110002,std_1594384720998_86,76e9374e-96d5-4f7f-9f6c-bb0ff0e0ee9b
tch_20200710-174302_84,db8af58f-c2a9-11ea-acee-0242ac110002,std_1594384538220_84,38ca5406-d65c-405f-a252-17bbf54eec01
tch_20200710-174302_83,c64195f8-c2a9-11ea-89f8-0242ac110002,std_1594384502193_83,d6078f4e-8953-4ce6-b1b7-2316e8b376b7
tch_20200710-174302_90,c7ed2e6f-c2aa-11ea-acee-0242ac110002,std_1594384934807_90,49cedef8-cd8d-44d8-a703-2f2c10a2a51f
tch_20200710-174302_88,81804f8a-c2aa-11ea-96b3-0242ac110002,std_1594384816638_88,a4e9df74-2404-4f17-b089-38f8cb3aaa9d
tch_20200710-174302_87,6edb5c1d-c2aa-11ea-acee-0242ac110002,std_1594384785358_87,2e064a32-9a7d-4442-9a70-c547786d4cfe
tch_20200710-174302_89,97f4254b-c2aa-11ea-acee-0242ac110002,std_1594384854327_89,df16dff9-264f-4636-a0b3-d140e145646d
tch_20200710-174302_93,258ee7bd-c2ab-11ea-acee-0242ac110002,std_1594385091895_93,087193d8-5a35-4bfc-8f31-fc5db4ebca04
tch_20200710-174302_86,3ba6d6e9-c2aa-11ea-acee-0242ac110002,std_1594384699483_86,76e9374e-96d5-4f7f-9f6c-bb0ff0e0ee9b
tch_20200710-174302_92,06da7e1e-c2ab-11ea-af23-0242ac110002,std_1594385040393_92,899bd46e-f4c2-483a-b7d3-40c95e3dcaf0
tch_20200710-174302_84,cf39454f-c2a9-11ea-89f8-0242ac110002,std_1594384517276_84,38ca5406-d65c-405f-a252-17bbf54eec01
tch_20200710-174302_91,ce88504f-c2aa-11ea-af23-0242ac110002,std_1594384945863_91,d23c917c-b660-4e91-96b6-b40d5833c00d
tch_20200710-174302_90,b98f0c5f-c2aa-11ea-af23-0242ac110002,std_1594384910705_90,49cedef8-cd8d-44d8-a703-2f2c10a2a51f
tch_20200710-174302_87,608eee9d-c2aa-11ea-af23-0242ac110002,std_1594384761394_87,2e064a32-9a7d-4442-9a70-c547786d4cfe
tch_20200710-174302_89,8b294d09-c2aa-11ea-89f8-0242ac110002,std_1594384832859_89,df16dff9-264f-4636-a0b3-d140e145646d
tch_20200710-174302_93,17fceff0-c2ab-11ea-96b3-0242ac110002,std_1594385069117_93,087193d8-5a35-4bfc-8f31-fc5db4ebca04
tch_20200710-174302_86,2d3d1c74-c2aa-11ea-acee-0242ac110002,std_1594384675286_86,76e9374e-96d5-4f7f-9f6c-bb0ff0e0ee9b
tch_20200710-174302_92,fb1508ef-c2aa-11ea-acee-0242ac110002,std_1594385020613_92,899bd46e-f4c2-483a-b7d3-40c95e3dcaf0
