tch,stduuid,stdextuserid,classttile,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200625-211715_67,ff7d2302-b702-11ea-94cc-0242ac110002,std_1593103424314_67,class_20200625-211715_67,7kLV-i7rm,532a67e9-8f89-474d-a56b-2c16c57252f0,a41f3df5-dcd4-43a1-9267-737b58b018ac,ac282331-2642-4cec-9e13-f1716569a936,06eb906f-0096-4ae7-8fd3-f5fd46f6416d,d446f77a-c0d1-4e21-b53a-76822911cf9c
tch_20200625-211715_62,07ddea0a-b703-11ea-840b-0242ac110002,std_1593103438402_62,class_20200625-211715_62,rDR9-v8gR,062ca352-1462-4e0f-8101-1f51ed0d6163,cf80f013-d8ac-4e8d-81cd-d3d96593d256,6fbc6cfb-fe33-4bdf-b2b0-1fe65ca40570,3b8b3b84-14a9-4d36-83a6-afb96cedad48,487277ee-408f-49eb-af84-e11510e18908
tch_20200625-211715_69,044e81af-b703-11ea-94cc-0242ac110002,std_1593103432428_69,class_20200625-211715_69,NLv3-m8Rf,fa0c96ed-51c8-4028-a95b-92dc188cb9cb,549eae6c-9590-4249-8a4e-e366e533918a,d8bde1e2-f0d8-45d8-86ed-4b80165b4286,4f608cd7-9a28-46d1-9a69-c29bdd248ff8,51bffbd9-e4e8-4ad9-b7e4-948ac56ab8dd
tch_20200625-211715_68,1173116b-b703-11ea-94cc-0242ac110002,std_1593103454465_68,class_20200625-211715_68,PtGU-Yj4i,020f4ce7-599c-4866-8ea2-790039f01a91,3562c3e0-db3a-4b3a-9fe4-0de8859f2574,95e074b1-9069-4c86-8bd6-bbbbb7788a51,e7f5a83c-a61f-4204-ae14-70f882f46728,95fdef23-dcbc-4abe-91c9-6136ffbf85de
tch_20200625-211715_83,06f2ed92-b703-11ea-840b-0242ac110002,std_1593103436835_83,class_20200625-211715_83,4n4L-2cG8,6417e166-bfc0-4ade-b25a-d3a4955ffd04,7b9b6a13-f72f-42cc-8a7b-a079148339e9,78e58b9f-df3e-4dd8-85f2-cbd763d84012,3eb386d3-d311-4e17-9740-b95136d34b6c,389e8d3c-255d-48be-803d-a07cd995ccd3
tch_20200625-211715_81,03421a9e-b703-11ea-840b-0242ac110002,std_1593103430650_81,class_20200625-211715_81,4AKa-4f8q,d2c40bbd-cda3-4168-860e-32ab9d37f353,1dbc4def-245f-4922-a851-6b5edb5c9bd1,0d77a2f4-bd04-475f-b61b-ccd5aabe8a2c,8fcd5725-dc46-4cfe-b1e5-1a32f276d1c3,f6e0f29d-2d83-480b-be90-16a8e22826ab
tch_20200625-211715_93,06c43c00-b703-11ea-840b-0242ac110002,std_1593103436551_93,class_20200625-211715_93,Komd-tgKE,aee4a698-25c4-4647-8326-2bf55e08c481,ae64b607-863e-4fda-873c-b30f0a3f4cc5,f979916a-da3c-4063-a3bc-f56b7f76cee6,9baa9f39-3799-47e7-903c-7032e7480bec,e03b06eb-afac-464e-ba34-8b339244fc5a
tch_20200625-211715_63,0fc5fdc0-b703-11ea-840b-0242ac110002,std_1593103451664_63,class_20200625-211715_63,UDQs-wBC2,174f2948-3074-4bdc-9239-f3cd360add5b,c370fc39-3534-41c7-a2c6-d30d808c4758,c1629d7c-5b03-4734-9ba1-b01048ad4f8d,3de3e7f7-2a9d-481b-9fe9-d9648cd99de2,c5d26f0a-060f-412b-b077-fbd6306be10d
tch_20200625-211715_72,1674f599-b703-11ea-840b-0242ac110002,std_1593103462853_72,class_20200625-211715_72,gqBM-kfyT,8d68172d-721c-4cc2-8c15-fd5f5143f84d,685ca1ce-7993-4366-b895-eeb521fbb0b6,c1081ffb-31e1-4fb8-a54d-8caa08d6348b,5c512c95-a9db-42ba-90f4-ad74a4eb8932,bda2e873-337c-4b84-9df4-5abdce7461f8
tch_20200625-211715_89,15a63398-b703-11ea-840b-0242ac110002,std_1593103461511_89,class_20200625-211715_89,FV8i-9DA8,84810f89-e689-418e-a570-82d6cd401c8a,3e3f8902-964b-4ff5-b320-741f98108ad7,7b1a0dc1-2328-4f08-8467-c15f7275fc7b,c59b3efb-adb1-4926-82cb-62dfbdd00b87,0979cfae-b349-4b74-99cb-871a9dae932a
tch_20200625-211715_70,1bdfadda-b703-11ea-94cc-0242ac110002,std_1593103471940_70,class_20200625-211715_70,sjuq-Hzbf,f8741388-4333-40c1-a42f-be3e77fe3075,c5c1bd86-0c72-47d7-8e83-8bacd41176fb,783f73d1-497e-4a9a-849a-152f136124a5,de070bff-3908-4cb2-9842-7408ec4d99f9,41520a7f-d43e-4e85-897f-272d6e4780d7
tch_20200625-211715_95,14907e44-b703-11ea-94cc-0242ac110002,std_1593103459681_95,class_20200625-211715_95,vBG7-yFND,68211ad4-2527-4810-9d98-2fe9f6c56b46,a4f3cb59-a38c-44d5-82d4-2ffaa376087c,98a9d0e1-d5eb-4396-8d03-f6073416100d,020a9e7f-f301-4d6c-b778-a0658210a193,a7ee5618-44a5-4f96-a074-57ae641d5b02
tch_20200625-211715_66,188e600b-b703-11ea-840b-0242ac110002,std_1593103466396_66,class_20200625-211715_66,63V4-uru6,6e31837d-060a-4202-8740-8032e6936c83,0cea69a3-764d-4897-a3f2-476cb9eb3324,696f6d49-a70b-4e01-9884-78d43e1bb145,51c437af-9840-4b9e-b4d4-3635a2e951bb,a5012693-db48-425d-acb2-e6ce452be809
tch_20200625-211715_82,1078abe9-b703-11ea-840b-0242ac110002,std_1593103452829_82,class_20200625-211715_82,9Xc7-JyNZ,462d1da1-737b-42b8-bdaf-3465d49f7cee,bb8abb26-f620-4e2c-b3f4-0e9d49160a92,891181ab-b3ff-41b3-a792-87e00a6b6fa3,aa5b47d3-68da-4ecc-b28d-f86a81ea3d80,866018b5-0b34-410d-8f75-e3ac6f4b5304
tch_20200625-211715_75,228ad480-b703-11ea-840b-0242ac110002,std_1593103483166_75,class_20200625-211715_75,29XG-U2qH,69705f08-8b2e-4dfc-95f0-a3d919ac3c2b,e8141ce7-5587-4970-b17f-0744712d04de,9659d67a-0e32-4974-bd11-19dcf6c57df0,d43b95d4-58b8-4ecd-ac9c-176a9968c7ff,38e256fe-e5a9-47a8-b9a3-6f1e51c4b01b
tch_20200625-211715_96,1ca43687-b703-11ea-840b-0242ac110002,std_1593103472979_96,class_20200625-211715_96,Ta8X-cF69,a824f756-6a1f-43cb-af71-f8cb6d17bf84,fec09bb6-10d8-4ee3-bffc-a94677e0114c,58cc6f51-aebe-49c6-a7ba-1a8438ac738c,4a1a2815-e8f4-4b4e-8d83-8b6e9d4499d1,f9246f3f-a1d0-4c7a-af19-632d22abd65d
tch_20200625-211715_80,163e06e9-b703-11ea-94cc-0242ac110002,std_1593103462506_80,class_20200625-211715_80,YGhU-F87r,9b3244bc-0114-47d0-a898-a4b511e9d0b6,867d2957-b922-42fa-b59a-3553163dabdb,c129647e-ca4f-4587-b23e-f8ab27beb85a,d539421b-2beb-451a-9632-d94f36352bf3,56ceb03e-2955-4354-8d3d-67af4c04a65c
tch_20200625-211715_73,12ef51a1-b703-11ea-840b-0242ac110002,std_1593103456942_73,class_20200625-211715_73,6cVR-QjCc,e067a6ae-4269-4683-aa16-5b09fde544af,cc30a1dd-4d98-48ad-8964-2bcfbb50f4d0,e64eedda-409c-4f1d-b9e1-aca341375a4d,c62aadfe-483d-46d5-9e72-3e54a9914fdf,aa0a8556-27f3-4208-b3db-24fa80e76e90
tch_20200625-211715_74,197df02e-b703-11ea-94cc-0242ac110002,std_1593103467972_74,class_20200625-211715_74,KpEm-pCpn,57dcf953-7cd9-4987-8fbd-937fb4cfc8b8,242c7ed5-1dd9-44fa-9587-07b207f37e63,13d81760-2f80-495c-8c92-2aa0b0dfcc19,a2fdc747-971f-4993-9e03-e5027f528522,af4e1447-0d7b-4e4a-a8cc-5cb825e64817
tch_20200625-211715_71,275e7cc5-b703-11ea-94cc-0242ac110002,std_1593103491234_71,class_20200625-211715_71,3hbP-Xe3M,bbc47587-5ab8-49da-b759-3f4721cf09a2,13e0e94b-9ea4-405e-b1bb-c82584e3e2be,cd4213ab-9fb3-4d7d-a197-0a473ac73599,8a890913-b55c-461d-87c3-9a68bf698812,beae5478-b9ce-4330-a768-a8479d323a63
tch_20200625-211715_92,1b007104-b703-11ea-94cc-0242ac110002,std_1593103470489_92,class_20200625-211715_92,8Fa9-nzKX,b164a15e-c792-45fe-9c8d-30657b0ac788,40212459-22e7-4273-be17-0c832cf119ea,697d2d76-aff9-4d87-992e-94cdba58770a,179b8bba-e666-4be0-ac78-b157956be495,4bb8589c-5597-49d9-ae41-187bdf38d752
tch_20200625-211715_77,231ab843-b703-11ea-840b-0242ac110002,std_1593103484105_77,class_20200625-211715_77,C4t9-yo9s,619e1766-b464-4a8e-a81a-334113247144,c15e872e-ddb0-4509-90cc-51d0010cecc8,2a4454c3-0614-4089-aae6-13cf4a3eef49,aa5e7bb2-07f4-44db-a505-6515ad78a9be,637dad59-a8b9-406c-949f-bc4d4edb6914
tch_20200625-211715_88,236d1e76-b703-11ea-94cc-0242ac110002,std_1593103484629_88,class_20200625-211715_88,t8wM-2At4,1f7c8fae-9fe3-4fc2-9822-2044b07ea33f,a8ffef40-9fba-43ad-9d17-070abbf67534,4dd47c56-076d-4671-9065-0ebde20a25b6,4495f1c0-d635-45b8-943d-8a001999563e,6da37994-333a-4038-a1aa-6fe7a13c47a2
tch_20200625-211715_76,1caf593d-b703-11ea-840b-0242ac110002,std_1593103473314_76,class_20200625-211715_76,uUt7-KazU,9bbc2ba9-b1af-4e23-ae68-48682bb32b06,275eeaa0-e4b6-4801-98c6-77d832e42251,228a7486-bf59-4c10-af8d-57336885c434,f3376ac0-c79e-4c44-b39b-423ea3324487,90f863be-eaea-4ca1-b60e-4c15dff7cf4d
tch_20200625-211715_84,28c204b2-b703-11ea-94cc-0242ac110002,std_1593103493579_84,class_20200625-211715_84,if6o-ARJu,e8df7c21-0d78-4318-90d1-db474f24f39e,80e2aa2b-f073-463e-a4a8-694a1fb684fe,06ede154-c8e8-464f-b24a-3dfd9519b09f,63edac89-a324-42e6-a5d8-883bc9b34591,6488d84c-e480-4d43-a1ac-f9d7beeac17b
tch_20200625-211715_68,2b908e0c-b703-11ea-94cc-0242ac110002,std_1593103498235_68,class_20200625-211715_68,PtGU-Yj4i,020f4ce7-599c-4866-8ea2-790039f01a91,3562c3e0-db3a-4b3a-9fe4-0de8859f2574,95e074b1-9069-4c86-8bd6-bbbbb7788a51,e7f5a83c-a61f-4204-ae14-70f882f46728,95fdef23-dcbc-4abe-91c9-6136ffbf85de
tch_20200625-211715_90,19de1142-b703-11ea-840b-0242ac110002,std_1593103468591_90,class_20200625-211715_90,tAL2-pfCF,0da3c5f4-ffe6-489c-bb69-6919178155a7,b9f10b89-65b9-44b6-8127-f69a76b005e9,84a6c060-f905-428e-a76d-ca8a470c87a2,b4718168-0256-44ca-b97c-103caddf62c0,4e54b0d3-1c06-4495-a7c8-ed68a6169047
tch_20200625-211715_67,299e5ada-b703-11ea-94cc-0242ac110002,std_1593103494996_67,class_20200625-211715_67,7kLV-i7rm,532a67e9-8f89-474d-a56b-2c16c57252f0,a41f3df5-dcd4-43a1-9267-737b58b018ac,ac282331-2642-4cec-9e13-f1716569a936,06eb906f-0096-4ae7-8fd3-f5fd46f6416d,d446f77a-c0d1-4e21-b53a-76822911cf9c
tch_20200625-211715_85,1b37d451-b703-11ea-94cc-0242ac110002,std_1593103470852_85,class_20200625-211715_85,3x4B-vV97,0131986d-a7ee-4b55-a5f1-abbc6974967f,e86df784-8c49-48e3-9f34-893b2bcdf95e,e325a666-f181-4a21-a7e6-693908499aae,da0dedb7-8403-417f-8599-d5f3c0456dc6,bf4c9f52-ade2-42ac-9010-d6f809904b76
tch_20200625-211715_62,2a0ad8b5-b703-11ea-840b-0242ac110002,std_1593103495739_62,class_20200625-211715_62,rDR9-v8gR,062ca352-1462-4e0f-8101-1f51ed0d6163,cf80f013-d8ac-4e8d-81cd-d3d96593d256,6fbc6cfb-fe33-4bdf-b2b0-1fe65ca40570,3b8b3b84-14a9-4d36-83a6-afb96cedad48,487277ee-408f-49eb-af84-e11510e18908
tch_20200625-211715_86,2258c80a-b703-11ea-94cc-0242ac110002,std_1593103482812_86,class_20200625-211715_86,6Z29-Gh49,53a509d1-4226-4560-8b28-3610e2c3bbad,2f359d9b-4a1f-4c59-8f44-fd94d05a9fc6,d1c4ce29-d94c-4e18-82e5-c8e2b3a6a184,9fb26477-4883-4c19-836e-190ba88f0ca0,0d16f139-098b-446d-9471-a05e4a4c7c6d
tch_20200625-211715_97,246d775c-b703-11ea-840b-0242ac110002,std_1593103486053_97,class_20200625-211715_97,QCrF-moy9,619d3260-3257-4c16-94c0-b76cef8e4bda,8cfaad5a-0a0c-46b7-be38-395f066fe417,434f8ab5-c829-4c5a-bfb6-7ae68087dc81,827bc3d0-cf03-40c2-a2a5-671a4331dcc1,93d828e0-a6c8-4ce6-b15e-a23a57b6df49
tch_20200625-211715_89,31287024-b703-11ea-94cc-0242ac110002,std_1593103507658_89,class_20200625-211715_89,FV8i-9DA8,84810f89-e689-418e-a570-82d6cd401c8a,3e3f8902-964b-4ff5-b320-741f98108ad7,7b1a0dc1-2328-4f08-8467-c15f7275fc7b,c59b3efb-adb1-4926-82cb-62dfbdd00b87,0979cfae-b349-4b74-99cb-871a9dae932a
tch_20200625-211715_87,2789ab66-b703-11ea-840b-0242ac110002,std_1593103491515_87,class_20200625-211715_87,hRMf-KD2m,b05cefad-a0b3-4ec8-b7d0-cb6ff0cc4e9d,b08ace3b-1177-4548-b774-bd81543bd2b9,92775f2d-752f-455f-836b-19315002dac1,b1ae1a12-2171-494a-bff6-9fdbb29bafcb,4883bba5-7612-4234-8371-7a1b89d80344
tch_20200625-211715_79,1cd46dcf-b703-11ea-94cc-0242ac110002,std_1593103473535_79,class_20200625-211715_79,yvz7-Ek3F,3c0eb310-20eb-4e8f-bf87-b6855e45e289,f08d9371-b59e-45be-b385-8ee8ec63ef1f,662cc7a6-7b70-4560-869b-2640dbdf4767,df3a7c6d-fe02-4286-865d-c13e0fa8d0b5,dcb1e14b-c8a3-45f2-a950-6e281f0dd870
tch_20200625-211715_69,2b6cd8ec-b703-11ea-94cc-0242ac110002,std_1593103498048_69,class_20200625-211715_69,NLv3-m8Rf,fa0c96ed-51c8-4028-a95b-92dc188cb9cb,549eae6c-9590-4249-8a4e-e366e533918a,d8bde1e2-f0d8-45d8-86ed-4b80165b4286,4f608cd7-9a28-46d1-9a69-c29bdd248ff8,51bffbd9-e4e8-4ad9-b7e4-948ac56ab8dd
tch_20200625-211715_94,23a48252-b703-11ea-840b-0242ac110002,std_1593103485009_94,class_20200625-211715_94,8x3K-MzmX,79efa69b-f06a-4672-a260-c4bea24bf652,a645c320-1170-4e47-b73d-27a20833bb44,75260e86-7cfd-48bb-b6f8-f39fe3c74853,a59d9908-8b41-4a6a-9165-4e440335c84b,420b76e8-edb1-45f2-8631-b9b63416c6a1
tch_20200625-211715_91,233a9d39-b703-11ea-94cc-0242ac110002,std_1593103484300_91,class_20200625-211715_91,FmRZ-wfJp,869aaa76-71b6-409d-b1fc-6424d780dcad,23be71bb-1be6-45f9-8498-2b14d4387d8e,c4db0b53-36c4-4098-a6a3-0da1ba3d1b14,4061fa04-2f6d-43cc-9960-0677b104f984,3e3510ac-87ff-4e08-9829-55b948bd24f3
tch_20200625-211715_81,2c7f8178-b703-11ea-94cc-0242ac110002,std_1593103499792_81,class_20200625-211715_81,4AKa-4f8q,d2c40bbd-cda3-4168-860e-32ab9d37f353,1dbc4def-245f-4922-a851-6b5edb5c9bd1,0d77a2f4-bd04-475f-b61b-ccd5aabe8a2c,8fcd5725-dc46-4cfe-b1e5-1a32f276d1c3,f6e0f29d-2d83-480b-be90-16a8e22826ab
tch_20200625-211715_78,25d59296-b703-11ea-94cc-0242ac110002,std_1593103488665_78,class_20200625-211715_78,4Kd6-Zp7P,27294c23-fe6e-43c3-a9b7-a5b2327f6741,22351d6c-b015-4e79-9bd5-f9ede8ce2ba0,659fd146-59cd-4846-909c-dab62e7703ca,b6491684-8a58-441e-8ea2-49b0201c7dc3,3684325e-e8fd-453f-a7fd-cdf326e1123d
tch_20200625-211715_93,2e02ed6a-b703-11ea-94cc-0242ac110002,std_1593103502362_93,class_20200625-211715_93,Komd-tgKE,aee4a698-25c4-4647-8326-2bf55e08c481,ae64b607-863e-4fda-873c-b30f0a3f4cc5,f979916a-da3c-4063-a3bc-f56b7f76cee6,9baa9f39-3799-47e7-903c-7032e7480bec,e03b06eb-afac-464e-ba34-8b339244fc5a
tch_20200625-211715_66,34d2b368-b703-11ea-840b-0242ac110002,std_1593103513811_66,class_20200625-211715_66,63V4-uru6,6e31837d-060a-4202-8740-8032e6936c83,0cea69a3-764d-4897-a3f2-476cb9eb3324,696f6d49-a70b-4e01-9884-78d43e1bb145,51c437af-9840-4b9e-b4d4-3635a2e951bb,a5012693-db48-425d-acb2-e6ce452be809
tch_20200625-211715_83,2bae7653-b703-11ea-840b-0242ac110002,std_1593103498508_83,class_20200625-211715_83,4n4L-2cG8,6417e166-bfc0-4ade-b25a-d3a4955ffd04,7b9b6a13-f72f-42cc-8a7b-a079148339e9,78e58b9f-df3e-4dd8-85f2-cbd763d84012,3eb386d3-d311-4e17-9740-b95136d34b6c,389e8d3c-255d-48be-803d-a07cd995ccd3
tch_20200625-211715_95,31cf864d-b703-11ea-840b-0242ac110002,std_1593103508772_95,class_20200625-211715_95,vBG7-yFND,68211ad4-2527-4810-9d98-2fe9f6c56b46,a4f3cb59-a38c-44d5-82d4-2ffaa376087c,98a9d0e1-d5eb-4396-8d03-f6073416100d,020a9e7f-f301-4d6c-b778-a0658210a193,a7ee5618-44a5-4f96-a074-57ae641d5b02
tch_20200625-211715_70,31b6f4e4-b703-11ea-840b-0242ac110002,std_1593103508598_70,class_20200625-211715_70,sjuq-Hzbf,f8741388-4333-40c1-a42f-be3e77fe3075,c5c1bd86-0c72-47d7-8e83-8bacd41176fb,783f73d1-497e-4a9a-849a-152f136124a5,de070bff-3908-4cb2-9842-7408ec4d99f9,41520a7f-d43e-4e85-897f-272d6e4780d7
tch_20200625-211715_73,39f05d41-b703-11ea-94cc-0242ac110002,std_1593103522396_73,class_20200625-211715_73,6cVR-QjCc,e067a6ae-4269-4683-aa16-5b09fde544af,cc30a1dd-4d98-48ad-8964-2bcfbb50f4d0,e64eedda-409c-4f1d-b9e1-aca341375a4d,c62aadfe-483d-46d5-9e72-3e54a9914fdf,aa0a8556-27f3-4208-b3db-24fa80e76e90
tch_20200625-211715_72,30e94431-b703-11ea-840b-0242ac110002,std_1593103507273_72,class_20200625-211715_72,gqBM-kfyT,8d68172d-721c-4cc2-8c15-fd5f5143f84d,685ca1ce-7993-4366-b895-eeb521fbb0b6,c1081ffb-31e1-4fb8-a54d-8caa08d6348b,5c512c95-a9db-42ba-90f4-ad74a4eb8932,bda2e873-337c-4b84-9df4-5abdce7461f8
tch_20200625-211715_80,3970a565-b703-11ea-840b-0242ac110002,std_1593103521561_80,class_20200625-211715_80,YGhU-F87r,9b3244bc-0114-47d0-a898-a4b511e9d0b6,867d2957-b922-42fa-b59a-3553163dabdb,c129647e-ca4f-4587-b23e-f8ab27beb85a,d539421b-2beb-451a-9632-d94f36352bf3,56ceb03e-2955-4354-8d3d-67af4c04a65c
tch_20200625-211715_71,3d727ea3-b703-11ea-840b-0242ac110002,std_1593103528300_71,class_20200625-211715_71,3hbP-Xe3M,bbc47587-5ab8-49da-b759-3f4721cf09a2,13e0e94b-9ea4-405e-b1bb-c82584e3e2be,cd4213ab-9fb3-4d7d-a197-0a473ac73599,8a890913-b55c-461d-87c3-9a68bf698812,beae5478-b9ce-4330-a768-a8479d323a63
tch_20200625-211715_82,34de7386-b703-11ea-94cc-0242ac110002,std_1593103513903_82,class_20200625-211715_82,9Xc7-JyNZ,462d1da1-737b-42b8-bdaf-3465d49f7cee,bb8abb26-f620-4e2c-b3f4-0e9d49160a92,891181ab-b3ff-41b3-a792-87e00a6b6fa3,aa5b47d3-68da-4ecc-b28d-f86a81ea3d80,866018b5-0b34-410d-8f75-e3ac6f4b5304
tch_20200625-211715_88,3f4bf9cb-b703-11ea-94cc-0242ac110002,std_1593103531385_88,class_20200625-211715_88,t8wM-2At4,1f7c8fae-9fe3-4fc2-9822-2044b07ea33f,a8ffef40-9fba-43ad-9d17-070abbf67534,4dd47c56-076d-4671-9065-0ebde20a25b6,4495f1c0-d635-45b8-943d-8a001999563e,6da37994-333a-4038-a1aa-6fe7a13c47a2
tch_20200625-211715_98,3f2a4192-b703-11ea-94cc-0242ac110002,std_1593103530910_98,class_20200625-211715_98,2PC6-yDVi,2404d066-8e47-4672-8798-872948a79a2e,53dc8552-935a-4664-b76f-55c15c7e8396,54d43b70-5c36-4e44-86b1-b5ce64fa7546,ebed709d-473a-45f1-a182-29952fcd5f0b,23c49cf6-eb7f-45df-8690-9a8f1b7fe736
tch_20200625-211715_68,414aafb4-b703-11ea-840b-0242ac110002,std_1593103534694_68,class_20200625-211715_68,PtGU-Yj4i,020f4ce7-599c-4866-8ea2-790039f01a91,3562c3e0-db3a-4b3a-9fe4-0de8859f2574,95e074b1-9069-4c86-8bd6-bbbbb7788a51,e7f5a83c-a61f-4204-ae14-70f882f46728,95fdef23-dcbc-4abe-91c9-6136ffbf85de
tch_20200625-211715_96,38c59866-b703-11ea-94cc-0242ac110002,std_1593103520417_96,class_20200625-211715_96,Ta8X-cF69,a824f756-6a1f-43cb-af71-f8cb6d17bf84,fec09bb6-10d8-4ee3-bffc-a94677e0114c,58cc6f51-aebe-49c6-a7ba-1a8438ac738c,4a1a2815-e8f4-4b4e-8d83-8b6e9d4499d1,f9246f3f-a1d0-4c7a-af19-632d22abd65d
tch_20200625-211715_67,4160f717-b703-11ea-94cc-0242ac110002,std_1593103534879_67,class_20200625-211715_67,7kLV-i7rm,532a67e9-8f89-474d-a56b-2c16c57252f0,a41f3df5-dcd4-43a1-9267-737b58b018ac,ac282331-2642-4cec-9e13-f1716569a936,06eb906f-0096-4ae7-8fd3-f5fd46f6416d,d446f77a-c0d1-4e21-b53a-76822911cf9c
tch_20200625-211715_97,450d8427-b703-11ea-94cc-0242ac110002,std_1593103541030_97,class_20200625-211715_97,QCrF-moy9,619d3260-3257-4c16-94c0-b76cef8e4bda,8cfaad5a-0a0c-46b7-be38-395f066fe417,434f8ab5-c829-4c5a-bfb6-7ae68087dc81,827bc3d0-cf03-40c2-a2a5-671a4331dcc1,93d828e0-a6c8-4ce6-b15e-a23a57b6df49
tch_20200625-211715_92,3ec257d4-b703-11ea-94cc-0242ac110002,std_1593103530432_92,class_20200625-211715_92,8Fa9-nzKX,b164a15e-c792-45fe-9c8d-30657b0ac788,40212459-22e7-4273-be17-0c832cf119ea,697d2d76-aff9-4d87-992e-94cdba58770a,179b8bba-e666-4be0-ac78-b157956be495,4bb8589c-5597-49d9-ae41-187bdf38d752
tch_20200625-211715_75,3897f946-b703-11ea-94cc-0242ac110002,std_1593103520131_75,class_20200625-211715_75,29XG-U2qH,69705f08-8b2e-4dfc-95f0-a3d919ac3c2b,e8141ce7-5587-4970-b17f-0744712d04de,9659d67a-0e32-4974-bd11-19dcf6c57df0,d43b95d4-58b8-4ecd-ac9c-176a9968c7ff,38e256fe-e5a9-47a8-b9a3-6f1e51c4b01b
tch_20200625-211715_78,4a5bdabc-b703-11ea-840b-0242ac110002,std_1593103549952_78,class_20200625-211715_78,4Kd6-Zp7P,27294c23-fe6e-43c3-a9b7-a5b2327f6741,22351d6c-b015-4e79-9bd5-f9ede8ce2ba0,659fd146-59cd-4846-909c-dab62e7703ca,b6491684-8a58-441e-8ea2-49b0201c7dc3,3684325e-e8fd-453f-a7fd-cdf326e1123d
tch_20200625-211715_69,46b62b54-b703-11ea-840b-0242ac110002,std_1593103543811_69,class_20200625-211715_69,NLv3-m8Rf,fa0c96ed-51c8-4028-a95b-92dc188cb9cb,549eae6c-9590-4249-8a4e-e366e533918a,d8bde1e2-f0d8-45d8-86ed-4b80165b4286,4f608cd7-9a28-46d1-9a69-c29bdd248ff8,51bffbd9-e4e8-4ad9-b7e4-948ac56ab8dd
tch_20200625-211715_79,464037c9-b703-11ea-94cc-0242ac110002,std_1593103543065_79,class_20200625-211715_79,yvz7-Ek3F,3c0eb310-20eb-4e8f-bf87-b6855e45e289,f08d9371-b59e-45be-b385-8ee8ec63ef1f,662cc7a6-7b70-4560-869b-2640dbdf4767,df3a7c6d-fe02-4286-865d-c13e0fa8d0b5,dcb1e14b-c8a3-45f2-a950-6e281f0dd870
tch_20200625-211715_91,49ab76eb-b703-11ea-94cc-0242ac110002,std_1593103548794_91,class_20200625-211715_91,FmRZ-wfJp,869aaa76-71b6-409d-b1fc-6424d780dcad,23be71bb-1be6-45f9-8498-2b14d4387d8e,c4db0b53-36c4-4098-a6a3-0da1ba3d1b14,4061fa04-2f6d-43cc-9960-0677b104f984,3e3510ac-87ff-4e08-9829-55b948bd24f3
tch_20200625-211715_86,4426585e-b703-11ea-840b-0242ac110002,std_1593103539523_86,class_20200625-211715_86,6Z29-Gh49,53a509d1-4226-4560-8b28-3610e2c3bbad,2f359d9b-4a1f-4c59-8f44-fd94d05a9fc6,d1c4ce29-d94c-4e18-82e5-c8e2b3a6a184,9fb26477-4883-4c19-836e-190ba88f0ca0,0d16f139-098b-446d-9471-a05e4a4c7c6d
tch_20200625-211715_84,4131348f-b703-11ea-94cc-0242ac110002,std_1593103534568_84,class_20200625-211715_84,if6o-ARJu,e8df7c21-0d78-4318-90d1-db474f24f39e,80e2aa2b-f073-463e-a4a8-694a1fb684fe,06ede154-c8e8-464f-b24a-3dfd9519b09f,63edac89-a324-42e6-a5d8-883bc9b34591,6488d84c-e480-4d43-a1ac-f9d7beeac17b
tch_20200625-211715_62,41e96179-b703-11ea-94cc-0242ac110002,std_1593103535769_62,class_20200625-211715_62,rDR9-v8gR,062ca352-1462-4e0f-8101-1f51ed0d6163,cf80f013-d8ac-4e8d-81cd-d3d96593d256,6fbc6cfb-fe33-4bdf-b2b0-1fe65ca40570,3b8b3b84-14a9-4d36-83a6-afb96cedad48,487277ee-408f-49eb-af84-e11510e18908
tch_20200625-211715_83,4daf72c8-b703-11ea-840b-0242ac110002,std_1593103555522_83,class_20200625-211715_83,4n4L-2cG8,6417e166-bfc0-4ade-b25a-d3a4955ffd04,7b9b6a13-f72f-42cc-8a7b-a079148339e9,78e58b9f-df3e-4dd8-85f2-cbd763d84012,3eb386d3-d311-4e17-9740-b95136d34b6c,389e8d3c-255d-48be-803d-a07cd995ccd3
tch_20200625-211715_90,414f927e-b703-11ea-94cc-0242ac110002,std_1593103534761_90,class_20200625-211715_90,tAL2-pfCF,0da3c5f4-ffe6-489c-bb69-6919178155a7,b9f10b89-65b9-44b6-8127-f69a76b005e9,84a6c060-f905-428e-a76d-ca8a470c87a2,b4718168-0256-44ca-b97c-103caddf62c0,4e54b0d3-1c06-4495-a7c8-ed68a6169047
tch_20200625-211715_77,3ec95c46-b703-11ea-840b-0242ac110002,std_1593103530534_77,class_20200625-211715_77,C4t9-yo9s,619e1766-b464-4a8e-a81a-334113247144,c15e872e-ddb0-4509-90cc-51d0010cecc8,2a4454c3-0614-4089-aae6-13cf4a3eef49,aa5e7bb2-07f4-44db-a505-6515ad78a9be,637dad59-a8b9-406c-949f-bc4d4edb6914
tch_20200625-211715_85,41e4f477-b703-11ea-94cc-0242ac110002,std_1593103535708_85,class_20200625-211715_85,3x4B-vV97,0131986d-a7ee-4b55-a5f1-abbc6974967f,e86df784-8c49-48e3-9f34-893b2bcdf95e,e325a666-f181-4a21-a7e6-693908499aae,da0dedb7-8403-417f-8599-d5f3c0456dc6,bf4c9f52-ade2-42ac-9010-d6f809904b76
