tchextid,stduserid,extuserid,groupid
tch_20201213-012833_53,5664a46a-3cb7-11eb-90a7-0242ac110003,std_1607804369790_53,ef23c879-dd0f-4b7c-91f5-c25451f8e167
tch_20201213-012833_52,2b9886d7-3cb7-11eb-a47c-0242ac110003,std_1607804297985_52,d7b001a9-f519-4a5c-be1c-119327fe132a
tch_20201213-012833_54,77bb5715-3cb7-11eb-a47c-0242ac110003,std_1607804425719_54,1e824732-9763-465d-8d2f-8b635089968b
tch_20201213-012833_51,057e590d-3cb7-11eb-90a7-0242ac110003,std_1607804234037_51,b16837f8-fa7b-4e3a-b409-b934d453572b
tch_20201213-012833_53,5c162a09-3cb7-11eb-a47c-0242ac110003,std_1607804379302_53,ef23c879-dd0f-4b7c-91f5-c25451f8e167
tch_20201213-012833_54,7eceb688-3cb7-11eb-90a7-0242ac110003,std_1607804437594_54,1e824732-9763-465d-8d2f-8b635089968b
tch_20201213-012833_54,839824ee-3cb7-11eb-a47c-0242ac110003,std_1607804445616_54,1e824732-9763-465d-8d2f-8b635089968b
tch_20201213-012833_50,e85a2c07-3cb6-11eb-a47c-0242ac110003,std_1607804185165_50,6db94e6a-c121-4f2c-b469-23434acb3184
tch_20201213-012833_50,ecd8d66f-3cb6-11eb-90a7-0242ac110003,std_1607804192713_50,6db94e6a-c121-4f2c-b469-23434acb3184
tch_20201213-012833_50,f31cb042-3cb6-11eb-90a7-0242ac110003,std_1607804203208_50,6db94e6a-c121-4f2c-b469-23434acb3184
tch_20201213-012833_52,355cfc0e-3cb7-11eb-a47c-0242ac110003,std_1607804314387_52,a66b02a3-8c05-453f-8395-3d45c5d82235
tch_20201213-012833_53,6728063a-3cb7-11eb-90a7-0242ac110003,std_1607804397903_53,029c8f97-28f3-4c37-af61-05bbcb2e158d
tch_20201213-012833_50,f7eada10-3cb6-11eb-a47c-0242ac110003,std_1607804211279_50,6db94e6a-c121-4f2c-b469-23434acb3184
tch_20201213-012833_52,3caa7d69-3cb7-11eb-a47c-0242ac110003,std_1607804326604_52,a66b02a3-8c05-453f-8395-3d45c5d82235
tch_20201213-012833_51,10d554c1-3cb7-11eb-a47c-0242ac110003,std_1607804253083_51,dac83919-f995-4083-bfe5-cc9ffffec161
tch_20201213-012833_53,6c94ba7f-3cb7-11eb-90a7-0242ac110003,std_1607804407004_53,029c8f97-28f3-4c37-af61-05bbcb2e158d
tch_20201213-012833_51,163648bc-3cb7-11eb-a47c-0242ac110003,std_1607804262092_51,dac83919-f995-4083-bfe5-cc9ffffec161
tch_20201213-012833_52,43bc560d-3cb7-11eb-a47c-0242ac110003,std_1607804338478_52,a66b02a3-8c05-453f-8395-3d45c5d82235
tch_20201213-012833_53,7291c760-3cb7-11eb-a47c-0242ac110003,std_1607804417054_53,029c8f97-28f3-4c37-af61-05bbcb2e158d
tch_20201213-012833_52,4953272d-3cb7-11eb-a47c-0242ac110003,std_1607804347857_52,a66b02a3-8c05-453f-8395-3d45c5d82235
tch_20201213-012833_51,1d4ae024-3cb7-11eb-90a7-0242ac110003,std_1607804273986_51,dac83919-f995-4083-bfe5-cc9ffffec161
tch_20201213-012833_53,77c801b6-3cb7-11eb-90a7-0242ac110003,std_1607804425799_53,029c8f97-28f3-4c37-af61-05bbcb2e158d
tch_20201213-012833_49,d996b87e-3cb6-11eb-90a7-0242ac110003,std_1607804160358_49,2c05e496-41b8-4255-b143-0b4edd92109d
tch_20201213-012833_51,21eb1bc2-3cb7-11eb-a47c-0242ac110003,std_1607804281751_51,dac83919-f995-4083-bfe5-cc9ffffec161
tch_20201213-012833_49,df8e6f13-3cb6-11eb-90a7-0242ac110003,std_1607804170413_49,2c05e496-41b8-4255-b143-0b4edd92109d
tch_20201213-012833_50,04d5bcf3-3cb7-11eb-90a7-0242ac110003,std_1607804232943_50,d5eb9980-51b9-4e44-a8a1-51e560a75c8b
tch_20201213-012833_49,e6bb21c9-3cb6-11eb-90a7-0242ac110003,std_1607804182445_49,2c05e496-41b8-4255-b143-0b4edd92109d
tch_20201213-012833_50,09f6253f-3cb7-11eb-90a7-0242ac110003,std_1607804241543_50,d5eb9980-51b9-4e44-a8a1-51e560a75c8b
tch_20201213-012833_49,ec64de5a-3cb6-11eb-a47c-0242ac110003,std_1607804191942_49,2c05e496-41b8-4255-b143-0b4edd92109d
tch_20201213-012833_50,0ed20a8a-3cb7-11eb-90a7-0242ac110003,std_1607804249689_50,d5eb9980-51b9-4e44-a8a1-51e560a75c8b
tch_20201213-012833_52,56d28195-3cb7-11eb-90a7-0242ac110003,std_1607804370491_52,70f43a52-e3d3-4278-9eaf-e62bc75ba1b0
tch_20201213-012833_51,2bd93904-3cb7-11eb-90a7-0242ac110003,std_1607804298408_51,573d8093-a322-4526-a6ad-fa49e81e1e72
tch_20201213-012833_50,133e8c3c-3cb7-11eb-a47c-0242ac110003,std_1607804257084_50,d5eb9980-51b9-4e44-a8a1-51e560a75c8b
tch_20201213-012833_52,5c7c178c-3cb7-11eb-a47c-0242ac110003,std_1607804380004_52,70f43a52-e3d3-4278-9eaf-e62bc75ba1b0
tch_20201213-012833_51,32c58865-3cb7-11eb-90a7-0242ac110003,std_1607804310023_51,573d8093-a322-4526-a6ad-fa49e81e1e72
tch_20201213-012833_48,cb5260c2-3cb6-11eb-90a7-0242ac110003,std_1607804136427_48,603fb16a-7b54-4be7-9d5f-2aa59ffb4ead
tch_20201213-012833_52,635e7b45-3cb7-11eb-a47c-0242ac110003,std_1607804391560_52,70f43a52-e3d3-4278-9eaf-e62bc75ba1b0
tch_20201213-012833_51,39ec95e8-3cb7-11eb-a47c-0242ac110003,std_1607804322037_51,573d8093-a322-4526-a6ad-fa49e81e1e72
tch_20201213-012833_48,d17d5b62-3cb6-11eb-a47c-0242ac110003,std_1607804146802_48,603fb16a-7b54-4be7-9d5f-2aa59ffb4ead
tch_20201213-012833_51,3e6b40b8-3cb7-11eb-90a7-0242ac110003,std_1607804329550_51,573d8093-a322-4526-a6ad-fa49e81e1e72
tch_20201213-012833_52,682eef75-3cb7-11eb-a47c-0242ac110003,std_1607804399642_52,70f43a52-e3d3-4278-9eaf-e62bc75ba1b0
tch_20201213-012833_48,d6094bf2-3cb6-11eb-a47c-0242ac110003,std_1607804154409_48,603fb16a-7b54-4be7-9d5f-2aa59ffb4ead
tch_20201213-012833_49,f7fefea0-3cb6-11eb-a47c-0242ac110003,std_1607804211405_49,2d5c1799-d687-4f99-97b6-5edd63b219eb
tch_20201213-012833_48,dcc8becf-3cb6-11eb-90a7-0242ac110003,std_1607804165743_48,603fb16a-7b54-4be7-9d5f-2aa59ffb4ead
tch_20201213-012833_47,c386873f-3cb6-11eb-a47c-0242ac110003,std_1607804123373_47,1841b149-8fcf-45c0-96ae-57f6669dc454
tch_20201213-012833_49,ff2c7533-3cb6-11eb-90a7-0242ac110003,std_1607804223437_49,2d5c1799-d687-4f99-97b6-5edd63b219eb
tch_20201213-012833_50,1d23a980-3cb7-11eb-90a7-0242ac110003,std_1607804273729_50,0deba191-5e07-4f33-aecd-a926a76604ac
tch_20201213-012833_49,0417760c-3cb7-11eb-90a7-0242ac110003,std_1607804231706_49,2d5c1799-d687-4f99-97b6-5edd63b219eb
tch_20201213-012833_47,c842885e-3cb6-11eb-a47c-0242ac110003,std_1607804131303_47,1841b149-8fcf-45c0-96ae-57f6669dc454
tch_20201213-012833_50,23156b4e-3cb7-11eb-90a7-0242ac110003,std_1607804283696_50,0deba191-5e07-4f33-aecd-a926a76604ac
tch_20201213-012833_49,08a673d7-3cb7-11eb-90a7-0242ac110003,std_1607804239337_49,2d5c1799-d687-4f99-97b6-5edd63b219eb
tch_20201213-012833_47,cd1a01d5-3cb6-11eb-a47c-0242ac110003,std_1607804139432_47,1841b149-8fcf-45c0-96ae-57f6669dc454
tch_20201213-012833_50,29fe37b8-3cb7-11eb-90a7-0242ac110003,std_1607804295270_50,0deba191-5e07-4f33-aecd-a926a76604ac
tch_20201213-012833_51,49200900-3cb7-11eb-a47c-0242ac110003,std_1607804347507_51,152ea786-c47e-4643-92c1-25278a84b6a2
tch_20201213-012833_47,d234ebd1-3cb6-11eb-90a7-0242ac110003,std_1607804147998_47,1841b149-8fcf-45c0-96ae-57f6669dc454
tch_20201213-012833_50,30c9dfbd-3cb7-11eb-90a7-0242ac110003,std_1607804306665_50,0deba191-5e07-4f33-aecd-a926a76604ac
tch_20201213-012833_51,4e2fa93c-3cb7-11eb-a47c-0242ac110003,std_1607804356031_51,152ea786-c47e-4643-92c1-25278a84b6a2
tch_20201213-012833_48,e8129b74-3cb6-11eb-a47c-0242ac110003,std_1607804184703_48,2bfab6b9-3742-4094-ae66-7f56706c7486
tch_20201213-012833_51,54849a0d-3cb7-11eb-a47c-0242ac110003,std_1607804366611_51,152ea786-c47e-4643-92c1-25278a84b6a2
tch_20201213-012833_48,ed731a25-3cb6-11eb-90a7-0242ac110003,std_1607804193711_48,2bfab6b9-3742-4094-ae66-7f56706c7486
tch_20201213-012833_51,58fa6a37-3cb7-11eb-a47c-0242ac110003,std_1607804374098_51,152ea786-c47e-4643-92c1-25278a84b6a2
tch_20201213-012833_48,f4932343-3cb6-11eb-a47c-0242ac110003,std_1607804205651_48,2bfab6b9-3742-4094-ae66-7f56706c7486
tch_20201213-012833_48,fb2d0cc4-3cb6-11eb-a47c-0242ac110003,std_1607804216737_48,2bfab6b9-3742-4094-ae66-7f56706c7486
tch_20201213-012833_49,1379e755-3cb7-11eb-a47c-0242ac110003,std_1607804257519_49,3844c7ad-1c8d-489c-be04-08804cad7121
tch_20201213-012833_50,3c6ead1b-3cb7-11eb-a47c-0242ac110003,std_1607804326188_50,04eafb3c-16a5-4e67-90fe-ccd773c225df
tch_20201213-012833_47,dd534b9b-3cb6-11eb-90a7-0242ac110003,std_1607804166648_47,ca25276c-96aa-4346-9ac9-0a4b85c293a0
tch_20201213-012833_49,19333556-3cb7-11eb-a47c-0242ac110003,std_1607804267098_49,3844c7ad-1c8d-489c-be04-08804cad7121
tch_20201213-012833_50,42270fc5-3cb7-11eb-90a7-0242ac110003,std_1607804335810_50,04eafb3c-16a5-4e67-90fe-ccd773c225df
tch_20201213-012833_47,e49b76a7-3cb6-11eb-a47c-0242ac110003,std_1607804178876_47,ca25276c-96aa-4346-9ac9-0a4b85c293a0
tch_20201213-012833_49,1ddee313-3cb7-11eb-a47c-0242ac110003,std_1607804274956_49,3844c7ad-1c8d-489c-be04-08804cad7121
tch_20201213-012833_46,b1cf28c0-3cb6-11eb-90a7-0242ac110003,std_1607804093645_46,0f5890bd-2fa3-424b-8114-a26719ce7716
tch_20201213-012833_50,4809697a-3cb7-11eb-90a7-0242ac110003,std_1607804345682_50,04eafb3c-16a5-4e67-90fe-ccd773c225df
tch_20201213-012833_47,eabbe9b3-3cb6-11eb-90a7-0242ac110003,std_1607804189154_47,ca25276c-96aa-4346-9ac9-0a4b85c293a0
tch_20201213-012833_49,24f61282-3cb7-11eb-a47c-0242ac110003,std_1607804286848_49,3844c7ad-1c8d-489c-be04-08804cad7121
tch_20201213-012833_46,b8324a36-3cb6-11eb-a47c-0242ac110003,std_1607804104369_46,0f5890bd-2fa3-424b-8114-a26719ce7716
tch_20201213-012833_50,4e1d5973-3cb7-11eb-a47c-0242ac110003,std_1607804355895_50,04eafb3c-16a5-4e67-90fe-ccd773c225df
tch_20201213-012833_47,f1cd9b25-3cb6-11eb-90a7-0242ac110003,std_1607804201001_47,ca25276c-96aa-4346-9ac9-0a4b85c293a0
tch_20201213-012833_46,bf73e580-3cb6-11eb-a47c-0242ac110003,std_1607804116502_46,0f5890bd-2fa3-424b-8114-a26719ce7716
tch_20201213-012833_48,08a6e912-3cb7-11eb-90a7-0242ac110003,std_1607804239357_48,50257ec4-4dac-471a-9619-79a696a269f9
tch_20201213-012833_45,a94f68a8-3cb6-11eb-a47c-0242ac110003,std_1607804079400_45,b10cbdbe-eaea-403d-872e-ec24af881e59
tch_20201213-012833_46,c3d5b8b8-3cb6-11eb-90a7-0242ac110003,std_1607804123904_46,0f5890bd-2fa3-424b-8114-a26719ce7716
tch_20201213-012833_48,0da85776-3cb7-11eb-a47c-0242ac110003,std_1607804247748_48,50257ec4-4dac-471a-9619-79a696a269f9
tch_20201213-012833_45,af7e33e7-3cb6-11eb-90a7-0242ac110003,std_1607804089750_45,b10cbdbe-eaea-403d-872e-ec24af881e59
tch_20201213-012833_48,146dbe07-3cb7-11eb-a47c-0242ac110003,std_1607804259110_48,50257ec4-4dac-471a-9619-79a696a269f9
tch_20201213-012833_45,b56484b4-3cb6-11eb-a47c-0242ac110003,std_1607804099693_45,b10cbdbe-eaea-403d-872e-ec24af881e59
tch_20201213-012833_49,2f3cd70f-3cb7-11eb-a47c-0242ac110003,std_1607804304092_49,1f7fc99c-350b-4175-82bc-8df2cb1c6d68
tch_20201213-012833_48,1bc6b0c5-3cb7-11eb-90a7-0242ac110003,std_1607804271425_48,50257ec4-4dac-471a-9619-79a696a269f9
tch_20201213-012833_45,bc5c92ee-3cb6-11eb-a47c-0242ac110003,std_1607804111365_45,b10cbdbe-eaea-403d-872e-ec24af881e59
tch_20201213-012833_47,fcde8dc6-3cb6-11eb-90a7-0242ac110003,std_1607804219597_47,7f187c5e-9209-44ce-a208-232c794e0362
tch_20201213-012833_49,347e5c35-3cb7-11eb-90a7-0242ac110003,std_1607804312881_49,1f7fc99c-350b-4175-82bc-8df2cb1c6d68
tch_20201213-012833_47,036ed927-3cb7-11eb-90a7-0242ac110003,std_1607804230594_47,7f187c5e-9209-44ce-a208-232c794e0362
tch_20201213-012833_49,39d82414-3cb7-11eb-a47c-0242ac110003,std_1607804321873_49,1f7fc99c-350b-4175-82bc-8df2cb1c6d68
tch_20201213-012833_46,d00c18c5-3cb6-11eb-a47c-0242ac110003,std_1607804144398_46,78be62ca-cf47-4324-8e31-3cbade0c1cba
tch_20201213-012833_47,0a409bd1-3cb7-11eb-a47c-0242ac110003,std_1607804242004_47,7f187c5e-9209-44ce-a208-232c794e0362
tch_20201213-012833_49,4102db14-3cb7-11eb-90a7-0242ac110003,std_1607804333909_49,1f7fc99c-350b-4175-82bc-8df2cb1c6d68
tch_20201213-012833_46,d668f8ee-3cb6-11eb-90a7-0242ac110003,std_1607804155062_46,78be62ca-cf47-4324-8e31-3cbade0c1cba
tch_20201213-012833_47,10d5069b-3cb7-11eb-a47c-0242ac110003,std_1607804253075_47,7f187c5e-9209-44ce-a208-232c794e0362
tch_20201213-012833_46,dbb74e84-3cb6-11eb-90a7-0242ac110003,std_1607804163955_46,78be62ca-cf47-4324-8e31-3cbade0c1cba
tch_20201213-012833_46,e219adb4-3cb6-11eb-90a7-0242ac110003,std_1607804174666_46,78be62ca-cf47-4324-8e31-3cbade0c1cba
tch_20201213-012833_48,253e17d5-3cb7-11eb-a47c-0242ac110003,std_1607804287336_48,334d8848-2fd7-45b3-a0a7-2b8c9c75dbe1
tch_20201213-012833_45,c974c721-3cb6-11eb-90a7-0242ac110003,std_1607804133344_45,d8a10881-181c-47e1-8eeb-71d4e2f6f2cb
tch_20201213-012833_48,29aa9993-3cb7-11eb-90a7-0242ac110003,std_1607804294737_48,334d8848-2fd7-45b3-a0a7-2b8c9c75dbe1
tch_20201213-012833_45,d0a327ed-3cb6-11eb-a47c-0242ac110003,std_1607804145380_45,d8a10881-181c-47e1-8eeb-71d4e2f6f2cb
tch_20201213-012833_48,2e839904-3cb7-11eb-90a7-0242ac110003,std_1607804302840_48,334d8848-2fd7-45b3-a0a7-2b8c9c75dbe1
tch_20201213-012833_45,d5b27979-3cb6-11eb-a47c-0242ac110003,std_1607804153858_45,d8a10881-181c-47e1-8eeb-71d4e2f6f2cb
tch_20201213-012833_47,1dde6dd5-3cb7-11eb-90a7-0242ac110003,std_1607804274948_47,4a7486d8-f8cb-428d-8f3c-1f33d71dd833
tch_20201213-012833_43,94d085a9-3cb6-11eb-90a7-0242ac110003,std_1607804045023_43,a0c20b9a-1d92-459a-a8de-66924672beee
tch_20201213-012833_48,3435ba50-3cb7-11eb-a47c-0242ac110003,std_1607804312426_48,334d8848-2fd7-45b3-a0a7-2b8c9c75dbe1
tch_20201213-012833_45,da27119f-3cb6-11eb-90a7-0242ac110003,std_1607804161332_45,d8a10881-181c-47e1-8eeb-71d4e2f6f2cb
tch_20201213-012833_47,249295dd-3cb7-11eb-90a7-0242ac110003,std_1607804286182_47,4a7486d8-f8cb-428d-8f3c-1f33d71dd833
tch_20201213-012833_43,9953005c-3cb6-11eb-90a7-0242ac110003,std_1607804052590_43,a0c20b9a-1d92-459a-a8de-66924672beee
tch_20201213-012833_47,2983d7bd-3cb7-11eb-a47c-0242ac110003,std_1607804294471_47,4a7486d8-f8cb-428d-8f3c-1f33d71dd833
tch_20201213-012833_44,990889b7-3cb6-11eb-a47c-0242ac110003,std_1607804052095_44,4d5bd0fe-101a-4d5a-92a1-3d5c4fa36be9
tch_20201213-012833_43,a0153245-3cb6-11eb-90a7-0242ac110003,std_1607804063911_43,a0c20b9a-1d92-459a-a8de-66924672beee
tch_20201213-012833_46,edd425e8-3cb6-11eb-90a7-0242ac110003,std_1607804194352_46,425b56c9-ecd9-4131-a3d2-aace4f9bd1e9
tch_20201213-012833_47,2fcfc878-3cb7-11eb-90a7-0242ac110003,std_1607804305064_47,4a7486d8-f8cb-428d-8f3c-1f33d71dd833
tch_20201213-012833_44,9eb5a19d-3cb6-11eb-a47c-0242ac110003,std_1607804061575_44,4d5bd0fe-101a-4d5a-92a1-3d5c4fa36be9
tch_20201213-012833_43,a60d0e4b-3cb6-11eb-90a7-0242ac110003,std_1607804073934_43,a0c20b9a-1d92-459a-a8de-66924672beee
tch_20201213-012833_46,f396c273-3cb6-11eb-a47c-0242ac110003,std_1607804204005_46,425b56c9-ecd9-4131-a3d2-aace4f9bd1e9
tch_20201213-012833_44,a3b626db-3cb6-11eb-90a7-0242ac110003,std_1607804070017_44,4d5bd0fe-101a-4d5a-92a1-3d5c4fa36be9
tch_20201213-012833_46,f9268e7b-3cb6-11eb-90a7-0242ac110003,std_1607804213330_46,425b56c9-ecd9-4131-a3d2-aace4f9bd1e9
tch_20201213-012833_44,a906031c-3cb6-11eb-90a7-0242ac110003,std_1607804078933_44,4d5bd0fe-101a-4d5a-92a1-3d5c4fa36be9
tch_20201213-012833_46,fe0d22a3-3cb6-11eb-90a7-0242ac110003,std_1607804221564_46,425b56c9-ecd9-4131-a3d2-aace4f9bd1e9
tch_20201213-012833_45,e605dbb0-3cb6-11eb-90a7-0242ac110003,std_1607804181196_45,bacefbeb-1e0f-463b-8535-ba9a6fcedaf9
tch_20201213-012833_45,eb863ebf-3cb6-11eb-90a7-0242ac110003,std_1607804190493_45,bacefbeb-1e0f-463b-8535-ba9a6fcedaf9
tch_20201213-012833_43,b2161d40-3cb6-11eb-90a7-0242ac110003,std_1607804094095_43,8909d82d-3df9-4369-950c-4e61ec40cfa7
tch_20201213-012833_45,f2dd848f-3cb6-11eb-a47c-0242ac110003,std_1607804202800_45,bacefbeb-1e0f-463b-8535-ba9a6fcedaf9
tch_20201213-012833_43,b7042a8b-3cb6-11eb-90a7-0242ac110003,std_1607804102381_43,8909d82d-3df9-4369-950c-4e61ec40cfa7
tch_20201213-012833_42,84066cfc-3cb6-11eb-90a7-0242ac110003,std_1607804016822_42,b9829c90-dc30-4530-94a1-ff9f1622c856
tch_20201213-012833_45,f8690ad1-3cb6-11eb-90a7-0242ac110003,std_1607804212110_45,bacefbeb-1e0f-463b-8535-ba9a6fcedaf9
tch_20201213-012833_46,08ae8994-3cb7-11eb-a47c-0242ac110003,std_1607804239403_46,8eb96208-7543-4967-bf77-4d104d573dec
tch_20201213-012833_43,bd5a7b32-3cb6-11eb-90a7-0242ac110003,std_1607804113027_43,8909d82d-3df9-4369-950c-4e61ec40cfa7
tch_20201213-012833_42,8b6af8c1-3cb6-11eb-90a7-0242ac110003,std_1607804029251_42,b9829c90-dc30-4530-94a1-ff9f1622c856
tch_20201213-012833_46,0ecfc090-3cb7-11eb-a47c-0242ac110003,std_1607804249671_46,8eb96208-7543-4967-bf77-4d104d573dec
tch_20201213-012833_44,b54ba4f7-3cb6-11eb-90a7-0242ac110003,std_1607804099511_44,b0d45c88-7c23-4d6e-b9b5-42a1fc1812e6
tch_20201213-012833_43,c3a53351-3cb6-11eb-a47c-0242ac110003,std_1607804123576_43,8909d82d-3df9-4369-950c-4e61ec40cfa7
tch_20201213-012833_42,912b23db-3cb6-11eb-90a7-0242ac110003,std_1607804038888_42,b9829c90-dc30-4530-94a1-ff9f1622c856
tch_20201213-012833_46,14e9f2a6-3cb7-11eb-90a7-0242ac110003,std_1607804259922_46,8eb96208-7543-4967-bf77-4d104d573dec
tch_20201213-012833_44,bb343f99-3cb6-11eb-a47c-0242ac110003,std_1607804109428_44,b0d45c88-7c23-4d6e-b9b5-42a1fc1812e6
tch_20201213-012833_42,96ed4ad3-3cb6-11eb-a47c-0242ac110003,std_1607804048569_42,b9829c90-dc30-4530-94a1-ff9f1622c856
tch_20201213-012833_46,1c042f97-3cb7-11eb-90a7-0242ac110003,std_1607804271773_46,8eb96208-7543-4967-bf77-4d104d573dec
tch_20201213-012833_44,c04df1ca-3cb6-11eb-90a7-0242ac110003,std_1607804117947_44,b0d45c88-7c23-4d6e-b9b5-42a1fc1812e6
tch_20201213-012833_45,03e3461e-3cb7-11eb-a47c-0242ac110003,std_1607804231359_45,963b618a-f13b-4c2a-a605-e275182e1ae6
tch_20201213-012833_44,c5014080-3cb6-11eb-90a7-0242ac110003,std_1607804125832_44,b0d45c88-7c23-4d6e-b9b5-42a1fc1812e6
tch_20201213-012833_45,08a98148-3cb7-11eb-90a7-0242ac110003,std_1607804239371_45,963b618a-f13b-4c2a-a605-e275182e1ae6
tch_20201213-012833_45,0fbb801c-3cb7-11eb-a47c-0242ac110003,std_1607804251223_45,963b618a-f13b-4c2a-a605-e275182e1ae6
tch_20201213-012833_43,d0158dee-3cb6-11eb-a47c-0242ac110003,std_1607804144469_43,2cacf417-fda9-4f1e-b8c9-fa85fc5a4bdb
tch_20201213-012833_45,15254df2-3cb7-11eb-90a7-0242ac110003,std_1607804260322_45,963b618a-f13b-4c2a-a605-e275182e1ae6
tch_20201213-012833_42,a34abaeb-3cb6-11eb-90a7-0242ac110003,std_1607804069297_42,76d37370-cc43-4817-9833-220735ad6a78
tch_20201213-012833_43,d6c4fb78-3cb6-11eb-a47c-0242ac110003,std_1607804155668_43,2cacf417-fda9-4f1e-b8c9-fa85fc5a4bdb
tch_20201213-012833_42,a94d1e2e-3cb6-11eb-90a7-0242ac110003,std_1607804079374_42,76d37370-cc43-4817-9833-220735ad6a78
tch_20201213-012833_43,ddc3243e-3cb6-11eb-90a7-0242ac110003,std_1607804167397_43,2cacf417-fda9-4f1e-b8c9-fa85fc5a4bdb
tch_20201213-012833_44,cf358eed-3cb6-11eb-a47c-0242ac110003,std_1607804142983_44,ae7fcd9a-227b-4d53-97d6-17f0750155ce
tch_20201213-012833_43,e2570490-3cb6-11eb-90a7-0242ac110003,std_1607804175074_43,2cacf417-fda9-4f1e-b8c9-fa85fc5a4bdb
tch_20201213-012833_42,af1deb5c-3cb6-11eb-90a7-0242ac110003,std_1607804089136_42,76d37370-cc43-4817-9833-220735ad6a78
tch_20201213-012833_41,720ea9d1-3cb6-11eb-90a7-0242ac110003,std_1607803986689_41,3869b02b-2ee5-4352-a76f-6738f2c9e13f
tch_20201213-012833_44,d68050e4-3cb6-11eb-90a7-0242ac110003,std_1607804155213_44,ae7fcd9a-227b-4d53-97d6-17f0750155ce
tch_20201213-012833_42,b587c3c8-3cb6-11eb-90a7-0242ac110003,std_1607804099905_42,76d37370-cc43-4817-9833-220735ad6a78
tch_20201213-012833_40,69faf209-3cb6-11eb-a47c-0242ac110003,std_1607803973158_40,1e72c579-56bb-4457-9090-325dd819cbd6
tch_20201213-012833_44,dc7c4ce5-3cb6-11eb-a47c-0242ac110003,std_1607804165257_44,ae7fcd9a-227b-4d53-97d6-17f0750155ce
tch_20201213-012833_41,78059bf2-3cb6-11eb-90a7-0242ac110003,std_1607803996695_41,3869b02b-2ee5-4352-a76f-6738f2c9e13f
tch_20201213-012833_41,7dfb088b-3cb6-11eb-90a7-0242ac110003,std_1607804006704_41,3869b02b-2ee5-4352-a76f-6738f2c9e13f
tch_20201213-012833_44,e1715f53-3cb6-11eb-a47c-0242ac110003,std_1607804173586_44,ae7fcd9a-227b-4d53-97d6-17f0750155ce
tch_20201213-012833_40,70372a68-3cb6-11eb-a47c-0242ac110003,std_1607803983606_40,1e72c579-56bb-4457-9090-325dd819cbd6
tch_20201213-012833_40,76044e2c-3cb6-11eb-a47c-0242ac110003,std_1607803993319_40,1e72c579-56bb-4457-9090-325dd819cbd6
tch_20201213-012833_41,8473ad9a-3cb6-11eb-90a7-0242ac110003,std_1607804017562_41,3869b02b-2ee5-4352-a76f-6738f2c9e13f
tch_20201213-012833_40,7cc658d3-3cb6-11eb-90a7-0242ac110003,std_1607804004693_40,1e72c579-56bb-4457-9090-325dd819cbd6
tch_20201213-012833_43,ee42781a-3cb6-11eb-90a7-0242ac110003,std_1607804195065_43,096b2770-999f-4a77-951f-2aa2ab9a341a
tch_20201213-012833_43,f43e2580-3cb6-11eb-a47c-0242ac110003,std_1607804205119_43,096b2770-999f-4a77-951f-2aa2ab9a341a
tch_20201213-012833_42,c24b96b6-3cb6-11eb-90a7-0242ac110003,std_1607804121307_42,4d3fbf6e-43e1-4b69-a725-a2dc216fc289
tch_20201213-012833_43,f8bd1ead-3cb6-11eb-a47c-0242ac110003,std_1607804212651_43,096b2770-999f-4a77-951f-2aa2ab9a341a
tch_20201213-012833_44,ebb39035-3cb6-11eb-a47c-0242ac110003,std_1607804190745_44,7b38c25a-daca-428e-bc18-c21b40cce857
tch_20201213-012833_42,c6d25712-3cb6-11eb-90a7-0242ac110003,std_1607804128910_42,4d3fbf6e-43e1-4b69-a725-a2dc216fc289
tch_20201213-012833_44,f2562bfd-3cb6-11eb-90a7-0242ac110003,std_1607804201893_44,7b38c25a-daca-428e-bc18-c21b40cce857
tch_20201213-012833_43,ffe38f82-3cb6-11eb-90a7-0242ac110003,std_1607804224661_43,096b2770-999f-4a77-951f-2aa2ab9a341a
tch_20201213-012833_41,9264407d-3cb6-11eb-90a7-0242ac110003,std_1607804040872_41,adb65663-6ac1-4afe-b8d4-fd9e12deb056
tch_20201213-012833_42,cb43e192-3cb6-11eb-90a7-0242ac110003,std_1607804136360_42,4d3fbf6e-43e1-4b69-a725-a2dc216fc289
tch_20201213-012833_44,f755027f-3cb6-11eb-a47c-0242ac110003,std_1607804210296_44,7b38c25a-daca-428e-bc18-c21b40cce857
tch_20201213-012833_41,97572fe7-3cb6-11eb-90a7-0242ac110003,std_1607804049241_41,adb65663-6ac1-4afe-b8d4-fd9e12deb056
tch_20201213-012833_42,cff1163a-3cb6-11eb-a47c-0242ac110003,std_1607804144215_42,4d3fbf6e-43e1-4b69-a725-a2dc216fc289
tch_20201213-012833_40,88461209-3cb6-11eb-90a7-0242ac110003,std_1607804023984_40,64d6fab8-a33f-4623-8a8e-00abe4240324
tch_20201213-012833_39,5e11796d-3cb6-11eb-90a7-0242ac110003,std_1607803953161_39,c89b3938-d2ab-4bf7-9672-bd524fe96587
tch_20201213-012833_44,fd680832-3cb6-11eb-90a7-0242ac110003,std_1607804220447_44,7b38c25a-daca-428e-bc18-c21b40cce857
tch_20201213-012833_41,9e193aab-3cb6-11eb-90a7-0242ac110003,std_1607804060581_41,adb65663-6ac1-4afe-b8d4-fd9e12deb056
tch_20201213-012833_40,8d012994-3cb6-11eb-a47c-0242ac110003,std_1607804031903_40,64d6fab8-a33f-4623-8a8e-00abe4240324
