stdextid,grpid,tchextid
std_1607934508867_66,cda1ecf8-be0f-46a8-bf55-1c6b753bb41e,tch_20201214-133320_66
std_1607934519509_67,bab96549-87db-457e-b6ae-1d9c934d2200,tch_20201214-133320_67
std_1607934438698_65,a71dd064-fb03-4d53-9e08-a30f98deaee0,tch_20201214-133320_65
std_1607934379234_64,abaf53a2-ee36-44b1-a4a5-395e9c5cd8ef,tch_20201214-133320_64
std_1607934295233_63,625a8558-82c2-452d-9c33-3e598aab3a84,tch_20201214-133320_63
std_1607934537565_68,c2ec4f39-0fcb-45e7-8644-9ed2d3babdac,tch_20201214-133320_68
std_1607934458352_66,e6ac69d3-b166-4f9d-a713-c279db6970f9,tch_20201214-133320_66
std_1607934475844_67,f5e4836d-b341-4e77-840b-dfe47977635d,tch_20201214-133320_67
std_1607934388051_65,fd4b603a-d73f-4da6-bedc-7dffb500ceb9,tch_20201214-133320_65
std_1607934326055_64,67fd690f-e3a7-4b98-9d21-c6df4d7214db,tch_20201214-133320_64
std_1607934561105_69,bdf895be-a44c-4e22-84f3-364eb4ea599b,tch_20201214-133320_69
std_1607934489664_68,ed2dc1ff-2ffc-48e6-b42f-cbc8452350e8,tch_20201214-133320_68
std_1607934406878_66,b2c83e04-8108-43e2-8218-e4072b4934f0,tch_20201214-133320_66
std_1607934428072_67,98b04f15-2cf5-46cd-99b4-bc09a8d64efb,tch_20201214-133320_67
std_1607934334842_65,61490d43-07ae-4368-8159-ded0c639d3bc,tch_20201214-133320_65
std_1607934517255_69,3db67c0b-ca87-4e15-933c-2e7ef4a6f564,tch_20201214-133320_69
std_1607934440407_68,50718783-e402-433a-9bc4-65c6d120b439,tch_20201214-133320_68
std_1607934377115_67,d2d76f8e-a745-4c02-afe5-6d8d81e0632f,tch_20201214-133320_67
std_1607934598850_70,c9e9c551-0056-47cf-a629-6a528fb67a16,tch_20201214-133320_70
std_1607934357005_66,f933d49a-86a7-4043-92ed-2a24e90faefe,tch_20201214-133320_66
std_1607934472384_69,ebc72c2f-11d7-4a69-8161-d7349746e13c,tch_20201214-133320_69
std_1607934611172_71,856cc2ae-b00f-4ad3-9e1b-7babd3d56969,tch_20201214-133320_71
std_1607934394117_68,b12d9bf0-8c26-4bc6-9fad-78edbac88798,tch_20201214-133320_68
std_1607934549019_70,2cdf6a07-6f2c-4835-a03c-7fc5adc513ab,tch_20201214-133320_70
std_1607934629945_72,5382d845-df3d-40b7-a5fb-8dd128eca490,tch_20201214-133320_72
std_1607934423531_69,c07b6fb7-bcb9-4fa7-b2ef-490854a68289,tch_20201214-133320_69
std_1607934560673_71,1e496aae-a8b7-46ff-ad66-f39e0f51ed0b,tch_20201214-133320_71
std_1607934497226_70,201ea303-74de-460e-92bd-a4c5d753abc1,tch_20201214-133320_70
std_1607934655798_73,b1ea0fca-717b-48a0-b107-84851a25b21b,tch_20201214-133320_73
std_1607934582142_72,c4345e90-912a-4b3c-bef5-2c799e1c89ae,tch_20201214-133320_72
std_1607934507184_71,d7846b05-aec5-43c0-84ff-52958c7ccea1,tch_20201214-133320_71
std_1607934440049_70,c4fc90a2-6f7c-42a8-b973-82950848f855,tch_20201214-133320_70
std_1607934680133_74,5e3bad55-90dc-4ec0-8a2c-7bb62e1bb860,tch_20201214-133320_74
std_1607934679584_75,9ae46ac6-b043-4e5e-82cf-3280728f4740,tch_20201214-133320_75
std_1607934603392_73,1a957ea7-50a2-44a4-b695-495d278a5918,tch_20201214-133320_73
std_1607934529684_72,3aa7d8a9-4c8d-4f15-8ba2-bba239884b95,tch_20201214-133320_72
std_1607934463156_71,99030aaa-2813-46e7-8d59-769033aa0427,tch_20201214-133320_71
std_1607934629136_74,339dccb9-00ac-457b-b58b-38ff226d09ae,tch_20201214-133320_74
std_1607934633179_75,4032be3e-76e1-4e25-bf55-9230d19d55c7,tch_20201214-133320_75
std_1607934551622_73,486c16d6-1978-487a-9b98-7f4c83b534ee,tch_20201214-133320_73
std_1607934709497_76,d2065e72-0452-4b2b-9867-d960cb9c9805,tch_20201214-133320_76
std_1607934479719_72,47a5f534-cbdd-481c-85df-4a0240965d55,tch_20201214-133320_72
std_1607934577294_74,dfeda66b-6a8c-4e32-96a7-b11c9c83d902,tch_20201214-133320_74
std_1607934731393_77,667f2851-44d5-4ed4-a5be-6f600c33b4ce,tch_20201214-133320_77
std_1607934584438_75,f339a705-0d04-437d-8f13-ce4d10f87f2e,tch_20201214-133320_75
std_1607934499362_73,754abe33-f3a8-4e58-96ce-9e6a188c6843,tch_20201214-133320_73
std_1607934659433_76,71312177-3c29-47dc-8363-5a8e837bb8ef,tch_20201214-133320_76
std_1607934522734_74,942a4102-b7ed-4eed-9bb8-c61cc8dd674a,tch_20201214-133320_74
std_1607934680141_77,fddcb0ea-84cd-424a-870b-5fb22f1afb1c,tch_20201214-133320_77
std_1607934757774_78,aefc78ff-2131-46cd-8470-f1723febbdba,tch_20201214-133320_78
std_1607934537817_75,3e9f5511-aa1e-4308-bf4d-2bdd307b4c7b,tch_20201214-133320_75
std_1607934766753_79,50190803-d3d6-48fe-a215-198a73f4d083,tch_20201214-133320_79
std_1607934609272_76,1785d7f4-faf4-4689-bf6f-0db245f4dd32,tch_20201214-133320_76
std_1607934628328_77,17c721cc-1eac-4d7e-9d85-5cfef62eed6f,tch_20201214-133320_77
std_1607934709433_78,b22ff43e-95df-4383-8398-c63c04ebadd6,tch_20201214-133320_78
std_1607934717807_79,fc6774e6-b2e6-4ea1-92e3-8e22cfd7a97b,tch_20201214-133320_79
std_1607934562066_76,b3912d77-bb81-41c1-a778-c4c9e1185839,tch_20201214-133320_76
std_1607934798555_80,776673db-24d3-451a-b99d-caea2604cfee,tch_20201214-133320_80
std_1607934582030_77,6ac330c8-3d39-4405-85be-74c161c6e994,tch_20201214-133320_77
std_1607934809570_81,fc9ca042-1429-4338-b3f7-1a06ef45329e,tch_20201214-133320_81
std_1607934658416_78,14aa208d-e8af-4018-97f2-78edbfbf7faf,tch_20201214-133320_78
std_1607934669243_79,781f31e4-e868-45d4-96fc-370b971f0ce4,tch_20201214-133320_79
std_1607934752364_80,80212100-c10a-4100-a783-58e0d27f596f,tch_20201214-133320_80
std_1607934760324_81,7c85fb7a-8b3e-449c-b069-94a9d8ba4d0e,tch_20201214-133320_81
std_1607934602800_78,94f30861-fccf-46b8-9cdf-0d9f85686514,tch_20201214-133320_78
std_1607934838399_82,435268f9-2ca6-4e8f-8cd7-455557ca7d28,tch_20201214-133320_82
std_1607934844729_83,3b70f05d-f7f8-454d-abf9-69b9e7821134,tch_20201214-133320_83
std_1607934626403_79,f21ab4d2-2165-4ebf-b64a-52fb29820c1c,tch_20201214-133320_79
std_1607934696900_80,1dde8333-d458-45e9-8639-2ab13383b052,tch_20201214-133320_80
std_1607934712146_81,565d267b-98af-4017-b467-2dab6b9a4cfd,tch_20201214-133320_81
std_1607934793333_82,c4c05a28-da8c-431a-b681-40a269e9710c,tch_20201214-133320_82
std_1607934871232_84,efc008de-ed34-4846-9b21-ff2c6587fd36,tch_20201214-133320_84
std_1607934796804_83,a0d778d2-3d5a-4bfd-b83a-ecc3f007baa2,tch_20201214-133320_83
std_1607934645703_80,1df67835-ca29-4103-aaa7-c7854d7b2eed,tch_20201214-133320_80
std_1607934661036_81,59ba2c46-dae1-4e86-86b6-4072c0e36215,tch_20201214-133320_81
std_1607934740043_82,721206df-62b6-4c36-9314-1e4d8bb54f61,tch_20201214-133320_82
std_1607934894888_85,8be158ba-176b-40ea-88e5-1e269d339c91,tch_20201214-133320_85
std_1607934818841_84,faa5898d-225c-4317-a99e-c576a4742404,tch_20201214-133320_84
std_1607934746048_83,baa452b1-188e-4c88-b0fa-480025535cff,tch_20201214-133320_83
std_1607934905867_86,cd68b1b6-2932-43e1-a7f6-64c1f5151021,tch_20201214-133320_86
std_1607934684737_82,eb5aeaba-e9f9-4c95-b42d-c8b1abb650b3,tch_20201214-133320_82
std_1607934845348_85,2e8d45f5-a7eb-4ed0-bc36-4572a12b9015,tch_20201214-133320_85
std_1607934771494_84,1220c4c0-6c96-4a76-803e-19780900a232,tch_20201214-133320_84
std_1607934698796_83,e3252ac7-482e-4718-a0fd-1f444cec42b2,tch_20201214-133320_83
std_1607934929048_87,6c62ac3c-1ee6-4fb1-9867-3f6b787a8916,tch_20201214-133320_87
std_1607934858239_86,8912e8f2-acfa-41bf-bc7a-7bc74104c801,tch_20201214-133320_86
std_1607934795425_85,a7ee4bfb-cb62-4f0a-8913-4b45768b510c,tch_20201214-133320_85
std_1607934721718_84,8908c99d-958f-4552-a0cd-da9bd96f407b,tch_20201214-133320_84
std_1607934953174_88,c11594ad-bb62-4c7f-bfb2-dd2a12239e02,tch_20201214-133320_88
std_1607934888114_87,5efc0fd1-de9e-493e-933c-ef5ea8830559,tch_20201214-133320_87
std_1607934810265_86,802c31f9-664f-4369-aa74-e8b9cde972f6,tch_20201214-133320_86
std_1607934745655_85,d0446259-36d6-469d-9860-7cea0faa3b3c,tch_20201214-133320_85
std_1607934963005_89,fabf0531-9329-4018-951f-af1e6f013c20,tch_20201214-133320_89
std_1607934835319_87,e5f08e09-c636-4f58-b1a5-3472d5680dab,tch_20201214-133320_87
std_1607934758318_86,e6386d8c-3406-421f-84f2-85b2acc9c322,tch_20201214-133320_86
std_1607934908287_88,941e992e-0c98-43bd-a975-97384845fc30,tch_20201214-133320_88
std_1607934994048_90,c72cb58c-95a5-4f7e-8d35-3e4d78651c6b,tch_20201214-133320_90
std_1607934910984_89,8b1eff9d-f8ff-4586-bf42-e9ff6a6f48b3,tch_20201214-133320_89
std_1607934787463_87,1dc1a90b-56d5-48a8-b60a-08823e96214d,tch_20201214-133320_87
std_1607934854258_88,96a088e2-5b3f-4662-a0c5-298b93786007,tch_20201214-133320_88
std_1607935011325_91,4468a29d-1077-4bc9-a62c-a9b11e974cd6,tch_20201214-133320_91
std_1607934942755_90,0b12ca46-a345-4c57-a5f3-d04c9ecef22c,tch_20201214-133320_90
std_1607934868566_89,1ae12292-461f-4701-81b2-7238383ea28d,tch_20201214-133320_89
std_1607935032475_92,5d0d282a-b2ef-43ea-aa3e-24aaea90a079,tch_20201214-133320_92
std_1607934806618_88,6b4b699a-93fd-4eeb-a93b-1d2be07e55bc,tch_20201214-133320_88
std_1607934960545_91,fb8bbee4-e8bc-4e61-a44a-b6f87e8161a3,tch_20201214-133320_91
std_1607934889546_90,2a56c522-8e8b-4bd7-b91c-672332029b87,tch_20201214-133320_90
std_1607934823110_89,923185f5-de7a-4227-8def-85d67ccbb209,tch_20201214-133320_89
std_1607934980392_92,a51380c8-e93a-4a37-81c7-e8217b34eeb2,tch_20201214-133320_92
std_1607935055506_93,3205ed86-c3b2-4ecc-89cf-28043b165e42,tch_20201214-133320_93
std_1607934913918_91,bb24aaf1-0545-4e55-ad5a-5c8bc5abf2fb,tch_20201214-133320_91
std_1607935066296_94,51a1a285-5e2e-4ca7-90a7-6da3d71a57e7,tch_20201214-133320_94
std_1607934840576_90,cc0f9bc3-39b4-4b0a-a53e-5cda923d1497,tch_20201214-133320_90
std_1607934928898_92,1fc05fe1-cffb-444b-a9de-856d5d321ab1,tch_20201214-133320_92
std_1607935009015_93,b7043fb9-d3ad-4d42-bb57-44fede8439fd,tch_20201214-133320_93
std_1607934862883_91,51297939-59ba-42d4-95cc-5988b60b5c07,tch_20201214-133320_91
std_1607935020041_94,cdebc63c-d627-4752-9c0e-9f63cc828a35,tch_20201214-133320_94
std_1607935095086_95,252b22b4-e46c-4e77-a842-4839abb1f0e0,tch_20201214-133320_95
std_1607935102354_96,f3080817-f070-4b1a-a102-c83359347ab0,tch_20201214-133320_96
std_1607934880268_92,f03d3eb7-d26e-4d2a-9c47-2c7c79180cee,tch_20201214-133320_92
std_1607934955920_93,2020e9da-c1d1-473a-97e3-9ebde542f0a2,tch_20201214-133320_93
std_1607934974928_94,0ac437b7-ba4f-40fe-8394-9da042ba50b0,tch_20201214-133320_94
std_1607935048070_95,6edd5c85-54c8-4a42-89ff-4fb448410822,tch_20201214-133320_95
std_1607935058077_96,6572dac7-7e3a-4907-8b7a-41b77715b5d2,tch_20201214-133320_96
std_1607935130653_97,68c0c9c1-1050-47e5-b81c-9e67429011a1,tch_20201214-133320_97
std_1607934903177_93,45f74520-0269-4dfa-8a8c-69b0a2cf68ea,tch_20201214-133320_93
std_1607934926379_94,41e4706a-73a4-4986-bffa-0cacb3db0552,tch_20201214-133320_94
std_1607934997181_95,c4df808c-8937-4e88-a0f1-25c9a8e8aeae,tch_20201214-133320_95
std_1607935150672_98,6df4fb8e-c888-4a30-a0c2-b67a0b95d936,tch_20201214-133320_98
std_1607935081834_97,9d4ec6a8-4f4d-4b2c-9bad-f3223003171b,tch_20201214-133320_97
std_1607935007022_96,0611e1f9-c009-4511-b4a0-b1e2712dbcd8,tch_20201214-133320_96
std_1607935173436_99,ee62c82c-ec84-4c6d-9037-bc51cf94b6b6,tch_20201214-133320_99
std_1607935100308_98,78ae34dd-67cc-4113-9bd0-e84ed4e4eb5e,tch_20201214-133320_98
std_1607934945891_95,f867cf5c-8cae-453e-a4fa-e75c5c429ee8,tch_20201214-133320_95
std_1607935036769_97,6fe3611b-4ae5-4717-a08a-575d66fdd5ea,tch_20201214-133320_97
std_1607934962022_96,746e4766-a60b-45f5-a2ac-fcb38523ba93,tch_20201214-133320_96
std_1607935124728_99,a51dc99e-6f5a-4d31-a81a-8f80329aa6a1,tch_20201214-133320_99
std_1607935053391_98,4c547491-8d63-45fd-8c0e-3ff1189c34fa,tch_20201214-133320_98
std_1607934988694_97,b7db1ad0-e5fa-4897-83e6-3a1ed2df3f51,tch_20201214-133320_97
std_1607935206490_100,9259811b-a313-4591-ada1-be42a9a40c4d,tch_20201214-133320_100
std_1607935074074_99,4f66f9a4-deac-435e-8038-a606a676f190,tch_20201214-133320_99
std_1607935002152_98,dcd05616-6636-4a83-924d-3e7729db76ec,tch_20201214-133320_98
std_1607935149310_100,89d43fc2-cc29-4086-8f6d-4d26420eae81,tch_20201214-133320_100
std_1607935028690_99,809327d4-47cd-49ed-a3f2-bb2ef2692878,tch_20201214-133320_99
std_1607935100392_100,5bfe09f6-e2da-493b-a8c7-8fcbaddd256a,tch_20201214-133320_100
std_1607935048278_100,bab83f45-35fb-4cb9-9799-b78b3a3001e0,tch_20201214-133320_100
