col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
tch_20200625-194535_90,534b5fed-b6f6-11ea-94cc-0242ac110002,std_1593097981414_90,class_20200625-194535_90,9oWC-NjK3,e2a15f78-5bbd-4588-8ce3-c26829007fda,01975159-c59d-4cb8-9f8f-77dfbd96b46e,c310b505-bd27-44d9-8276-148de1e7d7db,5e296303-a900-4013-9971-ecb47f2f1b52,7e1c3ed4-40c2-46b2-b58e-e520e0724482
tch_20200625-194535_82,5411e426-b6f6-11ea-840b-0242ac110002,std_1593097982721_82,class_20200625-194535_82,yf3e-6N34,a6e6a2ea-d0c8-4d80-9d3c-fc047b92c6a3,cd1911a9-2fa6-4234-8e6e-fe40ce5beee6,7b82a23d-898d-4c5b-af3d-1f3f8281a707,b96d9ce7-50b7-47ce-b5c9-bcca90e13171,cd3be2c0-bade-4a08-8138-d664a53dd8f0
tch_20200625-194535_84,5631416c-b6f6-11ea-840b-0242ac110002,std_1593097986289_84,class_20200625-194535_84,47bV-J6WL,a3bd2dac-5226-4e32-b7db-bd16cb8b63db,42e6c5ec-0eb9-4541-81b5-69ef0e9ab912,b8f1df3f-dd91-4c47-98e6-b317523f441d,2cbd4307-09a3-40be-b03c-2d53bd6c2bc3,7d53cd3e-6834-454f-a12d-ec809ff8f0a7
tch_20200625-194535_81,57e3fab9-b6f6-11ea-94cc-0242ac110002,std_1593097989132_81,class_20200625-194535_81,P4Lk-4skg,9b4236dc-0365-4958-b6e3-e2032a121b29,d39087e2-af01-4e28-9686-66fb73dfe8db,334160c3-fed6-41de-b751-7822e3a9d117,0430f05e-f5c6-421d-8383-31dbe1555777,431a892e-1f4d-4d1d-88ad-c76c3282cb45
tch_20200625-194535_85,56d3e9f0-b6f6-11ea-94cc-0242ac110002,std_1593097987349_85,class_20200625-194535_85,BbTi-PQbs,0c2721ae-2497-4699-8d0e-f320032405c7,d95820e0-7c78-45fb-bddb-6f18767a330e,82b8233d-02c5-4cdd-9259-703512bf966c,773a308f-f00a-4692-a155-41b8cf1adfd6,1712a535-8e3e-439c-b2e5-62937ad211f5
tch_20200625-194535_80,5b79f276-b6f6-11ea-840b-0242ac110002,std_1593097995136_80,class_20200625-194535_80,AWGY-6xtT,1b5cc2a7-7808-4beb-a99e-6d8fbb92805e,b048659c-8bab-47dc-badc-e9fa9a24a5dd,18cf621f-3a25-474f-a2f2-b9e451850e14,6d7c87a7-ee90-42d2-8211-1c834ff8cb7e,1d27dafd-efa5-4567-9e15-5ce7ef7ca6f6
tch_20200625-194535_91,59e214b6-b6f6-11ea-94cc-0242ac110002,std_1593097992454_91,class_20200625-194535_91,F3D6-yeCD,47b3173e-8db9-4a2b-8d1f-dca694b36857,d3e506a7-0584-4c48-9eac-4606c66534c3,3805cb73-d5c5-4870-9fe8-9cd57a99b8d4,4990a765-6456-465a-996b-0e3fce258981,f7fb61dd-5623-4017-a0b0-037b2332f481
tch_20200625-194535_89,59d4cdf4-b6f6-11ea-840b-0242ac110002,std_1593097992365_89,class_20200625-194535_89,fd3b-LCE3,6de1c144-e3e0-4d69-a22c-13984832cf14,e5acfa65-d5da-4340-b751-ad9f1749ef59,097392fc-1887-4186-a538-5e96d64a7ab8,95d0ccf0-4cf6-49ac-ba2b-e2a486106865,b08c9db4-1bcc-4939-9587-f3e00d0228c7
tch_20200625-194535_92,5ef7f5b0-b6f6-11ea-840b-0242ac110002,std_1593098001020_92,class_20200625-194535_92,Yj2L-NDNd,823b94b5-e109-40c5-b00f-49f43773ed13,4214bceb-b50b-4d47-8c38-149e80808d02,6ba9a1b7-daa4-4735-b51c-139e7d732ca3,6b0f6bd5-e6be-4e52-ae24-07f7a4a98f31,69db71aa-516a-4f0c-ac01-972cae3ff689
tch_20200625-194535_94,5cc07cd0-b6f6-11ea-94cc-0242ac110002,std_1593097997279_94,class_20200625-194535_94,h9Y2-RjnE,f19a18ec-f580-4320-922f-2befd77cdf42,e0450b23-24f2-4966-83b7-79d9485b920f,b8aa411b-dcd5-4c93-b092-a422b1329cb3,0fb42cba-5422-4163-ac64-b8e93ce50a27,c6092697-aff6-44f6-91f6-7251233e9c85
tch_20200625-194535_95,5e663ccf-b6f6-11ea-840b-0242ac110002,std_1593098000057_95,class_20200625-194535_95,b42m-3q7Z,15854b6b-8e4a-4f5d-88e9-79eb9abe085f,bd4fad7b-39f3-4257-80b9-bf5e0c0930ea,e85884b5-8cc7-43fb-be36-d679ccb617e9,18ebff2e-685c-4e01-9c9d-4bae50ddfb6d,3101519c-0c2f-4b5a-8284-9f9c6e0d6607
tch_20200625-194535_87,60979bde-b6f6-11ea-94cc-0242ac110002,std_1593098003717_87,class_20200625-194535_87,9Qgp-hmMU,46424837-9b6e-435b-8434-0e79e35e1d56,d9a11f1d-3035-4e72-af7e-ebafe925eb16,df2c62ce-f840-41a2-b29d-a819784bf4e4,0ceca270-e59d-4821-8578-dfe265aee6b9,1c0b6f35-3daf-4a95-9d4c-81050c45fd06
tch_20200625-194535_96,6124e868-b6f6-11ea-840b-0242ac110002,std_1593098004663_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f
tch_20200625-194535_90,64c69f65-b6f6-11ea-840b-0242ac110002,std_1593098010742_90,class_20200625-194535_90,9oWC-NjK3,e2a15f78-5bbd-4588-8ce3-c26829007fda,01975159-c59d-4cb8-9f8f-77dfbd96b46e,c310b505-bd27-44d9-8276-148de1e7d7db,5e296303-a900-4013-9971-ecb47f2f1b52,7e1c3ed4-40c2-46b2-b58e-e520e0724482
tch_20200625-194535_86,647e7376-b6f6-11ea-94cc-0242ac110002,std_1593098010284_86,class_20200625-194535_86,o8U7-mxcF,3ed8d5d9-1280-4897-b09c-0ca1eab5878b,66e1aa5a-68d1-47a2-a551-119a10a6e490,efcc8799-dcfd-4c55-86d6-c3a867430bd2,f3591b28-2dd5-4211-89b0-f592d0cc379e,15be8057-5441-4a53-9124-2354715c7920
tch_20200625-194535_82,64f61462-b6f6-11ea-840b-0242ac110002,std_1593098011060_82,class_20200625-194535_82,yf3e-6N34,a6e6a2ea-d0c8-4d80-9d3c-fc047b92c6a3,cd1911a9-2fa6-4234-8e6e-fe40ce5beee6,7b82a23d-898d-4c5b-af3d-1f3f8281a707,b96d9ce7-50b7-47ce-b5c9-bcca90e13171,cd3be2c0-bade-4a08-8138-d664a53dd8f0
tch_20200625-194535_83,68ecca25-b6f6-11ea-94cc-0242ac110002,std_1593098017707_83,class_20200625-194535_83,u2i7-oPH4,7423179e-42b1-486c-8dbd-0e50faaabe30,031131e4-5eda-4d69-bc74-4eea1da45b08,50833c20-1320-403d-8a0a-523ce67f66a3,9b70e524-c1cc-4b15-a829-ae2c7d4eb262,2796d74c-374c-4323-b682-78233722b2bd
tch_20200625-194535_91,6a07fda0-b6f6-11ea-840b-0242ac110002,std_1593098019569_91,class_20200625-194535_91,F3D6-yeCD,47b3173e-8db9-4a2b-8d1f-dca694b36857,d3e506a7-0584-4c48-9eac-4606c66534c3,3805cb73-d5c5-4870-9fe8-9cd57a99b8d4,4990a765-6456-465a-996b-0e3fce258981,f7fb61dd-5623-4017-a0b0-037b2332f481
tch_20200625-194535_94,6e55ad05-b6f6-11ea-840b-0242ac110002,std_1593098026783_94,class_20200625-194535_94,h9Y2-RjnE,f19a18ec-f580-4320-922f-2befd77cdf42,e0450b23-24f2-4966-83b7-79d9485b920f,b8aa411b-dcd5-4c93-b092-a422b1329cb3,0fb42cba-5422-4163-ac64-b8e93ce50a27,c6092697-aff6-44f6-91f6-7251233e9c85
tch_20200625-194535_93,6bf01f1d-b6f6-11ea-94cc-0242ac110002,std_1593098022773_93,class_20200625-194535_93,7NPv-qJF9,f9e06954-d548-4fde-aaa9-6b634774a6a2,55ff41ca-baef-4e6a-bb5e-e0a811d930ea,09ea94d0-a400-411c-9d5e-301c718a7ecd,000d0b71-0aaa-4583-a72f-155a1f7517c3,08eec9d9-5e8e-4186-8847-0ec2b9c9964d
tch_20200625-194535_88,6d9829e5-b6f6-11ea-94cc-0242ac110002,std_1593098025537_88,class_20200625-194535_88,eyLQ-L8kU,cfe75140-234c-4d66-b5e4-1c879a2e47a5,d2c86925-442a-42fe-85a1-5d3b669a7b76,1e28e127-2e12-4084-8849-cbacebcfac1b,a0ce17d7-1a39-4e71-b0c3-14b4fc0e11b4,40563684-b9cd-4004-b867-56c7e16dfe9f
tch_20200625-194535_92,6e547505-b6f6-11ea-94cc-0242ac110002,std_1593098026776_92,class_20200625-194535_92,Yj2L-NDNd,823b94b5-e109-40c5-b00f-49f43773ed13,4214bceb-b50b-4d47-8c38-149e80808d02,6ba9a1b7-daa4-4735-b51c-139e7d732ca3,6b0f6bd5-e6be-4e52-ae24-07f7a4a98f31,69db71aa-516a-4f0c-ac01-972cae3ff689
tch_20200625-194535_87,7065a189-b6f6-11ea-94cc-0242ac110002,std_1593098030267_87,class_20200625-194535_87,9Qgp-hmMU,46424837-9b6e-435b-8434-0e79e35e1d56,d9a11f1d-3035-4e72-af7e-ebafe925eb16,df2c62ce-f840-41a2-b29d-a819784bf4e4,0ceca270-e59d-4821-8578-dfe265aee6b9,1c0b6f35-3daf-4a95-9d4c-81050c45fd06
tch_20200625-194535_97,7047e00c-b6f6-11ea-94cc-0242ac110002,std_1593098030057_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd
tch_20200625-194535_95,6ee4317e-b6f6-11ea-840b-0242ac110002,std_1593098027731_95,class_20200625-194535_95,b42m-3q7Z,15854b6b-8e4a-4f5d-88e9-79eb9abe085f,bd4fad7b-39f3-4257-80b9-bf5e0c0930ea,e85884b5-8cc7-43fb-be36-d679ccb617e9,18ebff2e-685c-4e01-9c9d-4bae50ddfb6d,3101519c-0c2f-4b5a-8284-9f9c6e0d6607
tch_20200625-194535_90,73e81147-b6f6-11ea-94cc-0242ac110002,std_1593098036112_90,class_20200625-194535_90,9oWC-NjK3,e2a15f78-5bbd-4588-8ce3-c26829007fda,01975159-c59d-4cb8-9f8f-77dfbd96b46e,c310b505-bd27-44d9-8276-148de1e7d7db,5e296303-a900-4013-9971-ecb47f2f1b52,7e1c3ed4-40c2-46b2-b58e-e520e0724482
tch_20200625-194535_96,715383d4-b6f6-11ea-840b-0242ac110002,std_1593098031793_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f
tch_20200625-194535_84,741f0057-b6f6-11ea-94cc-0242ac110002,std_1593098036486_84,class_20200625-194535_84,47bV-J6WL,a3bd2dac-5226-4e32-b7db-bd16cb8b63db,42e6c5ec-0eb9-4541-81b5-69ef0e9ab912,b8f1df3f-dd91-4c47-98e6-b317523f441d,2cbd4307-09a3-40be-b03c-2d53bd6c2bc3,7d53cd3e-6834-454f-a12d-ec809ff8f0a7
tch_20200625-194535_82,765df388-b6f6-11ea-94cc-0242ac110002,std_1593098040267_82,class_20200625-194535_82,yf3e-6N34,a6e6a2ea-d0c8-4d80-9d3c-fc047b92c6a3,cd1911a9-2fa6-4234-8e6e-fe40ce5beee6,7b82a23d-898d-4c5b-af3d-1f3f8281a707,b96d9ce7-50b7-47ce-b5c9-bcca90e13171,cd3be2c0-bade-4a08-8138-d664a53dd8f0
tch_20200625-194535_85,775aa30e-b6f6-11ea-94cc-0242ac110002,std_1593098041927_85,class_20200625-194535_85,BbTi-PQbs,0c2721ae-2497-4699-8d0e-f320032405c7,d95820e0-7c78-45fb-bddb-6f18767a330e,82b8233d-02c5-4cdd-9259-703512bf966c,773a308f-f00a-4692-a155-41b8cf1adfd6,1712a535-8e3e-439c-b2e5-62937ad211f5
tch_20200625-194535_89,79631d39-b6f6-11ea-94cc-0242ac110002,std_1593098045341_89,class_20200625-194535_89,fd3b-LCE3,6de1c144-e3e0-4d69-a22c-13984832cf14,e5acfa65-d5da-4340-b751-ad9f1749ef59,097392fc-1887-4186-a538-5e96d64a7ab8,95d0ccf0-4cf6-49ac-ba2b-e2a486106865,b08c9db4-1bcc-4939-9587-f3e00d0228c7
tch_20200625-194535_83,77eb49ab-b6f6-11ea-94cc-0242ac110002,std_1593098042869_83,class_20200625-194535_83,u2i7-oPH4,7423179e-42b1-486c-8dbd-0e50faaabe30,031131e4-5eda-4d69-bc74-4eea1da45b08,50833c20-1320-403d-8a0a-523ce67f66a3,9b70e524-c1cc-4b15-a829-ae2c7d4eb262,2796d74c-374c-4323-b682-78233722b2bd
tch_20200625-194535_91,78282c28-b6f6-11ea-840b-0242ac110002,std_1593098043246_91,class_20200625-194535_91,F3D6-yeCD,47b3173e-8db9-4a2b-8d1f-dca694b36857,d3e506a7-0584-4c48-9eac-4606c66534c3,3805cb73-d5c5-4870-9fe8-9cd57a99b8d4,4990a765-6456-465a-996b-0e3fce258981,f7fb61dd-5623-4017-a0b0-037b2332f481
tch_20200625-194535_93,7c2634e6-b6f6-11ea-840b-0242ac110002,std_1593098049972_93,class_20200625-194535_93,7NPv-qJF9,f9e06954-d548-4fde-aaa9-6b634774a6a2,55ff41ca-baef-4e6a-bb5e-e0a811d930ea,09ea94d0-a400-411c-9d5e-301c718a7ecd,000d0b71-0aaa-4583-a72f-155a1f7517c3,08eec9d9-5e8e-4186-8847-0ec2b9c9964d
tch_20200625-194535_88,7d1b433e-b6f6-11ea-840b-0242ac110002,std_1593098051577_88,class_20200625-194535_88,eyLQ-L8kU,cfe75140-234c-4d66-b5e4-1c879a2e47a5,d2c86925-442a-42fe-85a1-5d3b669a7b76,1e28e127-2e12-4084-8849-cbacebcfac1b,a0ce17d7-1a39-4e71-b0c3-14b4fc0e11b4,40563684-b9cd-4004-b867-56c7e16dfe9f
tch_20200625-194535_92,7ea7af9f-b6f6-11ea-840b-0242ac110002,std_1593098054192_92,class_20200625-194535_92,Yj2L-NDNd,823b94b5-e109-40c5-b00f-49f43773ed13,4214bceb-b50b-4d47-8c38-149e80808d02,6ba9a1b7-daa4-4735-b51c-139e7d732ca3,6b0f6bd5-e6be-4e52-ae24-07f7a4a98f31,69db71aa-516a-4f0c-ac01-972cae3ff689
tch_20200625-194535_97,7f769863-b6f6-11ea-840b-0242ac110002,std_1593098055531_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd
tch_20200625-194535_84,832a0325-b6f6-11ea-94cc-0242ac110002,std_1593098061741_84,class_20200625-194535_84,47bV-J6WL,a3bd2dac-5226-4e32-b7db-bd16cb8b63db,42e6c5ec-0eb9-4541-81b5-69ef0e9ab912,b8f1df3f-dd91-4c47-98e6-b317523f441d,2cbd4307-09a3-40be-b03c-2d53bd6c2bc3,7d53cd3e-6834-454f-a12d-ec809ff8f0a7
tch_20200625-194535_87,7f5ea33c-b6f6-11ea-840b-0242ac110002,std_1593098055365_87,class_20200625-194535_87,9Qgp-hmMU,46424837-9b6e-435b-8434-0e79e35e1d56,d9a11f1d-3035-4e72-af7e-ebafe925eb16,df2c62ce-f840-41a2-b29d-a819784bf4e4,0ceca270-e59d-4821-8578-dfe265aee6b9,1c0b6f35-3daf-4a95-9d4c-81050c45fd06
tch_20200625-194535_98,83e711b9-b6f6-11ea-840b-0242ac110002,std_1593098062987_98,class_20200625-194535_98,Xyab-8KWN,cc62ce86-23f4-4ca7-b875-4401e5517899,e5eacdb1-4e7c-42f7-9ffc-29a073740b19,cf5c4bb2-2adf-4270-b1b1-0508f5c6d5d9,ccbd8c3c-188c-493d-b758-421f2a70b595,1ac18cd5-7572-4d05-8e32-22e164bd509a
tch_20200625-194535_96,829c4255-b6f6-11ea-840b-0242ac110002,std_1593098060730_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f
tch_20200625-194535_86,867584be-b6f6-11ea-840b-0242ac110002,std_1593098067270_86,class_20200625-194535_86,o8U7-mxcF,3ed8d5d9-1280-4897-b09c-0ca1eab5878b,66e1aa5a-68d1-47a2-a551-119a10a6e490,efcc8799-dcfd-4c55-86d6-c3a867430bd2,f3591b28-2dd5-4211-89b0-f592d0cc379e,15be8057-5441-4a53-9124-2354715c7920
tch_20200625-194535_99,855dd2eb-b6f6-11ea-94cc-0242ac110002,std_1593098065417_99,class_20200625-194535_99,2Gvy-BVZ4,db8528b6-da00-4475-b1fc-86a26d1dd038,e16e74df-6adf-4109-afca-e8b5ce5b97bc,adc915e7-5756-4875-a1e6-1c9d583787b9,5b0d7db2-cdbb-4d74-ab18-a4d4f7db1ef1,daab3b3e-505f-4ba4-9020-46a9ecbeb6e5
tch_20200625-194535_85,87c731a4-b6f6-11ea-840b-0242ac110002,std_1593098069460_85,class_20200625-194535_85,BbTi-PQbs,0c2721ae-2497-4699-8d0e-f320032405c7,d95820e0-7c78-45fb-bddb-6f18767a330e,82b8233d-02c5-4cdd-9259-703512bf966c,773a308f-f00a-4692-a155-41b8cf1adfd6,1712a535-8e3e-439c-b2e5-62937ad211f5
tch_20200625-194535_82,86bec2f8-b6f6-11ea-94cc-0242ac110002,std_1593098067732_82,class_20200625-194535_82,yf3e-6N34,a6e6a2ea-d0c8-4d80-9d3c-fc047b92c6a3,cd1911a9-2fa6-4234-8e6e-fe40ce5beee6,7b82a23d-898d-4c5b-af3d-1f3f8281a707,b96d9ce7-50b7-47ce-b5c9-bcca90e13171,cd3be2c0-bade-4a08-8138-d664a53dd8f0
tch_20200625-194535_83,8a26098b-b6f6-11ea-840b-0242ac110002,std_1593098073440_83,class_20200625-194535_83,u2i7-oPH4,7423179e-42b1-486c-8dbd-0e50faaabe30,031131e4-5eda-4d69-bc74-4eea1da45b08,50833c20-1320-403d-8a0a-523ce67f66a3,9b70e524-c1cc-4b15-a829-ae2c7d4eb262,2796d74c-374c-4323-b682-78233722b2bd
tch_20200625-194535_89,888614c8-b6f6-11ea-840b-0242ac110002,std_1593098070733_89,class_20200625-194535_89,fd3b-LCE3,6de1c144-e3e0-4d69-a22c-13984832cf14,e5acfa65-d5da-4340-b751-ad9f1749ef59,097392fc-1887-4186-a538-5e96d64a7ab8,95d0ccf0-4cf6-49ac-ba2b-e2a486106865,b08c9db4-1bcc-4939-9587-f3e00d0228c7
tch_20200625-194535_93,8b2d40c3-b6f6-11ea-840b-0242ac110002,std_1593098075181_93,class_20200625-194535_93,7NPv-qJF9,f9e06954-d548-4fde-aaa9-6b634774a6a2,55ff41ca-baef-4e6a-bb5e-e0a811d930ea,09ea94d0-a400-411c-9d5e-301c718a7ecd,000d0b71-0aaa-4583-a72f-155a1f7517c3,08eec9d9-5e8e-4186-8847-0ec2b9c9964d
tch_20200625-194535_94,89eafc72-b6f6-11ea-840b-0242ac110002,std_1593098073072_94,class_20200625-194535_94,h9Y2-RjnE,f19a18ec-f580-4320-922f-2befd77cdf42,e0450b23-24f2-4966-83b7-79d9485b920f,b8aa411b-dcd5-4c93-b092-a422b1329cb3,0fb42cba-5422-4163-ac64-b8e93ce50a27,c6092697-aff6-44f6-91f6-7251233e9c85
tch_20200625-194535_88,8bfb662d-b6f6-11ea-840b-0242ac110002,std_1593098076528_88,class_20200625-194535_88,eyLQ-L8kU,cfe75140-234c-4d66-b5e4-1c879a2e47a5,d2c86925-442a-42fe-85a1-5d3b669a7b76,1e28e127-2e12-4084-8849-cbacebcfac1b,a0ce17d7-1a39-4e71-b0c3-14b4fc0e11b4,40563684-b9cd-4004-b867-56c7e16dfe9f
tch_20200625-194535_95,8f2c81b9-b6f6-11ea-94cc-0242ac110002,std_1593098081897_95,class_20200625-194535_95,b42m-3q7Z,15854b6b-8e4a-4f5d-88e9-79eb9abe085f,bd4fad7b-39f3-4257-80b9-bf5e0c0930ea,e85884b5-8cc7-43fb-be36-d679ccb617e9,18ebff2e-685c-4e01-9c9d-4bae50ddfb6d,3101519c-0c2f-4b5a-8284-9f9c6e0d6607
tch_20200625-194535_87,9127b519-b6f6-11ea-94cc-0242ac110002,std_1593098085167_87,class_20200625-194535_87,9Qgp-hmMU,46424837-9b6e-435b-8434-0e79e35e1d56,d9a11f1d-3035-4e72-af7e-ebafe925eb16,df2c62ce-f840-41a2-b29d-a819784bf4e4,0ceca270-e59d-4821-8578-dfe265aee6b9,1c0b6f35-3daf-4a95-9d4c-81050c45fd06
tch_20200625-194535_84,90713693-b6f6-11ea-94cc-0242ac110002,std_1593098083953_84,class_20200625-194535_84,47bV-J6WL,a3bd2dac-5226-4e32-b7db-bd16cb8b63db,42e6c5ec-0eb9-4541-81b5-69ef0e9ab912,b8f1df3f-dd91-4c47-98e6-b317523f441d,2cbd4307-09a3-40be-b03c-2d53bd6c2bc3,7d53cd3e-6834-454f-a12d-ec809ff8f0a7
tch_20200625-194535_92,8f5f9f1b-b6f6-11ea-94cc-0242ac110002,std_1593098082205_92,class_20200625-194535_92,Yj2L-NDNd,823b94b5-e109-40c5-b00f-49f43773ed13,4214bceb-b50b-4d47-8c38-149e80808d02,6ba9a1b7-daa4-4735-b51c-139e7d732ca3,6b0f6bd5-e6be-4e52-ae24-07f7a4a98f31,69db71aa-516a-4f0c-ac01-972cae3ff689
tch_20200625-194535_90,91fe8d1b-b6f6-11ea-840b-0242ac110002,std_1593098086640_90,class_20200625-194535_90,9oWC-NjK3,e2a15f78-5bbd-4588-8ce3-c26829007fda,01975159-c59d-4cb8-9f8f-77dfbd96b46e,c310b505-bd27-44d9-8276-148de1e7d7db,5e296303-a900-4013-9971-ecb47f2f1b52,7e1c3ed4-40c2-46b2-b58e-e520e0724482
tch_20200625-194535_97,90030b64-b6f6-11ea-840b-0242ac110002,std_1593098083304_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd
tch_20200625-194535_98,93868d60-b6f6-11ea-840b-0242ac110002,std_1593098089194_98,class_20200625-194535_98,Xyab-8KWN,cc62ce86-23f4-4ca7-b875-4401e5517899,e5eacdb1-4e7c-42f7-9ffc-29a073740b19,cf5c4bb2-2adf-4270-b1b1-0508f5c6d5d9,ccbd8c3c-188c-493d-b758-421f2a70b595,1ac18cd5-7572-4d05-8e32-22e164bd509a
tch_20200625-194535_99,9610931f-b6f6-11ea-840b-0242ac110002,std_1593098093455_99,class_20200625-194535_99,2Gvy-BVZ4,db8528b6-da00-4475-b1fc-86a26d1dd038,e16e74df-6adf-4109-afca-e8b5ce5b97bc,adc915e7-5756-4875-a1e6-1c9d583787b9,5b0d7db2-cdbb-4d74-ab18-a4d4f7db1ef1,daab3b3e-505f-4ba4-9020-46a9ecbeb6e5
tch_20200625-194535_85,97387184-b6f6-11ea-94cc-0242ac110002,std_1593098095392_85,class_20200625-194535_85,BbTi-PQbs,0c2721ae-2497-4699-8d0e-f320032405c7,d95820e0-7c78-45fb-bddb-6f18767a330e,82b8233d-02c5-4cdd-9259-703512bf966c,773a308f-f00a-4692-a155-41b8cf1adfd6,1712a535-8e3e-439c-b2e5-62937ad211f5
tch_20200625-194535_96,941251b7-b6f6-11ea-94cc-0242ac110002,std_1593098090052_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f
tch_20200625-194535_100,98736292-b6f6-11ea-94cc-0242ac110002,std_1593098097463_100,class_20200625-194535_100,492z-3s4y,56c2e495-8ff0-4313-959f-6bb0179d68f0,f1b0027c-0d02-4c48-80ce-c7a0e5a88c3e,d4e57d6b-3d27-4920-890d-68f2eb309fd7,2af52601-e2bd-4713-8e15-d7a58df5533e,c9ae20ad-8ac7-4b80-af1c-659e9d4cc490
tch_20200625-194535_86,95c33612-b6f6-11ea-94cc-0242ac110002,std_1593098092939_86,class_20200625-194535_86,o8U7-mxcF,3ed8d5d9-1280-4897-b09c-0ca1eab5878b,66e1aa5a-68d1-47a2-a551-119a10a6e490,efcc8799-dcfd-4c55-86d6-c3a867430bd2,f3591b28-2dd5-4211-89b0-f592d0cc379e,15be8057-5441-4a53-9124-2354715c7920
tch_20200625-194535_91,990e4327-b6f6-11ea-840b-0242ac110002,std_1593098098468_91,class_20200625-194535_91,F3D6-yeCD,47b3173e-8db9-4a2b-8d1f-dca694b36857,d3e506a7-0584-4c48-9eac-4606c66534c3,3805cb73-d5c5-4870-9fe8-9cd57a99b8d4,4990a765-6456-465a-996b-0e3fce258981,f7fb61dd-5623-4017-a0b0-037b2332f481
tch_20200625-194535_83,99a7ead5-b6f6-11ea-840b-0242ac110002,std_1593098099478_83,class_20200625-194535_83,u2i7-oPH4,7423179e-42b1-486c-8dbd-0e50faaabe30,031131e4-5eda-4d69-bc74-4eea1da45b08,50833c20-1320-403d-8a0a-523ce67f66a3,9b70e524-c1cc-4b15-a829-ae2c7d4eb262,2796d74c-374c-4323-b682-78233722b2bd
tch_20200625-194535_94,9a4080e8-b6f6-11ea-94cc-0242ac110002,std_1593098100451_94,class_20200625-194535_94,h9Y2-RjnE,f19a18ec-f580-4320-922f-2befd77cdf42,e0450b23-24f2-4966-83b7-79d9485b920f,b8aa411b-dcd5-4c93-b092-a422b1329cb3,0fb42cba-5422-4163-ac64-b8e93ce50a27,c6092697-aff6-44f6-91f6-7251233e9c85
tch_20200625-194535_93,9a0e9be2-b6f6-11ea-94cc-0242ac110002,std_1593098100161_93,class_20200625-194535_93,7NPv-qJF9,f9e06954-d548-4fde-aaa9-6b634774a6a2,55ff41ca-baef-4e6a-bb5e-e0a811d930ea,09ea94d0-a400-411c-9d5e-301c718a7ecd,000d0b71-0aaa-4583-a72f-155a1f7517c3,08eec9d9-5e8e-4186-8847-0ec2b9c9964d
tch_20200625-194535_89,99c13f62-b6f6-11ea-94cc-0242ac110002,std_1593098099636_89,class_20200625-194535_89,fd3b-LCE3,6de1c144-e3e0-4d69-a22c-13984832cf14,e5acfa65-d5da-4340-b751-ad9f1749ef59,097392fc-1887-4186-a538-5e96d64a7ab8,95d0ccf0-4cf6-49ac-ba2b-e2a486106865,b08c9db4-1bcc-4939-9587-f3e00d0228c7
tch_20200625-194535_88,9cc5a56b-b6f6-11ea-840b-0242ac110002,std_1593098104678_88,class_20200625-194535_88,eyLQ-L8kU,cfe75140-234c-4d66-b5e4-1c879a2e47a5,d2c86925-442a-42fe-85a1-5d3b669a7b76,1e28e127-2e12-4084-8849-cbacebcfac1b,a0ce17d7-1a39-4e71-b0c3-14b4fc0e11b4,40563684-b9cd-4004-b867-56c7e16dfe9f
