extuserid,groupid,tchextuserid
std_1619510386193_94_2,43085ce9-42f5-4891-a827-0a0b472f18f0,tch_20210427-063822_94_2
std_1619510847839_96_2,ff41b224-f709-4cc9-8406-469832c2a292,tch_20210427-063822_96_2
std_1619510435473_95_2,44dbca57-1354-4096-837a-586cac39a004,tch_20210427-063822_95_2
std_1619510913645_99_2,8a5fadba-ac07-45c9-b199-7b24bf37189d,tch_20210427-063822_99_2
std_1619510930709_100_2,5a37a96f-0a79-4432-9266-b616ff60f5d3,tch_20210427-063822_100_2
std_1619510475039_98_2,3573f30c-5a47-4b06-8cc2-4edfc8cd23d9,tch_20210427-063822_98_2
std_1619510499787_97_2,1e912701-3841-4c87-891c-060d37870e8d,tch_20210427-063822_97_2
std_1619510502523_96_2,f0908297-ee2c-4e01-aa1f-2ba818d958a9,tch_20210427-063822_96_2
std_1619510558564_99_2,4c6eba1e-3de5-4416-965f-d19184139148,tch_20210427-063822_99_2
std_1619510580824_100_2,2d60dfb0-6b5e-4880-afe9-4bdfe1706485,tch_20210427-063822_100_2
