tchextid,stduuid,stdextid,classcode
tch_20200715-172006_68,df22341f-cb0f-11ea-89f8-0242ac110002,std_1595307962775_368,k7Hx-ZqtJ
tch_20200715-172006_81,df95dd38-cb0f-11ea-96b3-0242ac110002,std_1595307963563_381,YD8T-VNuY
tch_20200715-172006_73,ddc16bbd-cb0f-11ea-89f8-0242ac110002,std_1595307960441_373,XbXq-42EW
tch_20200715-172006_80,dda5cd28-cb0f-11ea-96b3-0242ac110002,std_1595307960304_380,Mag6-PjnN
tch_20200715-172006_69,df379108-cb0f-11ea-96b3-0242ac110002,std_1595307962917_369,fXL6-yrpN
tch_20200715-172006_88,deef3d22-cb0f-11ea-acee-0242ac110002,std_1595307962095_388,8Cob-6h8p
tch_20200715-172006_89,e1520c5b-cb0f-11ea-96b3-0242ac110002,std_1595307966108_389,j9d9-4VFR
tch_20200715-172006_67,df56630e-cb0f-11ea-89f8-0242ac110002,std_1595307963032_367,Hios-c9Af
tch_20200715-172006_82,e21339f8-cb0f-11ea-96b3-0242ac110002,std_1595307967731_382,9hso-iGc8
tch_20200715-172006_76,e2b4f750-cb0f-11ea-acee-0242ac110002,std_1595307968757_376,jRs2-A3mc
tch_20200715-172006_77,e3c5cb23-cb0f-11ea-89f8-0242ac110002,std_1595307970573_377,oUa9-yV78
tch_20200715-172006_70,e3cf4153-cb0f-11ea-96b3-0242ac110002,std_1595307970648_370,BGNY-3zj9
tch_20200715-172006_83,e30ba36e-cb0f-11ea-96b3-0242ac110002,std_1595307969353_383,y43d-ogYM
tch_20200715-172006_71,e549d37c-cb0f-11ea-acee-0242ac110002,std_1595307973120_371,69G3-wBaj
tch_20200715-172006_78,e5cc987f-cb0f-11ea-acee-0242ac110002,std_1595307973988_378,sMGk-ZCV7
tch_20200715-172006_79,e8318a66-cb0f-11ea-af23-0242ac110002,std_1595307978003_379,bGth-9Va7
tch_20200715-172006_90,e3b77371-cb0f-11ea-af23-0242ac110002,std_1595307970119_390,mUm2-aoqu
tch_20200715-172006_91,e6170e49-cb0f-11ea-89f8-0242ac110002,std_1595307974132_391,Cb46-7mc9
tch_20200715-172006_84,e52b9cc6-cb0f-11ea-acee-0242ac110002,std_1595307972917_384,XHiC-T2L7
tch_20200715-172006_86,e81e505e-cb0f-11ea-af23-0242ac110002,std_1595307977860_386,KRQh-NQGi
tch_20200715-172006_85,e8dfcb21-cb0f-11ea-acee-0242ac110002,std_1595307979108_385,n6hu-LMPx
tch_20200715-172006_92,e879dd9a-cb0f-11ea-96b3-0242ac110002,std_1595307978144_392,UPT4-rTCY
tch_20200715-172006_72,e710b05e-cb0f-11ea-96b3-0242ac110002,std_1595307976119_372,4W9C-3zD6
tch_20200715-172006_74,eb7bd2b7-cb0f-11ea-89f8-0242ac110002,std_1595307983505_374,L234-y38x
tch_20200715-172006_81,ed247999-cb0f-11ea-89f8-0242ac110002,std_1595307986297_381,YD8T-VNuY
tch_20200715-172006_87,eab28f4b-cb0f-11ea-acee-0242ac110002,std_1595307982187_387,MDhu-M72D
tch_20200715-172006_93,eadc8608-cb0f-11ea-af23-0242ac110002,std_1595307982156_393,2jRX-vixu
tch_20200715-172006_75,eb424ce1-cb0f-11ea-acee-0242ac110002,std_1595307983116_375,392k-7us6
tch_20200715-172006_80,edd74f95-cb0f-11ea-acee-0242ac110002,std_1595307987455_380,Mag6-PjnN
tch_20200715-172006_73,eda765a8-cb0f-11ea-acee-0242ac110002,std_1595307987151_373,XbXq-42EW
tch_20200715-172006_89,f07b4625-cb0f-11ea-acee-0242ac110002,std_1595307991898_389,j9d9-4VFR
tch_20200715-172006_94,ed42d705-cb0f-11ea-acee-0242ac110002,std_1595307986167_394,J7C3-WedE
tch_20200715-172006_82,f0fecda0-cb0f-11ea-acee-0242ac110002,std_1595307992768_382,9hso-iGc8
tch_20200715-172006_95,efa90275-cb0f-11ea-89f8-0242ac110002,std_1595307990181_395,9FrN-T8En
tch_20200715-172006_88,f04ce2de-cb0f-11ea-acee-0242ac110002,std_1595307991574_388,8Cob-6h8p
tch_20200715-172006_76,f158fbe1-cb0f-11ea-89f8-0242ac110002,std_1595307993350_376,jRs2-A3mc
tch_20200715-172006_96,f2165831-cb0f-11ea-96b3-0242ac110002,std_1595307994191_396,Pmt9-C3Q9
tch_20200715-172006_77,f1bffb5a-cb0f-11ea-96b3-0242ac110002,std_1595307994046_377,oUa9-yV78
tch_20200715-172006_83,f480a224-cb0f-11ea-af23-0242ac110002,std_1595307998643_383,y43d-ogYM
tch_20200715-172006_90,f5e7d295-cb0f-11ea-96b3-0242ac110002,std_1595308001003_390,mUm2-aoqu
tch_20200715-172006_97,f46fff91-cb0f-11ea-89f8-0242ac110002,std_1595307998201_397,VoGy-XcKP
tch_20200715-172006_86,f736c111-cb0f-11ea-96b3-0242ac110002,std_1595308003214_386,KRQh-NQGi
tch_20200715-172006_84,f72cfd4e-cb0f-11ea-89f8-0242ac110002,std_1595308003152_384,XHiC-T2L7
tch_20200715-172006_78,f593e602-cb0f-11ea-acee-0242ac110002,std_1595308000446_378,sMGk-ZCV7
tch_20200715-172006_92,f7e1a71e-cb0f-11ea-af23-0242ac110002,std_1595308004337_392,UPT4-rTCY
tch_20200715-172006_79,f5db0192-cb0f-11ea-89f8-0242ac110002,std_1595308000918_379,bGth-9Va7
tch_20200715-172006_98,f6d78a72-cb0f-11ea-af23-0242ac110002,std_1595308002212_398,iUd2-T4bP
tch_20200715-172006_91,f6dabe0e-cb0f-11ea-acee-0242ac110002,std_1595308002551_391,Cb46-7mc9
tch_20200715-172006_85,f7a70f01-cb0f-11ea-89f8-0242ac110002,std_1595308003906_385,n6hu-LMPx
tch_20200715-172006_87,fb931627-cb0f-11ea-af23-0242ac110002,std_1595308010532_387,MDhu-M72D
tch_20200715-172006_99,f93576fd-cb0f-11ea-af23-0242ac110002,std_1595308006227_399,4Ut3-62AL
tch_20200715-172006_93,fbad2e42-cb0f-11ea-96b3-0242ac110002,std_1595308010700_393,2jRX-vixu
tch_20200715-172006_81,fb0e7ca5-cb0f-11ea-acee-0242ac110002,std_1595308009626_381,YD8T-VNuY
tch_20200715-172006_100,fb9c16fa-cb0f-11ea-89f8-0242ac110002,std_1595308010236_400,GeGU-f8CB
tch_20200715-172006_89,fe8442c0-cb0f-11ea-89f8-0242ac110002,std_1595308015460_389,j9d9-4VFR
tch_20200715-184352_1,fe001e56-cb0f-11ea-af23-0242ac110002,std_1595308014250_401,7t6b-LAR8
tch_20200715-172006_80,fd8326b9-cb0f-11ea-96b3-0242ac110002,std_1595308013736_380,Mag6-PjnN
tch_20200715-172006_82,ffdc31be-cb0f-11ea-96b3-0242ac110002,std_1595308017659_382,9hso-iGc8
tch_20200715-172006_88,0103c1b8-cb10-11ea-89f8-0242ac110002,std_1595308019645_388,8Cob-6h8p
tch_20200715-172006_94,ff78665a-cb0f-11ea-89f8-0242ac110002,std_1595308017052_394,J7C3-WedE
tch_20200715-172006_96,01af4389-cb10-11ea-96b3-0242ac110002,std_1595308020774_396,Pmt9-C3Q9
tch_20200715-172006_95,0063fedb-cb10-11ea-96b3-0242ac110002,std_1595308018586_395,9FrN-T8En
tch_20200715-184352_3,02c7e03a-cb10-11ea-89f8-0242ac110002,std_1595308022273_403,tu7V-KpA6
tch_20200715-184352_2,006a414c-cb10-11ea-acee-0242ac110002,std_1595308018261_402,8UnB-wjDB
tch_20200715-184352_4,05327744-cb10-11ea-acee-0242ac110002,std_1595308026286_404,VQnR-xtJg
tch_20200715-172006_86,0516d8ea-cb10-11ea-89f8-0242ac110002,std_1595308026482_386,KRQh-NQGi
tch_20200715-172006_83,02970c30-cb10-11ea-96b3-0242ac110002,std_1595308022293_383,y43d-ogYM
tch_20200715-184352_5,0792396e-cb10-11ea-96b3-0242ac110002,std_1595308030298_405,rfb3-2R7r
tch_20200715-172006_84,05fe5293-cb10-11ea-af23-0242ac110002,std_1595308028001_384,XHiC-T2L7
tch_20200715-172006_97,04ca6703-cb10-11ea-acee-0242ac110002,std_1595308025937_397,VoGy-XcKP
tch_20200715-172006_90,04313442-cb10-11ea-96b3-0242ac110002,std_1595308024959_390,mUm2-aoqu
tch_20200715-172006_92,0676694d-cb10-11ea-96b3-0242ac110002,std_1595308028765_392,UPT4-rTCY
tch_20200715-172006_91,079c4b67-cb10-11ea-acee-0242ac110002,std_1595308030716_391,Cb46-7mc9
tch_20200715-172006_87,0aab872e-cb10-11ea-96b3-0242ac110002,std_1595308035839_387,MDhu-M72D
tch_20200715-184352_6,09f7a008-cb10-11ea-96b3-0242ac110002,std_1595308034309_406,UZk6-VpQj
tch_20200715-172006_98,0713e1f7-cb10-11ea-acee-0242ac110002,std_1595308029805_398,iUd2-T4bP
tch_20200715-172006_85,08725fe4-cb10-11ea-acee-0242ac110002,std_1595308032108_385,n6hu-LMPx
tch_20200715-172006_99,0aed2404-cb10-11ea-af23-0242ac110002,std_1595308036272_399,4Ut3-62AL
tch_20200715-172006_93,0c01ef0b-cb10-11ea-af23-0242ac110002,std_1595308038086_393,2jRX-vixu
tch_20200715-172006_89,0de7ed59-cb10-11ea-89f8-0242ac110002,std_1595308041258_389,j9d9-4VFR
tch_20200715-184352_8,0ebe4fe1-cb10-11ea-af23-0242ac110002,std_1595308042335_408,vE92-W69Q
tch_20200715-172006_100,0d16e1db-cb10-11ea-96b3-0242ac110002,std_1595308039880_400,GeGU-f8CB
tch_20200715-184352_7,0c57ff1d-cb10-11ea-96b3-0242ac110002,std_1595308038321_407,TMb3-62mk
tch_20200715-184352_1,0df77dfe-cb10-11ea-89f8-0242ac110002,std_1595308041365_401,7t6b-LAR8
tch_20200715-184352_3,118203e5-cb10-11ea-96b3-0242ac110002,std_1595308047261_403,tu7V-KpA6
tch_20200715-172006_88,10088334-cb10-11ea-acee-0242ac110002,std_1595308044826_388,8Cob-6h8p
tch_20200715-172006_96,104b802a-cb10-11ea-96b3-0242ac110002,std_1595308045276_396,Pmt9-C3Q9
tch_20200715-184352_9,11211ff1-cb10-11ea-af23-0242ac110002,std_1595308046347_409,HbrU-498d
tch_20200715-184352_2,12346444-cb10-11ea-acee-0242ac110002,std_1595308048486_402,8UnB-wjDB
tch_20200715-172006_94,104b802c-cb10-11ea-96b3-0242ac110002,std_1595308045261_394,J7C3-WedE
tch_20200715-172006_95,10dd86b0-cb10-11ea-acee-0242ac110002,std_1595308046250_395,9FrN-T8En
tch_20200715-172006_97,15541b18-cb10-11ea-89f8-0242ac110002,std_1595308053714_397,VoGy-XcKP
tch_20200715-184352_10,1385755c-cb10-11ea-89f8-0242ac110002,std_1595308050357_410,v7ks-zAN7
tch_20200715-184352_11,15ee10b4-cb10-11ea-89f8-0242ac110002,std_1595308054370_411,C4Ky-ixQ6
tch_20200715-184352_5,14e9e724-cb10-11ea-96b3-0242ac110002,std_1595308053024_405,rfb3-2R7r
tch_20200715-172006_90,16045846-cb10-11ea-acee-0242ac110002,std_1595308054853_390,mUm2-aoqu
tch_20200715-172006_92,16658b06-cb10-11ea-96b3-0242ac110002,std_1595308055501_392,UPT4-rTCY
tch_20200715-184352_4,1457e0d1-cb10-11ea-af23-0242ac110002,std_1595308052071_404,VQnR-xtJg
tch_20200715-184352_12,184ebd9b-cb10-11ea-af23-0242ac110002,std_1595308058383_412,4BCc-NP84
tch_20200715-184352_6,188bc5e7-cb10-11ea-af23-0242ac110002,std_1595308059130_406,UZk6-VpQj
tch_20200715-172006_99,1a045c21-cb10-11ea-af23-0242ac110002,std_1595308061603_399,4Ut3-62AL
tch_20200715-172006_98,1907d40a-cb10-11ea-96b3-0242ac110002,std_1595308059844_398,iUd2-T4bP
tch_20200715-172006_91,17f46827-cb10-11ea-af23-0242ac110002,std_1595308058124_391,Cb46-7mc9
tch_20200715-172006_100,1dbd1ea3-cb10-11ea-96b3-0242ac110002,std_1595308067852_400,GeGU-f8CB
tch_20200715-184352_13,1ab07b16-cb10-11ea-96b3-0242ac110002,std_1595308062393_413,mv8M-wDM7
tch_20200715-184352_7,1e194812-cb10-11ea-acee-0242ac110002,std_1595308068444_407,TMb3-62mk
tch_20200715-172006_93,1cddbb40-cb10-11ea-af23-0242ac110002,std_1595308066376_393,2jRX-vixu
tch_20200715-184352_8,1d960ed6-cb10-11ea-89f8-0242ac110002,std_1595308067586_408,vE92-W69Q
tch_20200715-184352_1,1e3227b3-cb10-11ea-89f8-0242ac110002,std_1595308068598_401,7t6b-LAR8
tch_20200715-184352_14,1d1f588f-cb10-11ea-acee-0242ac110002,std_1595308066407_414,p3mo-ao6B
tch_20200715-184352_15,1f820041-cb10-11ea-89f8-0242ac110002,std_1595308070420_415,hjXR-xtC3
tch_20200715-184352_3,1f6947ea-cb10-11ea-89f8-0242ac110002,std_1595308070626_403,tu7V-KpA6
tch_20200715-184352_9,210ce58e-cb10-11ea-96b3-0242ac110002,std_1595308073376_409,HbrU-498d
tch_20200715-184352_2,22608eaa-cb10-11ea-acee-0242ac110002,std_1595308075608_402,8UnB-wjDB
tch_20200715-172006_96,20c862d6-cb10-11ea-89f8-0242ac110002,std_1595308072896_396,Pmt9-C3Q9
tch_20200715-184352_17,2441f95f-cb10-11ea-acee-0242ac110002,std_1595308078443_417,Yh3W-Ra43
tch_20200715-184352_16,21dcb8da-cb10-11ea-af23-0242ac110002,std_1595308074432_416,6Q9n-Tpm6
tch_20200715-184352_10,2449e895-cb10-11ea-96b3-0242ac110002,std_1595308078802_410,v7ks-zAN7
tch_20200715-172006_94,22a6e6b3-cb10-11ea-96b3-0242ac110002,std_1595308076072_394,J7C3-WedE
tch_20200715-184352_5,25505c72-cb10-11ea-acee-0242ac110002,std_1595308080532_405,rfb3-2R7r
tch_20200715-172006_95,22dd604f-cb10-11ea-96b3-0242ac110002,std_1595308076431_395,9FrN-T8En
tch_20200715-184352_4,2668825d-cb10-11ea-af23-0242ac110002,std_1595308082374_404,VQnR-xtJg
tch_20200715-184352_11,24fb5dc8-cb10-11ea-af23-0242ac110002,std_1595308079965_411,C4Ky-ixQ6
tch_20200715-172006_97,2428a4b8-cb10-11ea-acee-0242ac110002,std_1595308078610_397,VoGy-XcKP
tch_20200715-184352_6,283553d3-cb10-11ea-acee-0242ac110002,std_1595308085372_406,UZk6-VpQj
tch_20200715-184352_19,290acbb5-cb10-11ea-89f8-0242ac110002,std_1595308086469_419,naph-p9rT
tch_20200715-184352_12,271d544a-cb10-11ea-89f8-0242ac110002,std_1595308083533_412,4BCc-NP84
tch_20200715-172006_99,28b558c0-cb10-11ea-acee-0242ac110002,std_1595308086199_399,4Ut3-62AL
tch_20200715-184352_18,26a78793-cb10-11ea-89f8-0242ac110002,std_1595308082456_418,RsRE-6m6V
tch_20200715-184352_20,2b7c19f8-cb10-11ea-acee-0242ac110002,std_1595308090557_420,6hLq-GZB8
tch_20200715-172006_98,296a029b-cb10-11ea-acee-0242ac110002,std_1595308087426_398,iUd2-T4bP
tch_20200715-184352_13,2c4d9aa8-cb10-11ea-89f8-0242ac110002,std_1595308092216_413,mv8M-wDM7
tch_20200715-172006_100,2abebd3c-cb10-11ea-89f8-0242ac110002,std_1595308089644_400,GeGU-f8CB
tch_20200715-184352_21,2ddf8505-cb10-11ea-96b3-0242ac110002,std_1595308094575_421,BEwJ-oYgA
tch_20200715-184352_1,2f1238c7-cb10-11ea-89f8-0242ac110002,std_1595308096887_401,7t6b-LAR8
tch_20200715-184352_3,2ff03d7f-cb10-11ea-acee-0242ac110002,std_1595308098365_403,tu7V-KpA6
tch_20200715-184352_8,2e46d2a6-cb10-11ea-acee-0242ac110002,std_1595308095523_408,vE92-W69Q
tch_20200715-184352_7,2d3dc75b-cb10-11ea-acee-0242ac110002,std_1595308093833_407,TMb3-62mk
tch_20200715-184352_14,2f3d406a-cb10-11ea-96b3-0242ac110002,std_1595308097185_414,p3mo-ao6B
tch_20200715-184352_9,30665753-cb10-11ea-acee-0242ac110002,std_1595308099138_409,HbrU-498d
tch_20200715-184352_15,2f69cf3d-cb10-11ea-89f8-0242ac110002,std_1595308097469_415,hjXR-xtC3
tch_20200715-184352_2,3175f253-cb10-11ea-acee-0242ac110002,std_1595308100877_402,8UnB-wjDB
tch_20200715-184352_23,32a91bef-cb10-11ea-89f8-0242ac110002,std_1595308102600_423,2Cex-ki6k
tch_20200715-184352_17,32da1618-cb10-11ea-acee-0242ac110002,std_1595308103265_417,Yh3W-Ra43
tch_20200715-184352_22,3046c192-cb10-11ea-89f8-0242ac110002,std_1595308098587_422,WVhD-AmgN
tch_20200715-184352_24,350de6e4-cb10-11ea-acee-0242ac110002,std_1595308106611_424,h3ah-rqKp
tch_20200715-184352_5,34a3b2e7-cb10-11ea-89f8-0242ac110002,std_1595308106243_405,rfb3-2R7r
tch_20200715-184352_10,3386839e-cb10-11ea-96b3-0242ac110002,std_1595308104351_410,v7ks-zAN7
tch_20200715-184352_16,3334e0bc-cb10-11ea-acee-0242ac110002,std_1595308103822_416,6Q9n-Tpm6
tch_20200715-184352_11,3596ec7f-cb10-11ea-89f8-0242ac110002,std_1595308107845_411,C4Ky-ixQ6
tch_20200715-184352_6,372358e4-cb10-11ea-acee-0242ac110002,std_1595308110432_406,UZk6-VpQj
tch_20200715-184352_4,356dba02-cb10-11ea-af23-0242ac110002,std_1595308107557_404,VQnR-xtJg
tch_20200715-184352_25,376d0c75-cb10-11ea-96b3-0242ac110002,std_1595308110625_425,z4Dk-7RFc
tch_20200715-184352_12,37ee4a00-cb10-11ea-acee-0242ac110002,std_1595308111772_412,4BCc-NP84
tch_20200715-184352_19,373162b8-cb10-11ea-89f8-0242ac110002,std_1595308110541_419,naph-p9rT
tch_20200715-184352_18,3827349e-cb10-11ea-89f8-0242ac110002,std_1595308112140_418,RsRE-6m6V
tch_20200715-184352_27,3c3c95bf-cb10-11ea-96b3-0242ac110002,std_1595308118655_427,aP4H-uxKa
tch_20200715-184352_20,397f9850-cb10-11ea-89f8-0242ac110002,std_1595308114386_420,6hLq-GZB8
tch_20200715-184352_13,3ba07c36-cb10-11ea-af23-0242ac110002,std_1595308117964_413,mv8M-wDM7
tch_20200715-184352_26,39d2e8bd-cb10-11ea-acee-0242ac110002,std_1595308114642_426,3fdt-rbhd
tch_20200715-184352_21,3c7160c4-cb10-11ea-af23-0242ac110002,std_1595308119326_421,BEwJ-oYgA
tch_20200715-184352_14,3e9af7c2-cb10-11ea-89f8-0242ac110002,std_1595308122965_414,p3mo-ao6B
tch_20200715-184352_8,3e68c4db-cb10-11ea-96b3-0242ac110002,std_1595308122639_408,vE92-W69Q
tch_20200715-184352_7,3e801c97-cb10-11ea-96b3-0242ac110002,std_1595308122798_407,TMb3-62mk
tch_20200715-184352_9,3f1c0e88-cb10-11ea-89f8-0242ac110002,std_1595308123800_409,HbrU-498d
tch_20200715-184352_15,40ffc2a6-cb10-11ea-89f8-0242ac110002,std_1595308126991_415,hjXR-xtC3
tch_20200715-184352_28,3eb89249-cb10-11ea-acee-0242ac110002,std_1595308122665_428,F6zL-Up9f
tch_20200715-184352_29,4104575f-cb10-11ea-af23-0242ac110002,std_1595308126678_429,3FaT-FmFd
tch_20200715-184352_24,42bf9be2-cb10-11ea-af23-0242ac110002,std_1595308129915_424,h3ah-rqKp
tch_20200715-184352_30,436bba16-cb10-11ea-af23-0242ac110002,std_1595308130689_430,t2wA-4XY2
tch_20200715-184352_17,42350e45-cb10-11ea-acee-0242ac110002,std_1595308128988_417,Yh3W-Ra43
tch_20200715-184352_22,4259fbad-cb10-11ea-89f8-0242ac110002,std_1595308129247_422,WVhD-AmgN
tch_20200715-184352_23,41bbe74a-cb10-11ea-af23-0242ac110002,std_1595308128237_423,2Cex-ki6k
tch_20200715-184352_10,43f646bc-cb10-11ea-acee-0242ac110002,std_1595308131953_410,v7ks-zAN7
tch_20200715-184352_31,45cefe9e-cb10-11ea-89f8-0242ac110002,std_1595308134700_431,k2oE-fx3f
tch_20200715-184352_16,443fd27d-cb10-11ea-96b3-0242ac110002,std_1595308132437_416,6Q9n-Tpm6
tch_20200715-184352_11,453d4592-cb10-11ea-acee-0242ac110002,std_1595308134120_411,C4Ky-ixQ6
tch_20200715-184352_12,47e311b1-cb10-11ea-acee-0242ac110002,std_1595308138532_412,4BCc-NP84
tch_20200715-184352_25,46b93705-cb10-11ea-89f8-0242ac110002,std_1595308136577_425,z4Dk-7RFc
tch_20200715-184352_19,487517e8-cb10-11ea-89f8-0242ac110002,std_1595308139489_419,naph-p9rT
tch_20200715-184352_20,4aee0761-cb10-11ea-acee-0242ac110002,std_1595308143659_420,6hLq-GZB8
tch_20200715-184352_32,48306d99-cb10-11ea-af23-0242ac110002,std_1595308138712_432,p4j6-dy6p
tch_20200715-184352_13,4bd29b11-cb10-11ea-96b3-0242ac110002,std_1595308145145_413,mv8M-wDM7
tch_20200715-184352_21,4c4cd3a6-cb10-11ea-89f8-0242ac110002,std_1595308145918_421,BEwJ-oYgA
tch_20200715-184352_33,4a995800-cb10-11ea-acee-0242ac110002,std_1595308142723_433,CFGh-pezE
tch_20200715-184352_18,49eee6a1-cb10-11ea-af23-0242ac110002,std_1595308141967_418,RsRE-6m6V
tch_20200715-184352_27,4ad3efdb-cb10-11ea-89f8-0242ac110002,std_1595308143457_427,aP4H-uxKa
tch_20200715-184352_26,4be5d485-cb10-11ea-af23-0242ac110002,std_1595308145278_426,3fdt-rbhd
tch_20200715-184352_14,4d3c8b78-cb10-11ea-acee-0242ac110002,std_1595308147535_414,p3mo-ao6B
tch_20200715-184352_34,4cf71dd7-cb10-11ea-96b3-0242ac110002,std_1595308146736_434,ykgW-9fRk
tch_20200715-184352_35,4f5ab03c-cb10-11ea-af23-0242ac110002,std_1595308150746_435,nhB7-T7Vn
tch_20200715-184352_22,52ec6287-cb10-11ea-acee-0242ac110002,std_1595308157050_422,WVhD-AmgN
tch_20200715-184352_36,51c176f8-cb10-11ea-89f8-0242ac110002,std_1595308154772_436,E8xF-rMqh
tch_20200715-184352_28,5047cf77-cb10-11ea-af23-0242ac110002,std_1595308152618_428,F6zL-Up9f
tch_20200715-184352_15,50257a1b-cb10-11ea-af23-0242ac110002,std_1595308152373_415,hjXR-xtC3
tch_20200715-184352_29,51e3f313-cb10-11ea-96b3-0242ac110002,std_1595308155318_429,3FaT-FmFd
tch_20200715-184352_17,52d753e7-cb10-11ea-af23-0242ac110002,std_1595308156931_417,Yh3W-Ra43
tch_20200715-184352_24,524aa4a3-cb10-11ea-96b3-0242ac110002,std_1595308156006_424,h3ah-rqKp
tch_20200715-184352_30,5265f446-cb10-11ea-89f8-0242ac110002,std_1595308156178_430,t2wA-4XY2
tch_20200715-184352_31,5504e23b-cb10-11ea-af23-0242ac110002,std_1595308160570_431,k2oE-fx3f
tch_20200715-184352_37,542557e5-cb10-11ea-af23-0242ac110002,std_1595308158768_437,YXBT-zVui
tch_20200715-184352_16,5527107a-cb10-11ea-89f8-0242ac110002,std_1595308160797_416,6Q9n-Tpm6
tch_20200715-184352_38,56891108-cb10-11ea-96b3-0242ac110002,std_1595308162780_438,37gG-o8Nw
tch_20200715-184352_23,5396fa1d-cb10-11ea-af23-0242ac110002,std_1595308158137_423,2Cex-ki6k
tch_20200715-184352_19,57a70418-cb10-11ea-af23-0242ac110002,std_1595308165003_419,naph-p9rT
tch_20200715-184352_20,59214892-cb10-11ea-acee-0242ac110002,std_1595308167416_420,6hLq-GZB8
tch_20200715-184352_21,5a9b3dde-cb10-11ea-96b3-0242ac110002,std_1595308169968_421,BEwJ-oYgA
tch_20200715-184352_25,57416515-cb10-11ea-af23-0242ac110002,std_1595308164336_425,z4Dk-7RFc
tch_20200715-184352_39,58eb1d7a-cb10-11ea-af23-0242ac110002,std_1595308166791_439,Wn93-DU9M
tch_20200715-184352_33,5aa8842d-cb10-11ea-af23-0242ac110002,std_1595308170034_433,CFGh-pezE
tch_20200715-184352_18,5afd5b83-cb10-11ea-af23-0242ac110002,std_1595308170607_418,RsRE-6m6V
tch_20200715-184352_32,596667a7-cb10-11ea-96b3-0242ac110002,std_1595308167881_432,p4j6-dy6p
tch_20200715-184352_34,5e87e15e-cb10-11ea-af23-0242ac110002,std_1595308176539_434,ykgW-9fRk
tch_20200715-184352_40,5b516f26-cb10-11ea-acee-0242ac110002,std_1595308170804_440,Q3ck-pVJG
tch_20200715-184352_27,5bcd5570-cb10-11ea-acee-0242ac110002,std_1595308171957_427,aP4H-uxKa
tch_20200715-184352_26,5be2b288-cb10-11ea-af23-0242ac110002,std_1595308172111_426,3fdt-rbhd
tch_20200715-184352_35,5ed84b76-cb10-11ea-96b3-0242ac110002,std_1595308177047_435,nhB7-T7Vn
tch_20200715-184352_41,5db660ac-cb10-11ea-acee-0242ac110002,std_1595308174814_441,Thw9-m2P2
tch_20200715-184352_22,60d7287d-cb10-11ea-acee-0242ac110002,std_1595308180423_422,WVhD-AmgN
tch_20200715-184352_42,6018452b-cb10-11ea-96b3-0242ac110002,std_1595308178827_442,kxT7-xhaU
tch_20200715-184352_28,620bb0d2-cb10-11ea-acee-0242ac110002,std_1595308182429_428,F6zL-Up9f
tch_20200715-184352_36,61c09e32-cb10-11ea-96b3-0242ac110002,std_1595308181896_436,E8xF-rMqh
tch_20200715-184352_37,64f981f5-cb10-11ea-af23-0242ac110002,std_1595308187346_437,YXBT-zVui
tch_20200715-184352_44,64df1c88-cb10-11ea-89f8-0242ac110002,std_1595308186851_444,aLRz-RL6Y
tch_20200715-184352_43,627dd3fb-cb10-11ea-acee-0242ac110002,std_1595308182839_443,L9u2-4FPU
tch_20200715-184352_24,62c1bad6-cb10-11ea-96b3-0242ac110002,std_1595308183627_424,h3ah-rqKp
tch_20200715-184352_30,6356f5ed-cb10-11ea-89f8-0242ac110002,std_1595308184596_430,t2wA-4XY2
tch_20200715-184352_23,65ff59c0-cb10-11ea-acee-0242ac110002,std_1595308189060_423,2Cex-ki6k
tch_20200715-184352_29,627a02e5-cb10-11ea-af23-0242ac110002,std_1595308183159_429,3FaT-FmFd
tch_20200715-184352_31,64657ffe-cb10-11ea-96b3-0242ac110002,std_1595308186378_431,k2oE-fx3f
tch_20200715-184352_45,674b6118-cb10-11ea-96b3-0242ac110002,std_1595308190861_445,bveA-gah6
tch_20200715-184352_38,658fce65-cb10-11ea-96b3-0242ac110002,std_1595308188324_438,37gG-o8Nw
tch_20200715-184352_39,698dfeca-cb10-11ea-acee-0242ac110002,std_1595308195032_439,Wn93-DU9M
tch_20200715-184352_47,6c154586-cb10-11ea-acee-0242ac110002,std_1595308198886_447,i4YL-8wY9
tch_20200715-184352_32,6b3c4a78-cb10-11ea-af23-0242ac110002,std_1595308197843_432,p4j6-dy6p
tch_20200715-184352_27,6be05363-cb10-11ea-acee-0242ac110002,std_1595308198864_427,aP4H-uxKa
tch_20200715-184352_33,6aa20645-cb10-11ea-89f8-0242ac110002,std_1595308196832_433,CFGh-pezE
tch_20200715-184352_25,6910b84f-cb10-11ea-af23-0242ac110002,std_1595308194224_425,z4Dk-7RFc
tch_20200715-184352_46,69acf7e7-cb10-11ea-acee-0242ac110002,std_1595308194874_446,2jXN-fKca
tch_20200715-184352_26,6c95e7b5-cb10-11ea-acee-0242ac110002,std_1595308200067_426,3fdt-rbhd
tch_20200715-184352_34,6bc15962-cb10-11ea-acee-0242ac110002,std_1595308198730_434,ykgW-9fRk
tch_20200715-184352_35,6ccf6da4-cb10-11ea-96b3-0242ac110002,std_1595308200499_435,nhB7-T7Vn
tch_20200715-184352_40,6bd11102-cb10-11ea-af23-0242ac110002,std_1595308198812_440,Q3ck-pVJG
tch_20200715-184352_41,6d50ac09-cb10-11ea-af23-0242ac110002,std_1595308201348_441,Thw9-m2P2
tch_20200715-184352_48,6e7a1084-cb10-11ea-af23-0242ac110002,std_1595308202896_448,6Z2X-2jg4
