teacher,stduuid,stdextuderid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200629-073759_85,561cd2e4-b9b5-11ea-840b-0242ac110002,std_1593399922815_85,class_20200629-073759_85,mj43-QyAg,dd399437-8a6a-4ad0-8158-f26bd4fb03e5,ab82830b-8bb0-4e43-b5ce-bd7a7ef7ed2e,3f0aa550-6df3-4876-91fd-a8913545a252,f3b5beb2-f2fb-43ad-b6ad-bde8919d7460,cd547141-de51-4ea5-9ebe-5bd648e30dca
tch_20200629-073759_81,53fa1a2b-b9b5-11ea-94cc-0242ac110002,std_1593399919244_81,class_20200629-073759_81,Pmt4-m3mk,056d23be-6131-4a47-8d4f-4201846d022d,c730159e-b0c1-4f14-9c5e-c3b0a7bece0f,cc963b22-5a43-42bf-9745-3a2699e39088,a8d09bb7-e721-4706-9f8b-382acbb9ac4c,1f22e61c-8261-4cb2-b76c-3365bd241edc
tch_20200629-073759_91,5747e53c-b9b5-11ea-94cc-0242ac110002,std_1593399924780_91,class_20200629-073759_91,xdET-4idM,0e2f9985-1542-48fb-a00b-aff7050537aa,e5b1ea37-3338-4dcd-ac1f-7bdcdd522113,4aa35675-5c55-4ffd-b050-b864f1ae0fc4,4fbf344f-92c4-4aa3-834a-b92dbab80d8b,995ccde0-32bb-44c7-943b-fe4c8b66aa09
tch_20200629-073759_80,56efb38b-b9b5-11ea-840b-0242ac110002,std_1593399924200_80,class_20200629-073759_80,uWEe-U73g,da84ff43-186d-4549-b044-a109cc15c78e,bd83a4ba-3e88-45d4-acac-501e7d992ade,35a090a7-0a0c-47f9-a5fd-a3158891c102,c560494b-b719-49f4-afaa-f56ecc34866e,3675b5d1-e28d-42ff-8fcd-14c664475f85
tch_20200629-073759_96,58c3889e-b9b5-11ea-94cc-0242ac110002,std_1593399927245_96,class_20200629-073759_96,qRMy-E642,cd363701-df38-4a4d-a1e8-63d60d19c5a7,3fa929a5-56f8-4abb-8447-0233660d9cd2,5c2cf2ae-75fd-442b-be8a-65ca7f678357,ba6ffb48-720c-4f4d-9fa3-9b1f4b6704fd,7fe49957-d762-4321-8ce4-a2c8c68fc967
tch_20200629-073759_87,59de4749-b9b5-11ea-94cc-0242ac110002,std_1593399929101_87,class_20200629-073759_87,vb3L-y9VJ,53eeedce-35cf-4027-accf-8cb83ea7eaf5,dbdf1e4c-ff4a-4d20-835a-0d3f466088c0,d67a693d-b701-4380-9bc6-3ff7f2faa310,8cb4983d-a570-4331-82b6-68a693863e5e,d138e32f-b3c1-4e9e-a445-a437d74eb982
tch_20200629-073759_93,5acf377c-b9b5-11ea-840b-0242ac110002,std_1593399930704_93,class_20200629-073759_93,rHmg-QP9z,578c041a-f4e8-455a-83b6-b432f69ee079,a50ddfc9-973c-44e3-b6b6-efc73c1d7dd3,5e43846b-4ee7-45b8-a183-610a0d829c5c,059a627f-25b3-4b10-b25a-1d0d4ee1ddc0,580b15d0-9234-4bde-9c4b-119ed4a32aa2
tch_20200629-073759_89,5c399cb8-b9b5-11ea-840b-0242ac110002,std_1593399933079_89,class_20200629-073759_89,6vAP-Be8e,cf55c109-ba63-4738-9807-d30e531370ed,6e27c17d-6c04-44cf-8cfd-303af136355e,9111d86a-938d-44af-a21e-efcba90296ed,5c8818b1-cf64-47f9-b0ca-e47f7b4a02d0,d0ef0ea6-0831-403b-9a50-d4230d831a55
tch_20200629-073759_82,5edea4ca-b9b5-11ea-840b-0242ac110002,std_1593399937515_82,class_20200629-073759_82,yhFy-wKsr,1eca928e-f891-44a9-a668-e5bf5311e6bc,b782babe-4cf5-4775-8533-3bb3b1f847ac,13868f32-aa96-44a7-8f5d-e43934ff7339,3f6fa64a-6d9a-42f6-8533-6b26c9124143,feb12b67-730a-4bbe-8c35-baf0d6d59b97
tch_20200629-073759_90,5df52f3c-b9b5-11ea-94cc-0242ac110002,std_1593399935966_90,class_20200629-073759_90,6AoK-muoa,0ef8577c-327e-4c2c-be82-61fa398956a0,99cf4f73-b4da-4d9b-afa0-0d91e10aec35,13ad5d5b-e265-47d7-8a9c-eb4dfaeaa0b2,c8e7c141-0734-4e74-b4a0-a32cc736961f,61b0815e-5ef5-4220-9875-d61e233a9350
tch_20200629-073759_94,628c918b-b9b5-11ea-94cc-0242ac110002,std_1593399943673_94,class_20200629-073759_94,8cEL-23w3,74e2bb19-5fd9-440c-9554-912d585d2294,4eaebd64-42c2-4ca4-b15d-81d778f32e8e,7d21add6-3f5c-44f4-a75f-6f343582dc9c,98a9da0b-e77c-4a2d-85ef-6041243feaec,a127aaf7-6aba-487f-bc2f-4c93ffb5e915
tch_20200629-073759_83,60a533d1-b9b5-11ea-94cc-0242ac110002,std_1593399940498_83,class_20200629-073759_83,VuM4-XD46,a4289244-7ba7-42b2-bb5e-88ac643b72cd,9b88df1c-4f37-415a-9f03-18e241c12d8b,4892c16d-f67a-4e19-99c3-a85a611157c0,728292dc-0964-4bcb-af36-fec3ae4deaa6,169eca1b-743d-4310-87a2-13fdca070ec7
tch_20200629-073759_92,63ff0dbd-b9b5-11ea-94cc-0242ac110002,std_1593399946106_92,class_20200629-073759_92,N7W2-xs4M,2b21e265-3117-4b36-a9a2-df3ec49c1347,62a2f14f-1e9c-4296-ad2c-2a26dc51994d,0291289d-f96c-4a94-b309-a9f64448649c,72b9bb3d-e0de-4b51-a68a-49b1d8fbae02,8aaacd36-5eba-484f-a304-1497a16a52c6
tch_20200629-073759_85,64933727-b9b5-11ea-94cc-0242ac110002,std_1593399947075_85,class_20200629-073759_85,mj43-QyAg,dd399437-8a6a-4ad0-8158-f26bd4fb03e5,ab82830b-8bb0-4e43-b5ce-bd7a7ef7ed2e,3f0aa550-6df3-4876-91fd-a8913545a252,f3b5beb2-f2fb-43ad-b6ad-bde8919d7460,cd547141-de51-4ea5-9ebe-5bd648e30dca
tch_20200629-073759_95,6310b5e2-b9b5-11ea-840b-0242ac110002,std_1593399944560_95,class_20200629-073759_95,cB9A-vou8,d88a19b3-4ab7-4315-8a17-0bc0e2521d58,c50231c4-bf51-4ec2-993e-3be1f30c73d1,a48ee6f6-3bca-4579-965b-9cceea5e65e1,8ab13a22-382c-431d-a79b-fdd127210143,a93286ed-e98b-4b10-8b51-b80e8ab6ba36
tch_20200629-073759_86,630eb9dd-b9b5-11ea-94cc-0242ac110002,std_1593399944498_86,class_20200629-073759_86,werz-GaXQ,aeb12ee0-309f-4e64-9779-1d7162e63e7a,211c4863-54d2-46a0-851c-cc6cefd576d4,2a2ee6f5-b87e-4b34-9d4b-0dbf74c70fb0,7688c2f1-237f-4a0b-a94e-682cab75f471,fd029dc3-e16b-415e-8c90-bfc8e32c5400
tch_20200629-073759_81,64f74ffc-b9b5-11ea-94cc-0242ac110002,std_1593399947724_81,class_20200629-073759_81,Pmt4-m3mk,056d23be-6131-4a47-8d4f-4201846d022d,c730159e-b0c1-4f14-9c5e-c3b0a7bece0f,cc963b22-5a43-42bf-9745-3a2699e39088,a8d09bb7-e721-4706-9f8b-382acbb9ac4c,1f22e61c-8261-4cb2-b76c-3365bd241edc
tch_20200629-073759_88,68adc8b8-b9b5-11ea-840b-0242ac110002,std_1593399953984_88,class_20200629-073759_88,oazh-3XEF,99303054-0ff1-4407-a67e-d035afef2005,45b9d546-6007-4d14-8b8e-fc58c0ec2bb5,774ad01f-0f27-49ab-b48e-9d75be140863,45899ca0-152c-4635-b48c-f6134c6a9f9f,e6777eda-7a69-4761-ad8e-b99726748c7a
tch_20200629-073759_91,663bde1b-b9b5-11ea-94cc-0242ac110002,std_1593399949839_91,class_20200629-073759_91,xdET-4idM,0e2f9985-1542-48fb-a00b-aff7050537aa,e5b1ea37-3338-4dcd-ac1f-7bdcdd522113,4aa35675-5c55-4ffd-b050-b864f1ae0fc4,4fbf344f-92c4-4aa3-834a-b92dbab80d8b,995ccde0-32bb-44c7-943b-fe4c8b66aa09
tch_20200629-073759_96,685ff6da-b9b5-11ea-94cc-0242ac110002,std_1593399953461_96,class_20200629-073759_96,qRMy-E642,cd363701-df38-4a4d-a1e8-63d60d19c5a7,3fa929a5-56f8-4abb-8447-0233660d9cd2,5c2cf2ae-75fd-442b-be8a-65ca7f678357,ba6ffb48-720c-4f4d-9fa3-9b1f4b6704fd,7fe49957-d762-4321-8ce4-a2c8c68fc967
tch_20200629-073759_87,6b78f693-b9b5-11ea-94cc-0242ac110002,std_1593399958643_87,class_20200629-073759_87,vb3L-y9VJ,53eeedce-35cf-4027-accf-8cb83ea7eaf5,dbdf1e4c-ff4a-4d20-835a-0d3f466088c0,d67a693d-b701-4380-9bc6-3ff7f2faa310,8cb4983d-a570-4331-82b6-68a693863e5e,d138e32f-b3c1-4e9e-a445-a437d74eb982
tch_20200629-073759_84,6d219df2-b9b5-11ea-840b-0242ac110002,std_1593399961431_84,class_20200629-073759_84,uX86-jTVt,f4de5f55-f75e-4f6c-ade3-3ed51f44aa4f,74622af5-b77a-4500-95bf-aca3a65e90a3,0b20e187-a9ad-4fe4-8960-9c246e1cc3bc,15269596-1e8d-48b5-9062-a6f538f12317,ae5b01ec-c700-4ebf-8d77-a742b48d4a18
tch_20200629-073759_97,6e209716-b9b5-11ea-840b-0242ac110002,std_1593399963109_97,class_20200629-073759_97,72Wc-3dfm,51a8b497-3a37-41a6-8f42-d9a29206a5f8,f3aca71c-2dce-4472-9dfc-063d4ef55e42,0674b980-ab83-4671-8647-06b7ca03f3b6,2f59cd99-9694-4aad-926b-84ca9168b9b4,8c42f6ee-62de-4a33-8007-170ee32d2cf9
tch_20200629-073759_94,70feb118-b9b5-11ea-840b-0242ac110002,std_1593399967922_94,class_20200629-073759_94,8cEL-23w3,74e2bb19-5fd9-440c-9554-912d585d2294,4eaebd64-42c2-4ca4-b15d-81d778f32e8e,7d21add6-3f5c-44f4-a75f-6f343582dc9c,98a9da0b-e77c-4a2d-85ef-6041243feaec,a127aaf7-6aba-487f-bc2f-4c93ffb5e915
tch_20200629-073759_82,6f913e07-b9b5-11ea-840b-0242ac110002,std_1593399965537_82,class_20200629-073759_82,yhFy-wKsr,1eca928e-f891-44a9-a668-e5bf5311e6bc,b782babe-4cf5-4775-8533-3bb3b1f847ac,13868f32-aa96-44a7-8f5d-e43934ff7339,3f6fa64a-6d9a-42f6-8533-6b26c9124143,feb12b67-730a-4bbe-8c35-baf0d6d59b97
tch_20200629-073759_90,6faded39-b9b5-11ea-840b-0242ac110002,std_1593399965720_90,class_20200629-073759_90,6AoK-muoa,0ef8577c-327e-4c2c-be82-61fa398956a0,99cf4f73-b4da-4d9b-afa0-0d91e10aec35,13ad5d5b-e265-47d7-8a9c-eb4dfaeaa0b2,c8e7c141-0734-4e74-b4a0-a32cc736961f,61b0815e-5ef5-4220-9875-d61e233a9350
tch_20200629-073759_83,71040768-b9b5-11ea-840b-0242ac110002,std_1593399967958_83,class_20200629-073759_83,VuM4-XD46,a4289244-7ba7-42b2-bb5e-88ac643b72cd,9b88df1c-4f37-415a-9f03-18e241c12d8b,4892c16d-f67a-4e19-99c3-a85a611157c0,728292dc-0964-4bcb-af36-fec3ae4deaa6,169eca1b-743d-4310-87a2-13fdca070ec7
tch_20200629-073759_95,73761970-b9b5-11ea-94cc-0242ac110002,std_1593399972051_95,class_20200629-073759_95,cB9A-vou8,d88a19b3-4ab7-4315-8a17-0bc0e2521d58,c50231c4-bf51-4ec2-993e-3be1f30c73d1,a48ee6f6-3bca-4579-965b-9cceea5e65e1,8ab13a22-382c-431d-a79b-fdd127210143,a93286ed-e98b-4b10-8b51-b80e8ab6ba36
tch_20200629-073759_92,71cd2404-b9b5-11ea-840b-0242ac110002,std_1593399969277_92,class_20200629-073759_92,N7W2-xs4M,2b21e265-3117-4b36-a9a2-df3ec49c1347,62a2f14f-1e9c-4296-ad2c-2a26dc51994d,0291289d-f96c-4a94-b309-a9f64448649c,72b9bb3d-e0de-4b51-a68a-49b1d8fbae02,8aaacd36-5eba-484f-a304-1497a16a52c6
tch_20200629-073759_86,738ab328-b9b5-11ea-840b-0242ac110002,std_1593399972205_86,class_20200629-073759_86,werz-GaXQ,aeb12ee0-309f-4e64-9779-1d7162e63e7a,211c4863-54d2-46a0-851c-cc6cefd576d4,2a2ee6f5-b87e-4b34-9d4b-0dbf74c70fb0,7688c2f1-237f-4a0b-a94e-682cab75f471,fd029dc3-e16b-415e-8c90-bfc8e32c5400
tch_20200629-073759_91,7899dcf8-b9b5-11ea-94cc-0242ac110002,std_1593399980676_91,class_20200629-073759_91,xdET-4idM,0e2f9985-1542-48fb-a00b-aff7050537aa,e5b1ea37-3338-4dcd-ac1f-7bdcdd522113,4aa35675-5c55-4ffd-b050-b864f1ae0fc4,4fbf344f-92c4-4aa3-834a-b92dbab80d8b,995ccde0-32bb-44c7-943b-fe4c8b66aa09
tch_20200629-073759_88,786bef7a-b9b5-11ea-840b-0242ac110002,std_1593399980369_88,class_20200629-073759_88,oazh-3XEF,99303054-0ff1-4407-a67e-d035afef2005,45b9d546-6007-4d14-8b8e-fc58c0ec2bb5,774ad01f-0f27-49ab-b48e-9d75be140863,45899ca0-152c-4635-b48c-f6134c6a9f9f,e6777eda-7a69-4761-ad8e-b99726748c7a
tch_20200629-073759_87,794ed53f-b9b5-11ea-840b-0242ac110002,std_1593399981856_87,class_20200629-073759_87,vb3L-y9VJ,53eeedce-35cf-4027-accf-8cb83ea7eaf5,dbdf1e4c-ff4a-4d20-835a-0d3f466088c0,d67a693d-b701-4380-9bc6-3ff7f2faa310,8cb4983d-a570-4331-82b6-68a693863e5e,d138e32f-b3c1-4e9e-a445-a437d74eb982
tch_20200629-073759_89,7b5d1b7c-b9b5-11ea-94cc-0242ac110002,std_1593399985328_89,class_20200629-073759_89,6vAP-Be8e,cf55c109-ba63-4738-9807-d30e531370ed,6e27c17d-6c04-44cf-8cfd-303af136355e,9111d86a-938d-44af-a21e-efcba90296ed,5c8818b1-cf64-47f9-b0ca-e47f7b4a02d0,d0ef0ea6-0831-403b-9a50-d4230d831a55
tch_20200629-073759_96,7912b64b-b9b5-11ea-94cc-0242ac110002,std_1593399981471_96,class_20200629-073759_96,qRMy-E642,cd363701-df38-4a4d-a1e8-63d60d19c5a7,3fa929a5-56f8-4abb-8447-0233660d9cd2,5c2cf2ae-75fd-442b-be8a-65ca7f678357,ba6ffb48-720c-4f4d-9fa3-9b1f4b6704fd,7fe49957-d762-4321-8ce4-a2c8c68fc967
tch_20200629-073759_84,7c7edf6a-b9b5-11ea-840b-0242ac110002,std_1593399987210_84,class_20200629-073759_84,uX86-jTVt,f4de5f55-f75e-4f6c-ade3-3ed51f44aa4f,74622af5-b77a-4500-95bf-aca3a65e90a3,0b20e187-a9ad-4fe4-8960-9c246e1cc3bc,15269596-1e8d-48b5-9062-a6f538f12317,ae5b01ec-c700-4ebf-8d77-a742b48d4a18
tch_20200629-073759_93,7c1ac6be-b9b5-11ea-840b-0242ac110002,std_1593399986558_93,class_20200629-073759_93,rHmg-QP9z,578c041a-f4e8-455a-83b6-b432f69ee079,a50ddfc9-973c-44e3-b6b6-efc73c1d7dd3,5e43846b-4ee7-45b8-a183-610a0d829c5c,059a627f-25b3-4b10-b25a-1d0d4ee1ddc0,580b15d0-9234-4bde-9c4b-119ed4a32aa2
tch_20200629-073759_83,7f9594fb-b9b5-11ea-94cc-0242ac110002,std_1593399992400_83,class_20200629-073759_83,VuM4-XD46,a4289244-7ba7-42b2-bb5e-88ac643b72cd,9b88df1c-4f37-415a-9f03-18e241c12d8b,4892c16d-f67a-4e19-99c3-a85a611157c0,728292dc-0964-4bcb-af36-fec3ae4deaa6,169eca1b-743d-4310-87a2-13fdca070ec7
tch_20200629-073759_97,7da844d7-b9b5-11ea-840b-0242ac110002,std_1593399989173_97,class_20200629-073759_97,72Wc-3dfm,51a8b497-3a37-41a6-8f42-d9a29206a5f8,f3aca71c-2dce-4472-9dfc-063d4ef55e42,0674b980-ab83-4671-8647-06b7ca03f3b6,2f59cd99-9694-4aad-926b-84ca9168b9b4,8c42f6ee-62de-4a33-8007-170ee32d2cf9
tch_20200629-073759_95,82875e58-b9b5-11ea-840b-0242ac110002,std_1593399997318_95,class_20200629-073759_95,cB9A-vou8,d88a19b3-4ab7-4315-8a17-0bc0e2521d58,c50231c4-bf51-4ec2-993e-3be1f30c73d1,a48ee6f6-3bca-4579-965b-9cceea5e65e1,8ab13a22-382c-431d-a79b-fdd127210143,a93286ed-e98b-4b10-8b51-b80e8ab6ba36
tch_20200629-073759_82,7e87cee6-b9b5-11ea-94cc-0242ac110002,std_1593399990630_82,class_20200629-073759_82,yhFy-wKsr,1eca928e-f891-44a9-a668-e5bf5311e6bc,b782babe-4cf5-4775-8533-3bb3b1f847ac,13868f32-aa96-44a7-8f5d-e43934ff7339,3f6fa64a-6d9a-42f6-8533-6b26c9124143,feb12b67-730a-4bbe-8c35-baf0d6d59b97
tch_20200629-073759_85,839105e8-b9b5-11ea-94cc-0242ac110002,std_1593399999025_85,class_20200629-073759_85,mj43-QyAg,dd399437-8a6a-4ad0-8158-f26bd4fb03e5,ab82830b-8bb0-4e43-b5ce-bd7a7ef7ed2e,3f0aa550-6df3-4876-91fd-a8913545a252,f3b5beb2-f2fb-43ad-b6ad-bde8919d7460,cd547141-de51-4ea5-9ebe-5bd648e30dca
tch_20200629-073759_92,83965d60-b9b5-11ea-840b-0242ac110002,std_1593399999108_92,class_20200629-073759_92,N7W2-xs4M,2b21e265-3117-4b36-a9a2-df3ec49c1347,62a2f14f-1e9c-4296-ad2c-2a26dc51994d,0291289d-f96c-4a94-b309-a9f64448649c,72b9bb3d-e0de-4b51-a68a-49b1d8fbae02,8aaacd36-5eba-484f-a304-1497a16a52c6
tch_20200629-073759_86,85161f91-b9b5-11ea-94cc-0242ac110002,std_1593400001620_86,class_20200629-073759_86,werz-GaXQ,aeb12ee0-309f-4e64-9779-1d7162e63e7a,211c4863-54d2-46a0-851c-cc6cefd576d4,2a2ee6f5-b87e-4b34-9d4b-0dbf74c70fb0,7688c2f1-237f-4a0b-a94e-682cab75f471,fd029dc3-e16b-415e-8c90-bfc8e32c5400
tch_20200629-073759_88,880e5126-b9b5-11ea-94cc-0242ac110002,std_1593400006603_88,class_20200629-073759_88,oazh-3XEF,99303054-0ff1-4407-a67e-d035afef2005,45b9d546-6007-4d14-8b8e-fc58c0ec2bb5,774ad01f-0f27-49ab-b48e-9d75be140863,45899ca0-152c-4635-b48c-f6134c6a9f9f,e6777eda-7a69-4761-ad8e-b99726748c7a
tch_20200629-073759_91,86f53f29-b9b5-11ea-840b-0242ac110002,std_1593400004775_91,class_20200629-073759_91,xdET-4idM,0e2f9985-1542-48fb-a00b-aff7050537aa,e5b1ea37-3338-4dcd-ac1f-7bdcdd522113,4aa35675-5c55-4ffd-b050-b864f1ae0fc4,4fbf344f-92c4-4aa3-834a-b92dbab80d8b,995ccde0-32bb-44c7-943b-fe4c8b66aa09
tch_20200629-073759_84,8b2c0bf6-b9b5-11ea-840b-0242ac110002,std_1593400011819_84,class_20200629-073759_84,uX86-jTVt,f4de5f55-f75e-4f6c-ade3-3ed51f44aa4f,74622af5-b77a-4500-95bf-aca3a65e90a3,0b20e187-a9ad-4fe4-8960-9c246e1cc3bc,15269596-1e8d-48b5-9062-a6f538f12317,ae5b01ec-c700-4ebf-8d77-a742b48d4a18
tch_20200629-073759_87,88551de0-b9b5-11ea-840b-0242ac110002,std_1593400007085_87,class_20200629-073759_87,vb3L-y9VJ,53eeedce-35cf-4027-accf-8cb83ea7eaf5,dbdf1e4c-ff4a-4d20-835a-0d3f466088c0,d67a693d-b701-4380-9bc6-3ff7f2faa310,8cb4983d-a570-4331-82b6-68a693863e5e,d138e32f-b3c1-4e9e-a445-a437d74eb982
tch_20200629-073759_98,8922ce09-b9b5-11ea-840b-0242ac110002,std_1593400008418_98,class_20200629-073759_98,GRir-MnRG,f8f2d37f-ad76-4e80-8745-eea45a9daac1,1fdf9636-c908-44de-81b5-079197b0594f,0b1b3f72-b542-4e53-92ad-6049abad4053,19b8b30d-a5eb-4226-81e8-4b39fb853cbe,2c8eeb9f-6b88-43b6-9453-346864b5405a
tch_20200629-073759_89,8a8655ae-b9b5-11ea-840b-0242ac110002,std_1593400010721_89,class_20200629-073759_89,6vAP-Be8e,cf55c109-ba63-4738-9807-d30e531370ed,6e27c17d-6c04-44cf-8cfd-303af136355e,9111d86a-938d-44af-a21e-efcba90296ed,5c8818b1-cf64-47f9-b0ca-e47f7b4a02d0,d0ef0ea6-0831-403b-9a50-d4230d831a55
tch_20200629-073759_96,8aaa7ef7-b9b5-11ea-840b-0242ac110002,std_1593400010916_96,class_20200629-073759_96,qRMy-E642,cd363701-df38-4a4d-a1e8-63d60d19c5a7,3fa929a5-56f8-4abb-8447-0233660d9cd2,5c2cf2ae-75fd-442b-be8a-65ca7f678357,ba6ffb48-720c-4f4d-9fa3-9b1f4b6704fd,7fe49957-d762-4321-8ce4-a2c8c68fc967
tch_20200629-073759_83,8d85164c-b9b5-11ea-840b-0242ac110002,std_1593400015792_83,class_20200629-073759_83,VuM4-XD46,a4289244-7ba7-42b2-bb5e-88ac643b72cd,9b88df1c-4f37-415a-9f03-18e241c12d8b,4892c16d-f67a-4e19-99c3-a85a611157c0,728292dc-0964-4bcb-af36-fec3ae4deaa6,169eca1b-743d-4310-87a2-13fdca070ec7
tch_20200629-073759_93,8c5940c0-b9b5-11ea-94cc-0242ac110002,std_1593400013805_93,class_20200629-073759_93,rHmg-QP9z,578c041a-f4e8-455a-83b6-b432f69ee079,a50ddfc9-973c-44e3-b6b6-efc73c1d7dd3,5e43846b-4ee7-45b8-a183-610a0d829c5c,059a627f-25b3-4b10-b25a-1d0d4ee1ddc0,580b15d0-9234-4bde-9c4b-119ed4a32aa2
tch_20200629-073759_94,8cf5cee2-b9b5-11ea-840b-0242ac110002,std_1593400014794_94,class_20200629-073759_94,8cEL-23w3,74e2bb19-5fd9-440c-9554-912d585d2294,4eaebd64-42c2-4ca4-b15d-81d778f32e8e,7d21add6-3f5c-44f4-a75f-6f343582dc9c,98a9da0b-e77c-4a2d-85ef-6041243feaec,a127aaf7-6aba-487f-bc2f-4c93ffb5e915
tch_20200629-073759_97,8e2c53a4-b9b5-11ea-840b-0242ac110002,std_1593400016887_97,class_20200629-073759_97,72Wc-3dfm,51a8b497-3a37-41a6-8f42-d9a29206a5f8,f3aca71c-2dce-4472-9dfc-063d4ef55e42,0674b980-ab83-4671-8647-06b7ca03f3b6,2f59cd99-9694-4aad-926b-84ca9168b9b4,8c42f6ee-62de-4a33-8007-170ee32d2cf9
tch_20200629-073759_99,8f0f6041-b9b5-11ea-94cc-0242ac110002,std_1593400018376_99,class_20200629-073759_99,X23A-2k8b,2a31f938-bcd6-4df9-882c-d1b90fa30d11,77d2446d-f808-417c-a6c2-50e01250d572,602877b1-204c-4b66-9f36-ee02ae48a695,11a11112-421f-4709-9319-1820fe0253b3,1a9c03aa-311f-4be8-97c0-ed872127a183
tch_20200629-073759_90,903039c8-b9b5-11ea-840b-0242ac110002,std_1593400020260_90,class_20200629-073759_90,6AoK-muoa,0ef8577c-327e-4c2c-be82-61fa398956a0,99cf4f73-b4da-4d9b-afa0-0d91e10aec35,13ad5d5b-e265-47d7-8a9c-eb4dfaeaa0b2,c8e7c141-0734-4e74-b4a0-a32cc736961f,61b0815e-5ef5-4220-9875-d61e233a9350
tch_20200629-073759_85,929d1afe-b9b5-11ea-840b-0242ac110002,std_1593400024330_85,class_20200629-073759_85,mj43-QyAg,dd399437-8a6a-4ad0-8158-f26bd4fb03e5,ab82830b-8bb0-4e43-b5ce-bd7a7ef7ed2e,3f0aa550-6df3-4876-91fd-a8913545a252,f3b5beb2-f2fb-43ad-b6ad-bde8919d7460,cd547141-de51-4ea5-9ebe-5bd648e30dca
tch_20200629-073759_92,949c4603-b9b5-11ea-94cc-0242ac110002,std_1593400027665_92,class_20200629-073759_92,N7W2-xs4M,2b21e265-3117-4b36-a9a2-df3ec49c1347,62a2f14f-1e9c-4296-ad2c-2a26dc51994d,0291289d-f96c-4a94-b309-a9f64448649c,72b9bb3d-e0de-4b51-a68a-49b1d8fbae02,8aaacd36-5eba-484f-a304-1497a16a52c6
tch_20200629-073759_88,95930290-b9b5-11ea-94cc-0242ac110002,std_1593400029293_88,class_20200629-073759_88,oazh-3XEF,99303054-0ff1-4407-a67e-d035afef2005,45b9d546-6007-4d14-8b8e-fc58c0ec2bb5,774ad01f-0f27-49ab-b48e-9d75be140863,45899ca0-152c-4635-b48c-f6134c6a9f9f,e6777eda-7a69-4761-ad8e-b99726748c7a
tch_20200629-073759_98,991ee7b2-b9b5-11ea-94cc-0242ac110002,std_1593400035237_98,class_20200629-073759_98,GRir-MnRG,f8f2d37f-ad76-4e80-8745-eea45a9daac1,1fdf9636-c908-44de-81b5-079197b0594f,0b1b3f72-b542-4e53-92ad-6049abad4053,19b8b30d-a5eb-4226-81e8-4b39fb853cbe,2c8eeb9f-6b88-43b6-9453-346864b5405a
tch_20200629-073759_89,997ce641-b9b5-11ea-94cc-0242ac110002,std_1593400035862_89,class_20200629-073759_89,6vAP-Be8e,cf55c109-ba63-4738-9807-d30e531370ed,6e27c17d-6c04-44cf-8cfd-303af136355e,9111d86a-938d-44af-a21e-efcba90296ed,5c8818b1-cf64-47f9-b0ca-e47f7b4a02d0,d0ef0ea6-0831-403b-9a50-d4230d831a55
tch_20200629-073759_84,9902adfc-b9b5-11ea-840b-0242ac110002,std_1593400035061_84,class_20200629-073759_84,uX86-jTVt,f4de5f55-f75e-4f6c-ade3-3ed51f44aa4f,74622af5-b77a-4500-95bf-aca3a65e90a3,0b20e187-a9ad-4fe4-8960-9c246e1cc3bc,15269596-1e8d-48b5-9062-a6f538f12317,ae5b01ec-c700-4ebf-8d77-a742b48d4a18
tch_20200629-073759_93,9c5a3d36-b9b5-11ea-840b-0242ac110002,std_1593400040653_93,class_20200629-073759_93,rHmg-QP9z,578c041a-f4e8-455a-83b6-b432f69ee079,a50ddfc9-973c-44e3-b6b6-efc73c1d7dd3,5e43846b-4ee7-45b8-a183-610a0d829c5c,059a627f-25b3-4b10-b25a-1d0d4ee1ddc0,580b15d0-9234-4bde-9c4b-119ed4a32aa2
tch_20200629-073759_97,9f5442a9-b9b5-11ea-94cc-0242ac110002,std_1593400045634_97,class_20200629-073759_97,72Wc-3dfm,51a8b497-3a37-41a6-8f42-d9a29206a5f8,f3aca71c-2dce-4472-9dfc-063d4ef55e42,0674b980-ab83-4671-8647-06b7ca03f3b6,2f59cd99-9694-4aad-926b-84ca9168b9b4,8c42f6ee-62de-4a33-8007-170ee32d2cf9
tch_20200629-073759_94,9e68f92d-b9b5-11ea-840b-0242ac110002,std_1593400044103_94,class_20200629-073759_94,8cEL-23w3,74e2bb19-5fd9-440c-9554-912d585d2294,4eaebd64-42c2-4ca4-b15d-81d778f32e8e,7d21add6-3f5c-44f4-a75f-6f343582dc9c,98a9da0b-e77c-4a2d-85ef-6041243feaec,a127aaf7-6aba-487f-bc2f-4c93ffb5e915
tch_20200629-073759_99,a0921aca-b9b5-11ea-94cc-0242ac110002,std_1593400047706_99,class_20200629-073759_99,X23A-2k8b,2a31f938-bcd6-4df9-882c-d1b90fa30d11,77d2446d-f808-417c-a6c2-50e01250d572,602877b1-204c-4b66-9f36-ee02ae48a695,11a11112-421f-4709-9319-1820fe0253b3,1a9c03aa-311f-4be8-97c0-ed872127a183
