tch,col1,stdextuserid,col2
tch_20200629-073759_76,39963b4d-b9b4-11ea-840b-0242ac110002,std_1593399445431_76,a581a2c9-1334-462b-bd9c-691c86e7f231
tch_20200629-073759_79,1810bb2b-b9b5-11ea-94cc-0242ac110002,std_1593399818708_79,418d2adb-6a09-455f-a950-b83857adb512
tch_20200629-073759_75,fcb164d2-b9b3-11ea-840b-0242ac110002,std_1593399343315_75,727e8a7e-3524-42f7-b66f-bfc1dc33cb8c
tch_20200629-073759_77,62b544d8-b9b4-11ea-840b-0242ac110002,std_1593399514445_77,513197b6-dfe6-40fd-8196-ac522a4e52c5
tch_20200629-073759_79,0733b685-b9b5-11ea-840b-0242ac110002,std_1593399790437_79,418d2adb-6a09-455f-a950-b83857adb512
tch_20200629-073759_75,eb71f5bc-b9b3-11ea-94cc-0242ac110002,std_1593399314342_75,727e8a7e-3524-42f7-b66f-bfc1dc33cb8c
tch_20200629-073759_77,50596894-b9b4-11ea-840b-0242ac110002,std_1593399483654_77,513197b6-dfe6-40fd-8196-ac522a4e52c5
tch_20200629-073759_80,56efb38b-b9b5-11ea-840b-0242ac110002,std_1593399924200_80,c066f794-8dd3-4c22-8ae4-a07b09a22418
tch_20200629-073759_75,db15e0eb-b9b3-11ea-94cc-0242ac110002,std_1593399286604_75,727e8a7e-3524-42f7-b66f-bfc1dc33cb8c
tch_20200629-073759_77,413eadb8-b9b4-11ea-94cc-0242ac110002,std_1593399458324_77,513197b6-dfe6-40fd-8196-ac522a4e52c5
tch_20200629-073759_80,46782723-b9b5-11ea-840b-0242ac110002,std_1593399896517_80,c066f794-8dd3-4c22-8ae4-a07b09a22418
tch_20200629-073759_78,f20a3b7a-b9b4-11ea-94cc-0242ac110002,std_1593399754918_78,7b80b710-09f8-416b-bf06-562c6495edc4
tch_20200629-073759_76,28a0a643-b9b4-11ea-94cc-0242ac110002,std_1593399417007_76,22816838-1758-4c67-8a42-14747ef6b1e2
tch_20200629-073759_78,e0ce273d-b9b4-11ea-840b-0242ac110002,std_1593399725977_78,7b80b710-09f8-416b-bf06-562c6495edc4
tch_20200629-073759_80,36cee7e2-b9b5-11ea-94cc-0242ac110002,std_1593399870258_80,c066f794-8dd3-4c22-8ae4-a07b09a22418
tch_20200629-073759_76,1900409a-b9b4-11ea-94cc-0242ac110002,std_1593399390799_76,22816838-1758-4c67-8a42-14747ef6b1e2
tch_20200629-073759_80,2827d6f0-b9b5-11ea-840b-0242ac110002,std_1593399845643_80,c066f794-8dd3-4c22-8ae4-a07b09a22418
tch_20200629-073759_79,f7e1e68e-b9b4-11ea-840b-0242ac110002,std_1593399764723_79,5fd50687-073c-480a-8596-08b4c6932e12
tch_20200629-073759_78,d0cd5243-b9b4-11ea-94cc-0242ac110002,std_1593399699147_78,7b80b710-09f8-416b-bf06-562c6495edc4
tch_20200629-073759_76,0757d599-b9b4-11ea-840b-0242ac110002,std_1593399361181_76,22816838-1758-4c67-8a42-14747ef6b1e2
tch_20200629-073759_80,183fe0fd-b9b5-11ea-94cc-0242ac110002,std_1593399819031_80,c066f794-8dd3-4c22-8ae4-a07b09a22418
tch_20200629-073759_78,bf0810ee-b9b4-11ea-840b-0242ac110002,std_1593399669343_78,7b80b710-09f8-416b-bf06-562c6495edc4
tch_20200629-073759_79,e87ed7fd-b9b4-11ea-94cc-0242ac110002,std_1593399738914_79,5fd50687-073c-480a-8596-08b4c6932e12
tch_20200629-073759_76,f64bf935-b9b3-11ea-94cc-0242ac110002,std_1593399332564_76,22816838-1758-4c67-8a42-14747ef6b1e2
tch_20200629-073759_77,3156b7c8-b9b4-11ea-94cc-0242ac110002,std_1593399431637_77,9e3b9e68-a3b7-43c4-8389-0beeeed80b12
tch_20200629-073759_78,b035f7c8-b9b4-11ea-840b-0242ac110002,std_1593399644488_78,7b80b710-09f8-416b-bf06-562c6495edc4
tch_20200629-073759_79,d89a1591-b9b4-11ea-94cc-0242ac110002,std_1593399712222_79,5fd50687-073c-480a-8596-08b4c6932e12
tch_20200629-073759_81,64f74ffc-b9b5-11ea-94cc-0242ac110002,std_1593399947724_81,a565c750-7b4a-4c60-9211-185cb0bed8db
tch_20200629-073759_76,e458069d-b9b3-11ea-94cc-0242ac110002,std_1593399302129_76,22816838-1758-4c67-8a42-14747ef6b1e2
tch_20200629-073759_77,21f99dbf-b9b4-11ea-94cc-0242ac110002,std_1593399405851_77,9e3b9e68-a3b7-43c4-8389-0beeeed80b12
tch_20200629-073759_79,ca063ecf-b9b4-11ea-94cc-0242ac110002,std_1593399687788_79,5fd50687-073c-480a-8596-08b4c6932e12
tch_20200629-073759_81,53fa1a2b-b9b5-11ea-94cc-0242ac110002,std_1593399919244_81,a565c750-7b4a-4c60-9211-185cb0bed8db
tch_20200629-073759_77,121e03c0-b9b4-11ea-94cc-0242ac110002,std_1593399379249_77,9e3b9e68-a3b7-43c4-8389-0beeeed80b12
tch_20200629-073759_79,bae541b7-b9b4-11ea-840b-0242ac110002,std_1593399662405_79,5fd50687-073c-480a-8596-08b4c6932e12
tch_20200629-073759_80,0985bc52-b9b5-11ea-840b-0242ac110002,std_1593399794290_80,afc06621-52f8-4494-a428-16506432d8fe
tch_20200629-073759_81,4544b052-b9b5-11ea-840b-0242ac110002,std_1593399894550_81,a565c750-7b4a-4c60-9211-185cb0bed8db
tch_20200629-073759_78,9fe33268-b9b4-11ea-840b-0242ac110002,std_1593399617103_78,5051d56f-3f19-4582-8e3a-f945e8e99377
tch_20200629-073759_80,f7aec7c3-b9b4-11ea-840b-0242ac110002,std_1593399764396_80,afc06621-52f8-4494-a428-16506432d8fe
tch_20200629-073759_77,026c8740-b9b4-11ea-840b-0242ac110002,std_1593399352920_77,9e3b9e68-a3b7-43c4-8389-0beeeed80b12
tch_20200629-073759_81,37ef25dc-b9b5-11ea-94cc-0242ac110002,std_1593399872197_81,a565c750-7b4a-4c60-9211-185cb0bed8db
tch_20200629-073759_80,e8c61a3a-b9b4-11ea-840b-0242ac110002,std_1593399739371_80,afc06621-52f8-4494-a428-16506432d8fe
tch_20200629-073759_78,8ed7a405-b9b4-11ea-94cc-0242ac110002,std_1593399588499_78,5051d56f-3f19-4582-8e3a-f945e8e99377
tch_20200629-073759_77,f0d55aa0-b9b3-11ea-840b-0242ac110002,std_1593399323094_77,9e3b9e68-a3b7-43c4-8389-0beeeed80b12
tch_20200629-073759_81,28aa4d71-b9b5-11ea-94cc-0242ac110002,std_1593399846580_81,a565c750-7b4a-4c60-9211-185cb0bed8db
tch_20200629-073759_80,d790957b-b9b4-11ea-840b-0242ac110002,std_1593399710516_80,afc06621-52f8-4494-a428-16506432d8fe
tch_20200629-073759_78,7ea69691-b9b4-11ea-94cc-0242ac110002,std_1593399561297_78,5051d56f-3f19-4582-8e3a-f945e8e99377
tch_20200629-073759_79,a9b9a847-b9b4-11ea-94cc-0242ac110002,std_1593399633603_79,849873bc-3e09-4255-8921-544610431ffe
tch_20200629-073759_80,c7460d22-b9b4-11ea-94cc-0242ac110002,std_1593399683174_80,afc06621-52f8-4494-a428-16506432d8fe
tch_20200629-073759_78,70c7deef-b9b4-11ea-840b-0242ac110002,std_1593399538060_78,5051d56f-3f19-4582-8e3a-f945e8e99377
tch_20200629-073759_79,98c01bb8-b9b4-11ea-840b-0242ac110002,std_1593399605135_79,849873bc-3e09-4255-8921-544610431ffe
tch_20200629-073759_78,623abded-b9b4-11ea-94cc-0242ac110002,std_1593399513636_78,5051d56f-3f19-4582-8e3a-f945e8e99377
tch_20200629-073759_79,881a058d-b9b4-11ea-840b-0242ac110002,std_1593399577175_79,849873bc-3e09-4255-8921-544610431ffe
tch_20200629-073759_81,19b89e77-b9b5-11ea-840b-0242ac110002,std_1593399821513_81,c79a4c1a-724f-44a7-a990-25e2ca490487
tch_20200629-073759_81,07d4d84c-b9b5-11ea-840b-0242ac110002,std_1593399791492_81,c79a4c1a-724f-44a7-a990-25e2ca490487
tch_20200629-073759_79,774936b8-b9b4-11ea-94cc-0242ac110002,std_1593399548973_79,849873bc-3e09-4255-8921-544610431ffe
tch_20200629-073759_82,7e87cee6-b9b5-11ea-94cc-0242ac110002,std_1593399990630_82,7065d4fe-1015-4d7d-9efa-69e0b43a04dd
tch_20200629-073759_79,6538bc0c-b9b4-11ea-94cc-0242ac110002,std_1593399518674_79,849873bc-3e09-4255-8921-544610431ffe
tch_20200629-073759_82,6f913e07-b9b5-11ea-840b-0242ac110002,std_1593399965537_82,7065d4fe-1015-4d7d-9efa-69e0b43a04dd
tch_20200629-073759_80,b78d3dac-b9b4-11ea-94cc-0242ac110002,std_1593399656763_80,83bddd77-2fdf-4a55-bcd7-a00dca3e317b
tch_20200629-073759_81,f7c620a6-b9b4-11ea-840b-0242ac110002,std_1593399764563_81,c79a4c1a-724f-44a7-a990-25e2ca490487
tch_20200629-073759_78,514946e9-b9b4-11ea-94cc-0242ac110002,std_1593399485165_78,6a0a313f-c1a8-4cb8-a043-c465ff7bb20c
tch_20200629-073759_82,5edea4ca-b9b5-11ea-840b-0242ac110002,std_1593399937515_82,7065d4fe-1015-4d7d-9efa-69e0b43a04dd
tch_20200629-073759_81,e63c893e-b9b4-11ea-94cc-0242ac110002,std_1593399735095_81,c79a4c1a-724f-44a7-a990-25e2ca490487
tch_20200629-073759_80,a693fec6-b9b4-11ea-840b-0242ac110002,std_1593399628315_80,83bddd77-2fdf-4a55-bcd7-a00dca3e317b
tch_20200629-073759_78,430a469e-b9b4-11ea-94cc-0242ac110002,std_1593399461308_78,6a0a313f-c1a8-4cb8-a043-c465ff7bb20c
tch_20200629-073759_82,4dde88d6-b9b5-11ea-94cc-0242ac110002,std_1593399908998_82,7065d4fe-1015-4d7d-9efa-69e0b43a04dd
tch_20200629-073759_81,d6ca3888-b9b4-11ea-840b-0242ac110002,std_1593399709213_81,c79a4c1a-724f-44a7-a990-25e2ca490487
tch_20200629-073759_80,97cc1f42-b9b4-11ea-840b-0242ac110002,std_1593399603521_80,83bddd77-2fdf-4a55-bcd7-a00dca3e317b
tch_20200629-073759_83,8d85164c-b9b5-11ea-840b-0242ac110002,std_1593400015792_83,4fd1a8cf-2ec9-44a3-9ce5-3764a98f57d8
tch_20200629-073759_82,3e7b7a0d-b9b5-11ea-840b-0242ac110002,std_1593399883140_82,7065d4fe-1015-4d7d-9efa-69e0b43a04dd
tch_20200629-073759_78,34978baf-b9b4-11ea-94cc-0242ac110002,std_1593399437059_78,6a0a313f-c1a8-4cb8-a043-c465ff7bb20c
tch_20200629-073759_80,88f041c6-b9b4-11ea-840b-0242ac110002,std_1593399578589_80,83bddd77-2fdf-4a55-bcd7-a00dca3e317b
tch_20200629-073759_79,56be5f7b-b9b4-11ea-94cc-0242ac110002,std_1593399494312_79,b8041c70-ce99-469c-ad61-8de961090315
tch_20200629-073759_83,7f9594fb-b9b5-11ea-94cc-0242ac110002,std_1593399992400_83,4fd1a8cf-2ec9-44a3-9ce5-3764a98f57d8
tch_20200629-073759_78,22e66e54-b9b4-11ea-840b-0242ac110002,std_1593399407417_78,6a0a313f-c1a8-4cb8-a043-c465ff7bb20c
tch_20200629-073759_79,476514b0-b9b4-11ea-94cc-0242ac110002,std_1593399468614_79,b8041c70-ce99-469c-ad61-8de961090315
tch_20200629-073759_80,798c488a-b9b4-11ea-94cc-0242ac110002,std_1593399552771_80,83bddd77-2fdf-4a55-bcd7-a00dca3e317b
tch_20200629-073759_83,71040768-b9b5-11ea-840b-0242ac110002,std_1593399967958_83,4fd1a8cf-2ec9-44a3-9ce5-3764a98f57d8
tch_20200629-073759_78,116d29c7-b9b4-11ea-840b-0242ac110002,std_1593399377744_78,6a0a313f-c1a8-4cb8-a043-c465ff7bb20c
tch_20200629-073759_79,389f57c4-b9b4-11ea-840b-0242ac110002,std_1593399443831_79,b8041c70-ce99-469c-ad61-8de961090315
tch_20200629-073759_83,60a533d1-b9b5-11ea-94cc-0242ac110002,std_1593399940498_83,4fd1a8cf-2ec9-44a3-9ce5-3764a98f57d8
tch_20200629-073759_82,2e9a61be-b9b5-11ea-840b-0242ac110002,std_1593399856525_82,d678ac8b-aee9-49be-9ebf-8a40d4609105
tch_20200629-073759_81,c71c6495-b9b4-11ea-94cc-0242ac110002,std_1593399682900_81,b0a87756-95b1-43c1-a16d-ae85fc306a8a
tch_20200629-073759_79,287c7bf1-b9b4-11ea-840b-0242ac110002,std_1593399416781_79,b8041c70-ce99-469c-ad61-8de961090315
tch_20200629-073759_82,1f3e09ff-b9b5-11ea-840b-0242ac110002,std_1593399830750_82,d678ac8b-aee9-49be-9ebf-8a40d4609105
tch_20200629-073759_83,50b9951d-b9b5-11ea-94cc-0242ac110002,std_1593399913784_83,4fd1a8cf-2ec9-44a3-9ce5-3764a98f57d8
tch_20200629-073759_81,b872bbd0-b9b4-11ea-94cc-0242ac110002,std_1593399658291_81,b0a87756-95b1-43c1-a16d-ae85fc306a8a
tch_20200629-073759_79,1901c6c1-b9b4-11ea-840b-0242ac110002,std_1593399390493_79,b8041c70-ce99-469c-ad61-8de961090315
tch_20200629-073759_84,9902adfc-b9b5-11ea-840b-0242ac110002,std_1593400035061_84,76f7e855-13aa-4894-aab6-6e640cade598
tch_20200629-073759_82,10b778d3-b9b5-11ea-94cc-0242ac110002,std_1593399806385_82,d678ac8b-aee9-49be-9ebf-8a40d4609105
tch_20200629-073759_80,68a13acc-b9b4-11ea-94cc-0242ac110002,std_1593399524375_80,52002b9b-47d3-411a-aa2e-cf0662ac74c2
tch_20200629-073759_81,a6f44776-b9b4-11ea-840b-0242ac110002,std_1593399628930_81,b0a87756-95b1-43c1-a16d-ae85fc306a8a
tch_20200629-073759_82,0175fc78-b9b5-11ea-840b-0242ac110002,std_1593399780801_82,d678ac8b-aee9-49be-9ebf-8a40d4609105
tch_20200629-073759_84,8b2c0bf6-b9b5-11ea-840b-0242ac110002,std_1593400011819_84,76f7e855-13aa-4894-aab6-6e640cade598
tch_20200629-073759_80,5ad74316-b9b4-11ea-94cc-0242ac110002,std_1593399501248_80,52002b9b-47d3-411a-aa2e-cf0662ac74c2
tch_20200629-073759_82,f0cadd5c-b9b4-11ea-94cc-0242ac110002,std_1593399752835_82,d678ac8b-aee9-49be-9ebf-8a40d4609105
tch_20200629-073759_81,9680b38d-b9b4-11ea-840b-0242ac110002,std_1593399601335_81,b0a87756-95b1-43c1-a16d-ae85fc306a8a
tch_20200629-073759_84,7c7edf6a-b9b5-11ea-840b-0242ac110002,std_1593399987210_84,76f7e855-13aa-4894-aab6-6e640cade598
tch_20200629-073759_80,49a58f9f-b9b4-11ea-94cc-0242ac110002,std_1593399472413_80,52002b9b-47d3-411a-aa2e-cf0662ac74c2
tch_20200629-073759_84,6d219df2-b9b5-11ea-840b-0242ac110002,std_1593399961431_84,76f7e855-13aa-4894-aab6-6e640cade598
tch_20200629-073759_83,409f4465-b9b5-11ea-94cc-0242ac110002,std_1593399886763_83,9f9fc403-fde3-426a-8398-e5e75714ddae
tch_20200629-073759_81,883b4998-b9b4-11ea-94cc-0242ac110002,std_1593399577346_81,b0a87756-95b1-43c1-a16d-ae85fc306a8a
tch_20200629-073759_80,38b6fee6-b9b4-11ea-840b-0242ac110002,std_1593399444001_80,52002b9b-47d3-411a-aa2e-cf0662ac74c2
tch_20200629-073759_83,2ef66440-b9b5-11ea-840b-0242ac110002,std_1593399857136_83,9f9fc403-fde3-426a-8398-e5e75714ddae
tch_20200629-073759_84,5c9db58b-b9b5-11ea-840b-0242ac110002,std_1593399933748_84,76f7e855-13aa-4894-aab6-6e640cade598
tch_20200629-073759_80,27191b48-b9b4-11ea-94cc-0242ac110002,std_1593399414099_80,52002b9b-47d3-411a-aa2e-cf0662ac74c2
tch_20200629-073759_83,1e0d047c-b9b5-11ea-840b-0242ac110002,std_1593399828783_83,9f9fc403-fde3-426a-8398-e5e75714ddae
tch_20200629-073759_82,e0359123-b9b4-11ea-94cc-0242ac110002,std_1593399725013_82,fb4e6363-158d-469d-bdf9-d55d6283b622
tch_20200629-073759_83,0cd86a02-b9b5-11ea-94cc-0242ac110002,std_1593399799907_83,9f9fc403-fde3-426a-8398-e5e75714ddae
tch_20200629-073759_82,d2ed2473-b9b4-11ea-94cc-0242ac110002,std_1593399702711_82,fb4e6363-158d-469d-bdf9-d55d6283b622
tch_20200629-073759_83,fd4b8caa-b9b4-11ea-840b-0242ac110002,std_1593399773820_83,9f9fc403-fde3-426a-8398-e5e75714ddae
tch_20200629-073759_81,79441bff-b9b4-11ea-840b-0242ac110002,std_1593399552292_81,9dd9b6e4-873b-4336-b38a-a2690235b8c3
tch_20200629-073759_82,c1a1ce81-b9b4-11ea-94cc-0242ac110002,std_1593399673673_82,fb4e6363-158d-469d-bdf9-d55d6283b622
tch_20200629-073759_84,4aea4ed7-b9b5-11ea-840b-0242ac110002,std_1593399904043_84,0ddd095d-4945-4462-9f01-ab0f3590f2b1
tch_20200629-073759_81,6b513f67-b9b4-11ea-94cc-0242ac110002,std_1593399528894_81,9dd9b6e4-873b-4336-b38a-a2690235b8c3
tch_20200629-073759_85,b29db316-b9b5-11ea-94cc-0242ac110002,std_1593400078026_85,c778f332-3897-4dac-88c2-06360cf51e72
tch_20200629-073759_84,3c2ecb55-b9b5-11ea-94cc-0242ac110002,std_1593399879310_84,0ddd095d-4945-4462-9f01-ab0f3590f2b1
tch_20200629-073759_82,b2f8e883-b9b4-11ea-94cc-0242ac110002,std_1593399649101_82,fb4e6363-158d-469d-bdf9-d55d6283b622
tch_20200629-073759_81,5b434afc-b9b4-11ea-840b-0242ac110002,std_1593399501951_81,9dd9b6e4-873b-4336-b38a-a2690235b8c3
tch_20200629-073759_85,a2604a82-b9b5-11ea-94cc-0242ac110002,std_1593400050761_85,c778f332-3897-4dac-88c2-06360cf51e72
tch_20200629-073759_84,2d0ac17a-b9b5-11ea-94cc-0242ac110002,std_1593399853914_84,0ddd095d-4945-4462-9f01-ab0f3590f2b1
tch_20200629-073759_81,4a76c155-b9b4-11ea-94cc-0242ac110002,std_1593399473776_81,9dd9b6e4-873b-4336-b38a-a2690235b8c3
tch_20200629-073759_82,a3cdd9df-b9b4-11ea-840b-0242ac110002,std_1593399623680_82,fb4e6363-158d-469d-bdf9-d55d6283b622
tch_20200629-073759_83,ec84a8b8-b9b4-11ea-840b-0242ac110002,std_1593399745645_83,0040df69-15f6-45e8-8928-e75089aebe56
tch_20200629-073759_85,929d1afe-b9b5-11ea-840b-0242ac110002,std_1593400024330_85,c778f332-3897-4dac-88c2-06360cf51e72
tch_20200629-073759_84,1ab351f4-b9b5-11ea-94cc-0242ac110002,std_1593399823159_84,0ddd095d-4945-4462-9f01-ab0f3590f2b1
tch_20200629-073759_83,df0c048a-b9b4-11ea-94cc-0242ac110002,std_1593399723070_83,0040df69-15f6-45e8-8928-e75089aebe56
tch_20200629-073759_81,3a748d4b-b9b4-11ea-840b-0242ac110002,std_1593399446575_81,9dd9b6e4-873b-4336-b38a-a2690235b8c3
tch_20200629-073759_85,839105e8-b9b5-11ea-94cc-0242ac110002,std_1593399999025_85,c778f332-3897-4dac-88c2-06360cf51e72
tch_20200629-073759_83,d027c3ad-b9b4-11ea-840b-0242ac110002,std_1593399698064_83,0040df69-15f6-45e8-8928-e75089aebe56
tch_20200629-073759_84,0941fce0-b9b5-11ea-840b-0242ac110002,std_1593399793864_84,0ddd095d-4945-4462-9f01-ab0f3590f2b1
tch_20200629-073759_85,735ee78a-b9b5-11ea-840b-0242ac110002,std_1593399971899_85,c778f332-3897-4dac-88c2-06360cf51e72
tch_20200629-073759_83,bffef3ed-b9b4-11ea-840b-0242ac110002,std_1593399670926_83,0040df69-15f6-45e8-8928-e75089aebe56
tch_20200629-073759_82,944960ce-b9b4-11ea-840b-0242ac110002,std_1593399597575_82,1d4bbab7-8c53-442e-abf5-707470236261
tch_20200629-073759_83,b1975c93-b9b4-11ea-840b-0242ac110002,std_1593399646791_83,0040df69-15f6-45e8-8928-e75089aebe56
tch_20200629-073759_82,8329d545-b9b4-11ea-94cc-0242ac110002,std_1593399568889_82,1d4bbab7-8c53-442e-abf5-707470236261
tch_20200629-073759_82,74f3ade4-b9b4-11ea-840b-0242ac110002,std_1593399545066_82,1d4bbab7-8c53-442e-abf5-707470236261
tch_20200629-073759_84,fa2ebc93-b9b4-11ea-840b-0242ac110002,std_1593399768543_84,14b51f81-95f7-423d-8f9c-5edfa5ab1066
tch_20200629-073759_85,64933727-b9b5-11ea-94cc-0242ac110002,std_1593399947075_85,32de701a-9f65-470f-9210-043b4f0c8d7a
tch_20200629-073759_82,66bfd076-b9b4-11ea-94cc-0242ac110002,std_1593399521234_82,1d4bbab7-8c53-442e-abf5-707470236261
tch_20200629-073759_84,ecc29bed-b9b4-11ea-840b-0242ac110002,std_1593399746057_84,14b51f81-95f7-423d-8f9c-5edfa5ab1066
tch_20200629-073759_85,561cd2e4-b9b5-11ea-840b-0242ac110002,std_1593399922815_85,32de701a-9f65-470f-9210-043b4f0c8d7a
tch_20200629-073759_82,57c0b464-b9b4-11ea-840b-0242ac110002,std_1593399495780_82,1d4bbab7-8c53-442e-abf5-707470236261
tch_20200629-073759_84,dd07f78d-b9b4-11ea-840b-0242ac110002,std_1593399719691_84,14b51f81-95f7-423d-8f9c-5edfa5ab1066
tch_20200629-073759_85,455c30a9-b9b5-11ea-94cc-0242ac110002,std_1593399894724_85,32de701a-9f65-470f-9210-043b4f0c8d7a
tch_20200629-073759_83,a2ae1178-b9b4-11ea-94cc-0242ac110002,std_1593399621759_83,c22eeb82-28b4-4489-b3a1-e38487b9e8f9
tch_20200629-073759_84,ccedf4bb-b9b4-11ea-840b-0242ac110002,std_1593399692672_84,14b51f81-95f7-423d-8f9c-5edfa5ab1066
tch_20200629-073759_85,34b35b95-b9b5-11ea-94cc-0242ac110002,std_1593399866719_85,32de701a-9f65-470f-9210-043b4f0c8d7a
tch_20200629-073759_83,92e6c378-b9b4-11ea-840b-0242ac110002,std_1593399595308_83,c22eeb82-28b4-4489-b3a1-e38487b9e8f9
tch_20200629-073759_86,d0e9708d-b9b5-11ea-840b-0242ac110002,std_1593400128856_86,29d06f60-ef19-41f3-b1ed-2fa9a7ca1934
tch_20200629-073759_84,be4b9ef2-b9b4-11ea-840b-0242ac110002,std_1593399668119_84,14b51f81-95f7-423d-8f9c-5edfa5ab1066
tch_20200629-073759_85,2385c665-b9b5-11ea-840b-0242ac110002,std_1593399837938_85,32de701a-9f65-470f-9210-043b4f0c8d7a
tch_20200629-073759_83,81c93391-b9b4-11ea-840b-0242ac110002,std_1593399566615_83,c22eeb82-28b4-4489-b3a1-e38487b9e8f9
tch_20200629-073759_87,d8ad33d4-b9b5-11ea-840b-0242ac110002,std_1593400141859_87,8588a3d6-38c7-48ec-8c51-6551fa7434c6
tch_20200629-073759_86,c371de99-b9b5-11ea-840b-0242ac110002,std_1593400106254_86,29d06f60-ef19-41f3-b1ed-2fa9a7ca1934
tch_20200629-073759_83,71532e51-b9b4-11ea-94cc-0242ac110002,std_1593399538972_83,c22eeb82-28b4-4489-b3a1-e38487b9e8f9
tch_20200629-073759_87,c9d7e62c-b9b5-11ea-94cc-0242ac110002,std_1593400116984_87,8588a3d6-38c7-48ec-8c51-6551fa7434c6
tch_20200629-073759_86,b3333ce8-b9b5-11ea-840b-0242ac110002,std_1593400078991_86,29d06f60-ef19-41f3-b1ed-2fa9a7ca1934
tch_20200629-073759_83,614672cb-b9b4-11ea-840b-0242ac110002,std_1593399511734_83,c22eeb82-28b4-4489-b3a1-e38487b9e8f9
tch_20200629-073759_86,a44f4950-b9b5-11ea-840b-0242ac110002,std_1593400054017_86,29d06f60-ef19-41f3-b1ed-2fa9a7ca1934
tch_20200629-073759_87,b8a23a05-b9b5-11ea-94cc-0242ac110002,std_1593400088111_87,8588a3d6-38c7-48ec-8c51-6551fa7434c6
tch_20200629-073759_87,a9663c51-b9b5-11ea-840b-0242ac110002,std_1593400062569_87,8588a3d6-38c7-48ec-8c51-6551fa7434c6
tch_20200629-073759_85,13e47670-b9b5-11ea-840b-0242ac110002,std_1593399811649_85,674e8ccc-1ed9-40d0-8a0f-8ac672d3a93b
tch_20200629-073759_86,9552ec0b-b9b5-11ea-840b-0242ac110002,std_1593400028888_86,29d06f60-ef19-41f3-b1ed-2fa9a7ca1934
tch_20200629-073759_84,ae5a59c8-b9b4-11ea-840b-0242ac110002,std_1593399641336_84,90dc4b6d-49fc-4d69-ad5c-486424da05a9
tch_20200629-073759_84,9d38f9df-b9b4-11ea-840b-0242ac110002,std_1593399612614_84,90dc4b6d-49fc-4d69-ad5c-486424da05a9
tch_20200629-073759_85,033426e1-b9b5-11ea-840b-0242ac110002,std_1593399783723_85,674e8ccc-1ed9-40d0-8a0f-8ac672d3a93b
tch_20200629-073759_87,991ff931-b9b5-11ea-94cc-0242ac110002,std_1593400035224_87,8588a3d6-38c7-48ec-8c51-6551fa7434c6
tch_20200629-073759_84,8de135bb-b9b4-11ea-840b-0242ac110002,std_1593399586867_84,90dc4b6d-49fc-4d69-ad5c-486424da05a9
tch_20200629-073759_85,f496da38-b9b4-11ea-94cc-0242ac110002,std_1593399759192_85,674e8ccc-1ed9-40d0-8a0f-8ac672d3a93b
tch_20200629-073759_88,e7a523f1-b9b5-11ea-840b-0242ac110002,std_1593400166995_88,b1e8bf6b-f975-4d71-8933-4f640bc15ecd
tch_20200629-073759_84,7c220f57-b9b4-11ea-94cc-0242ac110002,std_1593399557087_84,90dc4b6d-49fc-4d69-ad5c-486424da05a9
tch_20200629-073759_85,e42d5834-b9b4-11ea-840b-0242ac110002,std_1593399731675_85,674e8ccc-1ed9-40d0-8a0f-8ac672d3a93b
tch_20200629-073759_88,d6c9cdba-b9b5-11ea-94cc-0242ac110002,std_1593400138712_88,b1e8bf6b-f975-4d71-8933-4f640bc15ecd
tch_20200629-073759_84,6b3b1f84-b9b4-11ea-840b-0242ac110002,std_1593399528424_84,90dc4b6d-49fc-4d69-ad5c-486424da05a9
tch_20200629-073759_86,85161f91-b9b5-11ea-94cc-0242ac110002,std_1593400001620_86,800d6a38-6989-4df3-8693-a25b6ff9a7cb
tch_20200629-073759_85,d34d1f81-b9b4-11ea-840b-0242ac110002,std_1593399703368_85,674e8ccc-1ed9-40d0-8a0f-8ac672d3a93b
tch_20200629-073759_88,c60f45cf-b9b5-11ea-94cc-0242ac110002,std_1593400110643_88,b1e8bf6b-f975-4d71-8933-4f640bc15ecd
tch_20200629-073759_87,88551de0-b9b5-11ea-840b-0242ac110002,std_1593400007085_87,7afb7b61-adc0-46db-9c44-08435e1325d9
tch_20200629-073759_86,738ab328-b9b5-11ea-840b-0242ac110002,std_1593399972205_86,800d6a38-6989-4df3-8693-a25b6ff9a7cb
tch_20200629-073759_88,b3e68748-b9b5-11ea-94cc-0242ac110002,std_1593400080144_88,b1e8bf6b-f975-4d71-8933-4f640bc15ecd
tch_20200629-073759_87,794ed53f-b9b5-11ea-840b-0242ac110002,std_1593399981856_87,7afb7b61-adc0-46db-9c44-08435e1325d9
tch_20200629-073759_86,630eb9dd-b9b5-11ea-94cc-0242ac110002,std_1593399944498_86,800d6a38-6989-4df3-8693-a25b6ff9a7cb
tch_20200629-073759_88,a4dedf67-b9b5-11ea-840b-0242ac110002,std_1593400054872_88,b1e8bf6b-f975-4d71-8933-4f640bc15ecd
tch_20200629-073759_87,6b78f693-b9b5-11ea-94cc-0242ac110002,std_1593399958643_87,7afb7b61-adc0-46db-9c44-08435e1325d9
tch_20200629-073759_86,51cc3de0-b9b5-11ea-840b-0242ac110002,std_1593399915553_86,800d6a38-6989-4df3-8693-a25b6ff9a7cb
tch_20200629-073759_85,c537edba-b9b4-11ea-840b-0242ac110002,std_1593399679727_85,0bc0b387-6139-469f-bbba-eb78a8ac6bdb
