teacher,columnname,stdextuserid,colname2
tch_20200628-214431_80,55fe6427-b962-11ea-840b-0242ac110002,std_1593364274365_80,d98d61d5-a27c-410c-ba88-5fbd9d910fa9
tch_20200628-214431_79,e29b348b-b961-11ea-94cc-0242ac110002,std_1593364080761_79,c61656dd-a03d-4f70-9e6b-66eeed3a26c5
tch_20200628-214431_76,1812e940-b961-11ea-840b-0242ac110002,std_1593363740992_76,d15b024e-bc54-4342-8a23-deda4aa0c875
tch_20200628-214431_80,48c3db4b-b962-11ea-94cc-0242ac110002,std_1593364252172_80,d98d61d5-a27c-410c-ba88-5fbd9d910fa9
tch_20200628-214431_77,4cb1d376-b961-11ea-840b-0242ac110002,std_1593363829268_77,9ca79c1f-f6f9-4349-8769-637e428291b4
tch_20200628-214431_79,d307c7bc-b961-11ea-840b-0242ac110002,std_1593364054642_79,c61656dd-a03d-4f70-9e6b-66eeed3a26c5
tch_20200628-214431_76,0923d1fc-b961-11ea-840b-0242ac110002,std_1593363715660_76,d15b024e-bc54-4342-8a23-deda4aa0c875
tch_20200628-214431_80,3843eab2-b962-11ea-840b-0242ac110002,std_1593364224503_80,d98d61d5-a27c-410c-ba88-5fbd9d910fa9
tch_20200628-214431_77,3e57823a-b961-11ea-94cc-0242ac110002,std_1593363805209_77,9ca79c1f-f6f9-4349-8769-637e428291b4
tch_20200628-214431_81,862b4f1e-b962-11ea-94cc-0242ac110002,std_1593364355200_81,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_77,2f5a3a81-b961-11ea-94cc-0242ac110002,std_1593363780053_77,9ca79c1f-f6f9-4349-8769-637e428291b4
tch_20200628-214431_78,5f449e5f-b961-11ea-94cc-0242ac110002,std_1593363860423_78,9b4e28aa-eb2d-43eb-91bc-ebbfbd410364
tch_20200628-214431_81,7588e282-b962-11ea-840b-0242ac110002,std_1593364327294_81,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_77,1f8075ac-b961-11ea-840b-0242ac110002,std_1593363753432_77,9ca79c1f-f6f9-4349-8769-637e428291b4
tch_20200628-214431_81,6395b39e-b962-11ea-94cc-0242ac110002,std_1593364297158_81,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_78,506f2912-b961-11ea-94cc-0242ac110002,std_1593363835544_78,9b4e28aa-eb2d-43eb-91bc-ebbfbd410364
tch_20200628-214431_79,c4c5b9e5-b961-11ea-94cc-0242ac110002,std_1593364030673_79,0f6fd8da-20b8-4479-8eeb-0c637147ed5f
tch_20200628-214431_77,10acd587-b961-11ea-94cc-0242ac110002,std_1593363728311_77,9ca79c1f-f6f9-4349-8769-637e428291b4
tch_20200628-214431_81,51610df1-b962-11ea-94cc-0242ac110002,std_1593364266630_81,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_78,41399431-b961-11ea-840b-0242ac110002,std_1593363810043_78,9b4e28aa-eb2d-43eb-91bc-ebbfbd410364
tch_20200628-214431_79,b5ad4917-b961-11ea-840b-0242ac110002,std_1593364005369_79,0f6fd8da-20b8-4479-8eeb-0c637147ed5f
tch_20200628-214431_80,29c34d5d-b962-11ea-94cc-0242ac110002,std_1593364200163_80,e3a7ad9a-efca-47af-bdf8-b7a7cd838550
tch_20200628-214431_81,43851492-b962-11ea-840b-0242ac110002,std_1593364243370_81,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_78,3216c2c6-b961-11ea-94cc-0242ac110002,std_1593363784600_78,9b4e28aa-eb2d-43eb-91bc-ebbfbd410364
tch_20200628-214431_79,a3f94565-b961-11ea-840b-0242ac110002,std_1593363975647_79,0f6fd8da-20b8-4479-8eeb-0c637147ed5f
tch_20200628-214431_80,17460653-b962-11ea-840b-0242ac110002,std_1593364169150_80,e3a7ad9a-efca-47af-bdf8-b7a7cd838550
tch_20200628-214431_78,20d77a23-b961-11ea-840b-0242ac110002,std_1593363755426_78,9b4e28aa-eb2d-43eb-91bc-ebbfbd410364
tch_20200628-214431_79,929d9b61-b961-11ea-94cc-0242ac110002,std_1593363946564_79,0f6fd8da-20b8-4479-8eeb-0c637147ed5f
tch_20200628-214431_80,08d5203a-b962-11ea-840b-0242ac110002,std_1593364144909_80,e3a7ad9a-efca-47af-bdf8-b7a7cd838550
tch_20200628-214431_79,83ee255e-b961-11ea-94cc-0242ac110002,std_1593363921945_79,0f6fd8da-20b8-4479-8eeb-0c637147ed5f
tch_20200628-214431_82,99336fd2-b962-11ea-840b-0242ac110002,std_1593364387133_82,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_80,f7ec83a0-b961-11ea-94cc-0242ac110002,std_1593364116559_80,e3a7ad9a-efca-47af-bdf8-b7a7cd838550
tch_20200628-214431_82,89438b38-b962-11ea-94cc-0242ac110002,std_1593364360404_82,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_81,3304d68e-b962-11ea-840b-0242ac110002,std_1593364215711_81,03e94730-0c99-4b21-8591-c9d4a84e392d
tch_20200628-214431_80,e73863b0-b961-11ea-94cc-0242ac110002,std_1593364088521_80,e3a7ad9a-efca-47af-bdf8-b7a7cd838550
tch_20200628-214431_82,78e8af0b-b962-11ea-840b-0242ac110002,std_1593364332927_82,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_81,214c669c-b962-11ea-840b-0242ac110002,std_1593364185969_81,03e94730-0c99-4b21-8591-c9d4a84e392d
tch_20200628-214431_82,6937ce6b-b962-11ea-94cc-0242ac110002,std_1593364306625_82,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_81,0f654530-b962-11ea-840b-0242ac110002,std_1593364155909_81,03e94730-0c99-4b21-8591-c9d4a84e392d
tch_20200628-214431_82,5b6635c1-b962-11ea-840b-0242ac110002,std_1593364283452_82,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_79,74f5717d-b961-11ea-840b-0242ac110002,std_1593363896821_79,0ac8343a-6bb0-4988-b3a0-3463c8b21c1a
tch_20200628-214431_81,00f6d01e-b962-11ea-94cc-0242ac110002,std_1593364131702_81,03e94730-0c99-4b21-8591-c9d4a84e392d
tch_20200628-214431_80,d6ee77f3-b961-11ea-840b-0242ac110002,std_1593364061218_80,08f5d5d7-11ec-4555-8a1a-8f2c3023fd36
tch_20200628-214431_79,652a792f-b961-11ea-94cc-0242ac110002,std_1593363870312_79,0ac8343a-6bb0-4988-b3a0-3463c8b21c1a
tch_20200628-214431_81,f2a38434-b961-11ea-94cc-0242ac110002,std_1593364107670_81,03e94730-0c99-4b21-8591-c9d4a84e392d
tch_20200628-214431_80,c7eb3c93-b961-11ea-94cc-0242ac110002,std_1593364035998_80,08f5d5d7-11ec-4555-8a1a-8f2c3023fd36
tch_20200628-214431_79,539129d1-b961-11ea-840b-0242ac110002,std_1593363840798_79,0ac8343a-6bb0-4988-b3a0-3463c8b21c1a
tch_20200628-214431_80,b73548ad-b961-11ea-840b-0242ac110002,std_1593364007973_80,08f5d5d7-11ec-4555-8a1a-8f2c3023fd36
tch_20200628-214431_79,41ecddff-b961-11ea-840b-0242ac110002,std_1593363811202_79,0ac8343a-6bb0-4988-b3a0-3463c8b21c1a
tch_20200628-214431_82,4d0dba13-b962-11ea-94cc-0242ac110002,std_1593364259369_82,8ab2c2b2-f64e-43c8-912e-5c56f6340575
tch_20200628-214431_80,a65c62e9-b961-11ea-840b-0242ac110002,std_1593363979699_80,08f5d5d7-11ec-4555-8a1a-8f2c3023fd36
tch_20200628-214431_79,302be216-b961-11ea-94cc-0242ac110002,std_1593363781132_79,0ac8343a-6bb0-4988-b3a0-3463c8b21c1a
tch_20200628-214431_82,3bea84c3-b962-11ea-840b-0242ac110002,std_1593364230582_82,8ab2c2b2-f64e-43c8-912e-5c56f6340575
tch_20200628-214431_81,e4e090c2-b961-11ea-840b-0242ac110002,std_1593364084596_81,74cd8b7b-a07a-444c-90b8-b94696f63e1f
tch_20200628-214431_80,977b0798-b961-11ea-840b-0242ac110002,std_1593363954750_80,08f5d5d7-11ec-4555-8a1a-8f2c3023fd36
tch_20200628-214431_83,b16dada0-b962-11ea-94cc-0242ac110002,std_1593364427745_83,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_82,2b6e8bab-b962-11ea-840b-0242ac110002,std_1593364202966_82,8ab2c2b2-f64e-43c8-912e-5c56f6340575
tch_20200628-214431_81,d3150e68-b961-11ea-840b-0242ac110002,std_1593364054733_81,74cd8b7b-a07a-444c-90b8-b94696f63e1f
tch_20200628-214431_83,a40e0ff3-b962-11ea-840b-0242ac110002,std_1593364405350_83,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_82,1b8cfe9b-b962-11ea-94cc-0242ac110002,std_1593364176311_82,8ab2c2b2-f64e-43c8-912e-5c56f6340575
tch_20200628-214431_81,c3500909-b961-11ea-94cc-0242ac110002,std_1593364028240_81,74cd8b7b-a07a-444c-90b8-b94696f63e1f
tch_20200628-214431_83,94366e9a-b962-11ea-840b-0242ac110002,std_1593364378732_83,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_81,b2a3d8d0-b961-11ea-840b-0242ac110002,std_1593364000317_81,74cd8b7b-a07a-444c-90b8-b94696f63e1f
tch_20200628-214431_82,0b01eb62-b962-11ea-94cc-0242ac110002,std_1593364148572_82,8ab2c2b2-f64e-43c8-912e-5c56f6340575
tch_20200628-214431_83,82a55bb4-b962-11ea-94cc-0242ac110002,std_1593364349283_83,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_80,88e422b8-b961-11ea-94cc-0242ac110002,std_1593363930272_80,d8fc6504-895c-4662-ac51-97aa056e90d4
tch_20200628-214431_84,beebf62e-b962-11ea-94cc-0242ac110002,std_1593364450410_84,57beddb8-afba-47df-8e16-fe2e2d484c0e
tch_20200628-214431_81,a31e00f3-b961-11ea-840b-0242ac110002,std_1593363974231_81,74cd8b7b-a07a-444c-90b8-b94696f63e1f
tch_20200628-214431_83,7370143a-b962-11ea-840b-0242ac110002,std_1593364323774_83,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_80,7b69d16d-b961-11ea-840b-0242ac110002,std_1593363907659_80,d8fc6504-895c-4662-ac51-97aa056e90d4
tch_20200628-214431_84,ad2ecbb6-b962-11ea-840b-0242ac110002,std_1593364420638_84,57beddb8-afba-47df-8e16-fe2e2d484c0e
tch_20200628-214431_80,6c8e904a-b961-11ea-840b-0242ac110002,std_1593363882705_80,d8fc6504-895c-4662-ac51-97aa056e90d4
tch_20200628-214431_84,9e3023cc-b962-11ea-840b-0242ac110002,std_1593364395444_84,57beddb8-afba-47df-8e16-fe2e2d484c0e
tch_20200628-214431_84,8e81dc3f-b962-11ea-94cc-0242ac110002,std_1593364369153_84,57beddb8-afba-47df-8e16-fe2e2d484c0e
tch_20200628-214431_80,5bf572a4-b961-11ea-94cc-0242ac110002,std_1593363854855_80,d8fc6504-895c-4662-ac51-97aa056e90d4
tch_20200628-214431_82,fc065178-b961-11ea-840b-0242ac110002,std_1593364123410_82,d0b7bd61-a619-4535-b6c1-52c8a5636fe1
tch_20200628-214431_81,9484d1c7-b961-11ea-94cc-0242ac110002,std_1593363949784_81,c9eeb651-ead5-4358-904e-da2d55d95943
tch_20200628-214431_84,7e7ebcdf-b962-11ea-840b-0242ac110002,std_1593364342266_84,57beddb8-afba-47df-8e16-fe2e2d484c0e
tch_20200628-214431_80,4cef03ec-b961-11ea-94cc-0242ac110002,std_1593363829385_80,d8fc6504-895c-4662-ac51-97aa056e90d4
tch_20200628-214431_83,61b88e90-b962-11ea-94cc-0242ac110002,std_1593364294046_83,5d4dc1db-3f4e-4fac-9d0a-ae7c33f5d826
tch_20200628-214431_82,eb58252b-b961-11ea-840b-0242ac110002,std_1593364095442_82,d0b7bd61-a619-4535-b6c1-52c8a5636fe1
tch_20200628-214431_81,86796410-b961-11ea-840b-0242ac110002,std_1593363926206_81,c9eeb651-ead5-4358-904e-da2d55d95943
tch_20200628-214431_83,53e1770a-b962-11ea-94cc-0242ac110002,std_1593364270807_83,5d4dc1db-3f4e-4fac-9d0a-ae7c33f5d826
tch_20200628-214431_82,dbec3d46-b961-11ea-840b-0242ac110002,std_1593364069579_82,d0b7bd61-a619-4535-b6c1-52c8a5636fe1
tch_20200628-214431_81,75181424-b961-11ea-840b-0242ac110002,std_1593363897029_81,c9eeb651-ead5-4358-904e-da2d55d95943
tch_20200628-214431_86,ce911724-b962-11ea-94cc-0242ac110002,std_1593364476666_86,83f9a0c8-ada7-4f8c-aac3-08e2c3a94f85
tch_20200628-214431_83,43f3dc02-b962-11ea-94cc-0242ac110002,std_1593364244090_83,5d4dc1db-3f4e-4fac-9d0a-ae7c33f5d826
tch_20200628-214431_81,66168756-b961-11ea-94cc-0242ac110002,std_1593363871855_81,c9eeb651-ead5-4358-904e-da2d55d95943
tch_20200628-214431_82,ce0dd2d8-b961-11ea-94cc-0242ac110002,std_1593364046294_82,d0b7bd61-a619-4535-b6c1-52c8a5636fe1
tch_20200628-214431_86,bed0a617-b962-11ea-840b-0242ac110002,std_1593364450246_86,83f9a0c8-ada7-4f8c-aac3-08e2c3a94f85
tch_20200628-214431_84,6cf01c4a-b962-11ea-94cc-0242ac110002,std_1593364312868_84,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_83,331a5a19-b962-11ea-94cc-0242ac110002,std_1593364215840_83,5d4dc1db-3f4e-4fac-9d0a-ae7c33f5d826
tch_20200628-214431_81,54628377-b961-11ea-840b-0242ac110002,std_1593363841895_81,c9eeb651-ead5-4358-904e-da2d55d95943
tch_20200628-214431_82,bd5a9e1e-b961-11ea-840b-0242ac110002,std_1593364018293_82,d0b7bd61-a619-4535-b6c1-52c8a5636fe1
tch_20200628-214431_86,adb40186-b962-11ea-94cc-0242ac110002,std_1593364421520_86,83f9a0c8-ada7-4f8c-aac3-08e2c3a94f85
tch_20200628-214431_84,5d078977-b962-11ea-94cc-0242ac110002,std_1593364286180_84,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_83,2344daeb-b962-11ea-94cc-0242ac110002,std_1593364189244_83,5d4dc1db-3f4e-4fac-9d0a-ae7c33f5d826
tch_20200628-214431_86,9cf5cf4b-b962-11ea-94cc-0242ac110002,std_1593364393442_86,83f9a0c8-ada7-4f8c-aac3-08e2c3a94f85
tch_20200628-214431_84,4ddc2d12-b962-11ea-840b-0242ac110002,std_1593364260692_84,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_85,d8121afc-b962-11ea-94cc-0242ac110002,std_1593364492612_85,aca49fa0-673b-4014-b1b8-8f06320ceb8f
tch_20200628-214431_86,8cb8db4f-b962-11ea-94cc-0242ac110002,std_1593364366189_86,83f9a0c8-ada7-4f8c-aac3-08e2c3a94f85
tch_20200628-214431_85,c8ec8a12-b962-11ea-94cc-0242ac110002,std_1593364467190_85,aca49fa0-673b-4014-b1b8-8f06320ceb8f
tch_20200628-214431_84,3c1bf4bd-b962-11ea-840b-0242ac110002,std_1593364230943_84,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_82,add364ef-b961-11ea-840b-0242ac110002,std_1593363992237_82,1c3b0a2b-af4c-4355-ab76-78ccfafa1c2f
tch_20200628-214431_84,29d0e22d-b962-11ea-94cc-0242ac110002,std_1593364200221_84,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_85,b7dd524a-b962-11ea-94cc-0242ac110002,std_1593364438570_85,aca49fa0-673b-4014-b1b8-8f06320ceb8f
tch_20200628-214431_83,13706d4b-b962-11ea-840b-0242ac110002,std_1593364162701_83,8c4b9589-04ad-4b70-b364-1fb73caf2f36
tch_20200628-214431_85,a6b62642-b962-11ea-94cc-0242ac110002,std_1593364409800_85,aca49fa0-673b-4014-b1b8-8f06320ceb8f
tch_20200628-214431_82,9cb44f36-b961-11ea-840b-0242ac110002,std_1593363963511_82,1c3b0a2b-af4c-4355-ab76-78ccfafa1c2f
tch_20200628-214431_85,96b921cd-b962-11ea-840b-0242ac110002,std_1593364382985_85,aca49fa0-673b-4014-b1b8-8f06320ceb8f
tch_20200628-214431_83,02ef92eb-b962-11ea-840b-0242ac110002,std_1593364135042_83,8c4b9589-04ad-4b70-b364-1fb73caf2f36
tch_20200628-214431_82,8bf13bde-b961-11ea-840b-0242ac110002,std_1593363935404_82,1c3b0a2b-af4c-4355-ab76-78ccfafa1c2f
tch_20200628-214431_86,7d790ccd-b962-11ea-840b-0242ac110002,std_1593364340615_86,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_87,e69c7c43-b962-11ea-94cc-0242ac110002,std_1593364516975_87,ab26c47e-aac5-4897-849f-16102e9b8a90
tch_20200628-214431_83,f3b4a5b5-b961-11ea-840b-0242ac110002,std_1593364109457_83,8c4b9589-04ad-4b70-b364-1fb73caf2f36
tch_20200628-214431_82,7be73ea2-b961-11ea-840b-0242ac110002,std_1593363908486_82,1c3b0a2b-af4c-4355-ab76-78ccfafa1c2f
tch_20200628-214431_86,6d083773-b962-11ea-94cc-0242ac110002,std_1593364313035_86,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_87,d922c7bc-b962-11ea-94cc-0242ac110002,std_1593364494384_87,ab26c47e-aac5-4897-849f-16102e9b8a90
tch_20200628-214431_84,1b2081e9-b962-11ea-840b-0242ac110002,std_1593364175586_84,a55e5ac9-f9c9-4920-bc45-7388d64a017c
tch_20200628-214431_83,e40c7795-b961-11ea-840b-0242ac110002,std_1593364083189_83,8c4b9589-04ad-4b70-b364-1fb73caf2f36
tch_20200628-214431_82,6a86162f-b961-11ea-94cc-0242ac110002,std_1593363879048_82,1c3b0a2b-af4c-4355-ab76-78ccfafa1c2f
tch_20200628-214431_86,5d70f988-b962-11ea-840b-0242ac110002,std_1593364286854_86,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_87,cb86bd5f-b962-11ea-840b-0242ac110002,std_1593364471569_87,ab26c47e-aac5-4897-849f-16102e9b8a90
tch_20200628-214431_84,0ca1918e-b962-11ea-840b-0242ac110002,std_1593364151276_84,a55e5ac9-f9c9-4920-bc45-7388d64a017c
tch_20200628-214431_83,d322544f-b961-11ea-840b-0242ac110002,std_1593364054825_83,8c4b9589-04ad-4b70-b364-1fb73caf2f36
tch_20200628-214431_86,4d06dc1a-b962-11ea-840b-0242ac110002,std_1593364259348_86,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_87,b999a88f-b962-11ea-840b-0242ac110002,std_1593364441502_87,ab26c47e-aac5-4897-849f-16102e9b8a90
tch_20200628-214431_84,fc95e75c-b961-11ea-94cc-0242ac110002,std_1593364124371_84,a55e5ac9-f9c9-4920-bc45-7388d64a017c
tch_20200628-214431_85,85880958-b962-11ea-94cc-0242ac110002,std_1593364354111_85,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_87,a966c73c-b962-11ea-94cc-0242ac110002,std_1593364414255_87,ab26c47e-aac5-4897-849f-16102e9b8a90
tch_20200628-214431_86,3e22c12e-b962-11ea-94cc-0242ac110002,std_1593364234339_86,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_84,ecde9e69-b961-11ea-94cc-0242ac110002,std_1593364098004_84,a55e5ac9-f9c9-4920-bc45-7388d64a017c
tch_20200628-214431_85,74970809-b962-11ea-94cc-0242ac110002,std_1593364325707_85,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_84,dd6ff689-b961-11ea-840b-0242ac110002,std_1593364072077_84,a55e5ac9-f9c9-4920-bc45-7388d64a017c
tch_20200628-214431_85,63b32670-b962-11ea-840b-0242ac110002,std_1593364297320_85,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_83,c16242ff-b961-11ea-840b-0242ac110002,std_1593364025052_83,274362d0-b19d-47dc-809b-d5fb4e567d5e
tch_20200628-214431_85,55c1a997-b962-11ea-94cc-0242ac110002,std_1593364273983_85,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_86,2f4695e5-b962-11ea-94cc-0242ac110002,std_1593364209401_86,39e4cdfa-5e8b-404f-b89d-bf42d85bc7c7
tch_20200628-214431_87,99ce50db-b962-11ea-840b-0242ac110002,std_1593364388168_87,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_83,b4385b85-b961-11ea-840b-0242ac110002,std_1593364002954_83,274362d0-b19d-47dc-809b-d5fb4e567d5e
tch_20200628-214431_85,45c7d8cc-b962-11ea-94cc-0242ac110002,std_1593364247158_85,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_86,2050c830-b962-11ea-840b-0242ac110002,std_1593364184314_86,39e4cdfa-5e8b-404f-b89d-bf42d85bc7c7
tch_20200628-214431_87,8b92aae5-b962-11ea-94cc-0242ac110002,std_1593364364250_87,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_83,a2d9a4db-b961-11ea-840b-0242ac110002,std_1593363973817_83,274362d0-b19d-47dc-809b-d5fb4e567d5e
tch_20200628-214431_84,cd6c62e2-b961-11ea-840b-0242ac110002,std_1593364045244_84,211059fc-bbf3-4eb7-b458-5b51c826a446
tch_20200628-214431_86,10bbfc0a-b962-11ea-94cc-0242ac110002,std_1593364158183_86,39e4cdfa-5e8b-404f-b89d-bf42d85bc7c7
tch_20200628-214431_87,7cb7df2d-b962-11ea-94cc-0242ac110002,std_1593364339338_87,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_86,000a9af7-b962-11ea-840b-0242ac110002,std_1593364130172_86,39e4cdfa-5e8b-404f-b89d-bf42d85bc7c7
tch_20200628-214431_83,919cf3b3-b961-11ea-94cc-0242ac110002,std_1593363944901_83,274362d0-b19d-47dc-809b-d5fb4e567d5e
tch_20200628-214431_84,bdff4282-b961-11ea-840b-0242ac110002,std_1593364019382_84,211059fc-bbf3-4eb7-b458-5b51c826a446
tch_20200628-214431_87,6ca7efd5-b962-11ea-94cc-0242ac110002,std_1593364312365_87,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_86,f0fbeee0-b961-11ea-840b-0242ac110002,std_1593364104910_86,39e4cdfa-5e8b-404f-b89d-bf42d85bc7c7
tch_20200628-214431_84,b03b6470-b961-11ea-94cc-0242ac110002,std_1593363996247_84,211059fc-bbf3-4eb7-b458-5b51c826a446
tch_20200628-214431_83,8201e608-b961-11ea-94cc-0242ac110002,std_1593363918435_83,274362d0-b19d-47dc-809b-d5fb4e567d5e
tch_20200628-214431_85,34d32de2-b962-11ea-840b-0242ac110002,std_1593364218703_85,08ec1624-8a0a-4465-b70e-e17bd0c5b175
tch_20200628-214431_87,5e910f9c-b962-11ea-840b-0242ac110002,std_1593364288763_87,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_85,25fc814f-b962-11ea-840b-0242ac110002,std_1593364193818_85,08ec1624-8a0a-4465-b70e-e17bd0c5b175
tch_20200628-214431_84,a003c848-b961-11ea-840b-0242ac110002,std_1593363969067_84,211059fc-bbf3-4eb7-b458-5b51c826a446
tch_20200628-214431_84,8ed6f667-b961-11ea-840b-0242ac110002,std_1593363939952_84,211059fc-bbf3-4eb7-b458-5b51c826a446
tch_20200628-214431_85,171a62d0-b962-11ea-94cc-0242ac110002,std_1593364168851_85,08ec1624-8a0a-4465-b70e-e17bd0c5b175
tch_20200628-214431_85,04e5211b-b962-11ea-94cc-0242ac110002,std_1593364138319_85,08ec1624-8a0a-4465-b70e-e17bd0c5b175
tch_20200628-214431_86,e1ea825a-b961-11ea-94cc-0242ac110002,std_1593364079583_86,4a7f62a4-4f55-4146-90bb-354c8aa47d58
tch_20200628-214431_87,4e69c6e4-b962-11ea-840b-0242ac110002,std_1593364261625_87,6a0900c6-3c4a-4a46-a9d0-a6f98291daaf
tch_20200628-214431_85,f3fb4c39-b961-11ea-840b-0242ac110002,std_1593364109947_85,08ec1624-8a0a-4465-b70e-e17bd0c5b175
tch_20200628-214431_88,130b4d2f-b963-11ea-840b-0242ac110002,std_1593364591531_88,35ca0562-c1c0-4836-b92f-2b5610fbfaeb
tch_20200628-214431_86,d201544a-b961-11ea-840b-0242ac110002,std_1593364052933_86,4a7f62a4-4f55-4146-90bb-354c8aa47d58
tch_20200628-214431_87,3e431a23-b962-11ea-840b-0242ac110002,std_1593364234562_87,6a0900c6-3c4a-4a46-a9d0-a6f98291daaf
tch_20200628-214431_88,01c1cb8a-b963-11ea-94cc-0242ac110002,std_1593364562548_88,35ca0562-c1c0-4836-b92f-2b5610fbfaeb
tch_20200628-214431_86,c1986ec7-b961-11ea-840b-0242ac110002,std_1593364025422_86,4a7f62a4-4f55-4146-90bb-354c8aa47d58
tch_20200628-214431_89,18767a9f-b963-11ea-94cc-0242ac110002,std_1593364600595_89,48829250-2fea-498e-887f-3b67fcac7d20
tch_20200628-214431_87,2ced8b0f-b962-11ea-840b-0242ac110002,std_1593364205433_87,6a0900c6-3c4a-4a46-a9d0-a6f98291daaf
tch_20200628-214431_88,f1a86596-b962-11ea-94cc-0242ac110002,std_1593364535521_88,35ca0562-c1c0-4836-b92f-2b5610fbfaeb
tch_20200628-214431_86,b1860d35-b961-11ea-840b-0242ac110002,std_1593363998440_86,4a7f62a4-4f55-4146-90bb-354c8aa47d58
tch_20200628-214431_89,0785796a-b963-11ea-840b-0242ac110002,std_1593364572199_89,48829250-2fea-498e-887f-3b67fcac7d20
tch_20200628-214431_87,1afd6900-b962-11ea-840b-0242ac110002,std_1593364175379_87,6a0900c6-3c4a-4a46-a9d0-a6f98291daaf
tch_20200628-214431_88,e2addcec-b962-11ea-840b-0242ac110002,std_1593364510398_88,35ca0562-c1c0-4836-b92f-2b5610fbfaeb
tch_20200628-214431_86,a2ce59f9-b961-11ea-840b-0242ac110002,std_1593363973451_86,4a7f62a4-4f55-4146-90bb-354c8aa47d58
tch_20200628-214431_85,e45fa12e-b961-11ea-840b-0242ac110002,std_1593364083734_85,80faf83a-de9b-426b-8a74-6c4f0079c0e2
tch_20200628-214431_89,f5d2ae71-b962-11ea-94cc-0242ac110002,std_1593364542513_89,48829250-2fea-498e-887f-3b67fcac7d20
tch_20200628-214431_87,0b44c08e-b962-11ea-840b-0242ac110002,std_1593364149014_87,6a0900c6-3c4a-4a46-a9d0-a6f98291daaf
tch_20200628-214431_88,d31d2e75-b962-11ea-94cc-0242ac110002,std_1593364484243_88,35ca0562-c1c0-4836-b92f-2b5610fbfaeb
tch_20200628-214431_85,d5c846da-b961-11ea-94cc-0242ac110002,std_1593364059246_85,80faf83a-de9b-426b-8a74-6c4f0079c0e2
tch_20200628-214431_89,e76daf58-b962-11ea-840b-0242ac110002,std_1593364518370_89,48829250-2fea-498e-887f-3b67fcac7d20
tch_20200628-214431_85,c52676a4-b961-11ea-840b-0242ac110002,std_1593364031342_85,80faf83a-de9b-426b-8a74-6c4f0079c0e2
tch_20200628-214431_89,d88c53bd-b962-11ea-94cc-0242ac110002,std_1593364493406_89,48829250-2fea-498e-887f-3b67fcac7d20
tch_20200628-214431_85,b318944a-b961-11ea-840b-0242ac110002,std_1593364001071_85,80faf83a-de9b-426b-8a74-6c4f0079c0e2
tch_20200628-214431_85,a3e45d89-b961-11ea-840b-0242ac110002,std_1593363975282_85,80faf83a-de9b-426b-8a74-6c4f0079c0e2
tch_20200628-214431_87,fd6ac326-b961-11ea-94cc-0242ac110002,std_1593364125752_87,435868fc-1289-4c8d-bdb2-8bceffc70021
tch_20200628-214431_88,c3381f71-b962-11ea-94cc-0242ac110002,std_1593364457609_88,11bc9344-f8c7-40bb-97be-8a0b0d3590ef
