tchextid,studentuuid,stuextid,classtitle,classcode,assignedgrp1,ag2,ag3,ag4,ag5
tch_20200625-194027_105,147452c5-b6fd-11ea-840b-0242ac110002,std_1593100867952_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_101,15a0284f-b6fd-11ea-94cc-0242ac110002,std_1593100869949_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_102,16fbe77b-b6fd-11ea-840b-0242ac110002,std_1593100872232_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_106,17dd1f83-b6fd-11ea-94cc-0242ac110002,std_1593100873715_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_104,17f27cc1-b6fd-11ea-840b-0242ac110002,std_1593100873807_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_103,18fbfd5e-b6fd-11ea-94cc-0242ac110002,std_1593100875580_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_100,1b8c1deb-b6fd-11ea-840b-0242ac110002,std_1593100879894_100,class_20200625-194027_100,4reM-XN73,e05bedf3-e058-4350-a794-54a7fa99427b,36ec4bf4-3e32-4a62-bcb9-5a51111932d2,eb3e1a17-3d72-484d-a4be-b7ce3145ce70,de38643f-6ee7-419e-bb86-e84515a5d85f,b7284eef-96ce-4092-ae81-655bf4f4e951
tch_20200625-194027_99,1b48faef-b6fd-11ea-94cc-0242ac110002,std_1593100879462_99,class_20200625-194027_99,3Ry7-AjEC,18d38e6f-fbe6-4f50-8b50-203b7e7fe943,4feca48d-7641-427d-ac96-70ad88b4124a,1a6e6b10-8711-4f1e-a2ed-32e4b12b680b,3b2de5f5-a2ba-49bb-9e0f-db7301a00459,a1c31dc7-ec6b-44e0-945e-f006fd3636a3
tch_20200625-194027_98,2435d451-b6fd-11ea-840b-0242ac110002,std_1593100894433_98,class_20200625-194027_98,bMxH-kT2r,a5dfe6d4-fad7-42f1-8b55-33a4e6c70c55,a52dd807-2c3c-4a33-9eac-f06cbecd9beb,4f72958d-520d-4478-9d6c-7a819c759435,2e5032c3-d5b1-4ef9-98cc-1a4d66158725,9e0eb47b-ba51-416f-9af5-7c15892f8962
tch_20200625-194027_101,2593b734-b6fd-11ea-840b-0242ac110002,std_1593100896728_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_102,276f2df3-b6fd-11ea-94cc-0242ac110002,std_1593100899838_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_105,2580f220-b6fd-11ea-840b-0242ac110002,std_1593100896596_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_107,27ba4021-b6fd-11ea-840b-0242ac110002,std_1593100900023_107,class_20200625-194027_107,8KtY-4Pu2,cc3f6b78-1e9e-453a-a0b9-c295fb6e3ca5,60744552-bd87-447e-bcce-81761d619c36,090fede7-3b7e-448e-90c2-e874122a3d02,c7cacbdb-9dbc-416c-a112-c1a0844d36ef,0ff9ba7f-58ec-4672-8ab9-ad358ec83f5d
tch_20200625-194027_106,2852afeb-b6fd-11ea-94cc-0242ac110002,std_1593100901312_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_104,29600133-b6fd-11ea-94cc-0242ac110002,std_1593100903089_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_100,2b5abf35-b6fd-11ea-94cc-0242ac110002,std_1593100906375_100,class_20200625-194027_100,4reM-XN73,e05bedf3-e058-4350-a794-54a7fa99427b,36ec4bf4-3e32-4a62-bcb9-5a51111932d2,eb3e1a17-3d72-484d-a4be-b7ce3145ce70,de38643f-6ee7-419e-bb86-e84515a5d85f,b7284eef-96ce-4092-ae81-655bf4f4e951
tch_20200625-194027_99,2d75afdf-b6fd-11ea-840b-0242ac110002,std_1593100909948_99,class_20200625-194027_99,3Ry7-AjEC,18d38e6f-fbe6-4f50-8b50-203b7e7fe943,4feca48d-7641-427d-ac96-70ad88b4124a,1a6e6b10-8711-4f1e-a2ed-32e4b12b680b,3b2de5f5-a2ba-49bb-9e0f-db7301a00459,a1c31dc7-ec6b-44e0-945e-f006fd3636a3
tch_20200625-194027_103,29770b07-b6fd-11ea-94cc-0242ac110002,std_1593100903245_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_98,334c707b-b6fd-11ea-840b-0242ac110002,std_1593100919749_98,class_20200625-194027_98,bMxH-kT2r,a5dfe6d4-fad7-42f1-8b55-33a4e6c70c55,a52dd807-2c3c-4a33-9eac-f06cbecd9beb,4f72958d-520d-4478-9d6c-7a819c759435,2e5032c3-d5b1-4ef9-98cc-1a4d66158725,9e0eb47b-ba51-416f-9af5-7c15892f8962
tch_20200625-194027_101,34189a00-b6fd-11ea-94cc-0242ac110002,std_1593100921061_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_105,35e62e0b-b6fd-11ea-840b-0242ac110002,std_1593100924123_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_102,35789ef2-b6fd-11ea-94cc-0242ac110002,std_1593100923366_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_107,3653207c-b6fd-11ea-840b-0242ac110002,std_1593100924828_107,class_20200625-194027_107,8KtY-4Pu2,cc3f6b78-1e9e-453a-a0b9-c295fb6e3ca5,60744552-bd87-447e-bcce-81761d619c36,090fede7-3b7e-448e-90c2-e874122a3d02,c7cacbdb-9dbc-416c-a112-c1a0844d36ef,0ff9ba7f-58ec-4672-8ab9-ad358ec83f5d
tch_20200625-194027_106,374aee49-b6fd-11ea-94cc-0242ac110002,std_1593100926438_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_104,3ad637bf-b6fd-11ea-840b-0242ac110002,std_1593100932390_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_99,3b8abb08-b6fd-11ea-94cc-0242ac110002,std_1593100933582_99,class_20200625-194027_99,3Ry7-AjEC,18d38e6f-fbe6-4f50-8b50-203b7e7fe943,4feca48d-7641-427d-ac96-70ad88b4124a,1a6e6b10-8711-4f1e-a2ed-32e4b12b680b,3b2de5f5-a2ba-49bb-9e0f-db7301a00459,a1c31dc7-ec6b-44e0-945e-f006fd3636a3
tch_20200625-194027_100,3b1e8c1d-b6fd-11ea-840b-0242ac110002,std_1593100932865_100,class_20200625-194027_100,4reM-XN73,e05bedf3-e058-4350-a794-54a7fa99427b,36ec4bf4-3e32-4a62-bcb9-5a51111932d2,eb3e1a17-3d72-484d-a4be-b7ce3145ce70,de38643f-6ee7-419e-bb86-e84515a5d85f,b7284eef-96ce-4092-ae81-655bf4f4e951
tch_20200625-194027_103,3b920e5d-b6fd-11ea-94cc-0242ac110002,std_1593100933632_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_101,433e7846-b6fd-11ea-840b-0242ac110002,std_1593100946496_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_105,44bdec5c-b6fd-11ea-94cc-0242ac110002,std_1593100948980_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_102,45009a77-b6fd-11ea-840b-0242ac110002,std_1593100949419_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_107,470d0c7f-b6fd-11ea-94cc-0242ac110002,std_1593100952871_107,class_20200625-194027_107,8KtY-4Pu2,cc3f6b78-1e9e-453a-a0b9-c295fb6e3ca5,60744552-bd87-447e-bcce-81761d619c36,090fede7-3b7e-448e-90c2-e874122a3d02,c7cacbdb-9dbc-416c-a112-c1a0844d36ef,0ff9ba7f-58ec-4672-8ab9-ad358ec83f5d
tch_20200625-194027_104,48748b99-b6fd-11ea-840b-0242ac110002,std_1593100955241_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_106,47c07e0e-b6fd-11ea-840b-0242ac110002,std_1593100954057_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_103,4d00a43c-b6fd-11ea-840b-0242ac110002,std_1593100962854_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_99,4a4f66a6-b6fd-11ea-94cc-0242ac110002,std_1593100958327_99,class_20200625-194027_99,3Ry7-AjEC,18d38e6f-fbe6-4f50-8b50-203b7e7fe943,4feca48d-7641-427d-ac96-70ad88b4124a,1a6e6b10-8711-4f1e-a2ed-32e4b12b680b,3b2de5f5-a2ba-49bb-9e0f-db7301a00459,a1c31dc7-ec6b-44e0-945e-f006fd3636a3
tch_20200625-194027_100,4b3a627e-b6fd-11ea-840b-0242ac110002,std_1593100959866_100,class_20200625-194027_100,4reM-XN73,e05bedf3-e058-4350-a794-54a7fa99427b,36ec4bf4-3e32-4a62-bcb9-5a51111932d2,eb3e1a17-3d72-484d-a4be-b7ce3145ce70,de38643f-6ee7-419e-bb86-e84515a5d85f,b7284eef-96ce-4092-ae81-655bf4f4e951
tch_20200625-194027_108,4f325070-b6fd-11ea-94cc-0242ac110002,std_1593100966263_108,class_20200625-194027_108,6TaV-nWfB,8a2a2baf-00e7-450e-8767-050c3120d329,c22ec823-556c-407f-b993-2bf3503e3c8f,104a6d8c-9a55-4f09-a5cb-b92f6ecd7218,64d1eb7d-7957-44b1-a5ea-8695785d01ae,6d42f46d-1617-47a0-a9e5-3da2431cd072
tch_20200625-194027_105,5441f081-b6fd-11ea-94cc-0242ac110002,std_1593100975038_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_101,516c6246-b6fd-11ea-840b-0242ac110002,std_1593100970286_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_102,54d7ef6f-b6fd-11ea-840b-0242ac110002,std_1593100976030_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_104,56dfccbe-b6fd-11ea-94cc-0242ac110002,std_1593100979429_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_107,560e24b4-b6fd-11ea-840b-0242ac110002,std_1593100978047_107,class_20200625-194027_107,8KtY-4Pu2,cc3f6b78-1e9e-453a-a0b9-c295fb6e3ca5,60744552-bd87-447e-bcce-81761d619c36,090fede7-3b7e-448e-90c2-e874122a3d02,c7cacbdb-9dbc-416c-a112-c1a0844d36ef,0ff9ba7f-58ec-4672-8ab9-ad358ec83f5d
tch_20200625-194027_103,5a5e93ed-b6fd-11ea-840b-0242ac110002,std_1593100985287_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_106,58fb8160-b6fd-11ea-94cc-0242ac110002,std_1593100982925_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_100,5c1320f9-b6fd-11ea-94cc-0242ac110002,std_1593100988132_100,class_20200625-194027_100,4reM-XN73,e05bedf3-e058-4350-a794-54a7fa99427b,36ec4bf4-3e32-4a62-bcb9-5a51111932d2,eb3e1a17-3d72-484d-a4be-b7ce3145ce70,de38643f-6ee7-419e-bb86-e84515a5d85f,b7284eef-96ce-4092-ae81-655bf4f4e951
tch_20200625-194027_108,60087754-b6fd-11ea-94cc-0242ac110002,std_1593100994786_108,class_20200625-194027_108,6TaV-nWfB,8a2a2baf-00e7-450e-8767-050c3120d329,c22ec823-556c-407f-b993-2bf3503e3c8f,104a6d8c-9a55-4f09-a5cb-b92f6ecd7218,64d1eb7d-7957-44b1-a5ea-8695785d01ae,6d42f46d-1617-47a0-a9e5-3da2431cd072
tch_20200625-194027_105,61c98814-b6fd-11ea-94cc-0242ac110002,std_1593100997742_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_101,63ea6c4b-b6fd-11ea-94cc-0242ac110002,std_1593101001283_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_102,64952b70-b6fd-11ea-840b-0242ac110002,std_1593101002421_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_104,6656b1a7-b6fd-11ea-94cc-0242ac110002,std_1593101005359_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_103,69517a7a-b6fd-11ea-840b-0242ac110002,std_1593101010383_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_107,669233be-b6fd-11ea-94cc-0242ac110002,std_1593101005666_107,class_20200625-194027_107,8KtY-4Pu2,cc3f6b78-1e9e-453a-a0b9-c295fb6e3ca5,60744552-bd87-447e-bcce-81761d619c36,090fede7-3b7e-448e-90c2-e874122a3d02,c7cacbdb-9dbc-416c-a112-c1a0844d36ef,0ff9ba7f-58ec-4672-8ab9-ad358ec83f5d
tch_20200625-194027_106,6a6ad9d0-b6fd-11ea-94cc-0242ac110002,std_1593101012222_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_100,6acc5b68-b6fd-11ea-94cc-0242ac110002,std_1593101012835_100,class_20200625-194027_100,4reM-XN73,e05bedf3-e058-4350-a794-54a7fa99427b,36ec4bf4-3e32-4a62-bcb9-5a51111932d2,eb3e1a17-3d72-484d-a4be-b7ce3145ce70,de38643f-6ee7-419e-bb86-e84515a5d85f,b7284eef-96ce-4092-ae81-655bf4f4e951
tch_20200625-194027_109,70cf3417-b6fd-11ea-94cc-0242ac110002,std_1593101022643_109,class_20200625-194027_109,zZ34-6uCQ,249a3965-e732-45de-a26e-810343b29e49,07ac99e9-67f8-4429-999d-ad9ffb49da51,b80bd363-98db-49bf-867a-baf6d88e5682,bc2b9950-08f6-442b-896b-4e73bf46e003,d0a5bdf1-d3e0-4557-971d-72a355d206b5
tch_20200625-194027_108,70a84baa-b6fd-11ea-94cc-0242ac110002,std_1593101022687_108,class_20200625-194027_108,6TaV-nWfB,8a2a2baf-00e7-450e-8767-050c3120d329,c22ec823-556c-407f-b993-2bf3503e3c8f,104a6d8c-9a55-4f09-a5cb-b92f6ecd7218,64d1eb7d-7957-44b1-a5ea-8695785d01ae,6d42f46d-1617-47a0-a9e5-3da2431cd072
tch_20200625-194027_105,71695182-b6fd-11ea-840b-0242ac110002,std_1593101023954_105,class_20200625-194027_105,P9Kw-9yF6,9610a6ef-b6cd-4ba5-9201-3d852b40b799,0563630d-5381-4944-a584-d1535a270f7a,c355b7a3-ac5c-4506-b759-247aa7c59ed0,2914c419-d948-43c3-b2bf-5d2ca3a173c9,8fa7b0e9-5ca1-494a-afbd-56ccefd3fc91
tch_20200625-194027_101,73829458-b6fd-11ea-840b-0242ac110002,std_1593101027489_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
tch_20200625-194027_102,751d7fc0-b6fd-11ea-94cc-0242ac110002,std_1593101030168_102,class_20200625-194027_102,9QPM-2Yj3,b2b807b9-8111-4f48-8ae2-3a11339cc6cd,b74e4595-f218-450d-919e-6ed1d373c79f,9c30edd9-81d4-4811-9314-b1de14c91158,31f2f30b-23df-4a4e-ae4e-4673f738031f,e04d8afb-6a78-49bb-bbab-3d9fbb163e24
tch_20200625-194027_104,7728b930-b6fd-11ea-94cc-0242ac110002,std_1593101033577_104,class_20200625-194027_104,Fq6N-wPcm,6e2a7617-a671-4986-9e7b-ad3f470b4bfe,7313cf60-cae6-4a42-8572-c186d195d5b2,155a763a-932b-4e7b-9368-37a18dec93e5,8ece4885-4a52-4170-a1fc-e7b8e4510d40,a1cbf123-be5b-48dd-a112-afa52f1a751f
tch_20200625-194027_103,78cdddf2-b6fd-11ea-840b-0242ac110002,std_1593101036354_103,class_20200625-194027_103,29bz-kDGA,7e14e5ca-4ee0-4786-ace1-7c652de6afcd,58c2adf7-1d3f-497d-8cf4-87902e78cf6c,6a30658c-bc01-48f2-81d3-c23bf691bef9,4c06c9c7-c9c3-4a2b-9996-6be27e275f44,397cae43-e2a6-449b-803b-84f679192925
tch_20200625-194027_107,78f7d383-b6fd-11ea-94cc-0242ac110002,std_1593101036610_107,class_20200625-194027_107,8KtY-4Pu2,cc3f6b78-1e9e-453a-a0b9-c295fb6e3ca5,60744552-bd87-447e-bcce-81761d619c36,090fede7-3b7e-448e-90c2-e874122a3d02,c7cacbdb-9dbc-416c-a112-c1a0844d36ef,0ff9ba7f-58ec-4672-8ab9-ad358ec83f5d
tch_20200625-194027_106,7a885f69-b6fd-11ea-840b-0242ac110002,std_1593101039212_106,class_20200625-194027_106,eB8f-xfWq,34275242-8530-4297-959c-bc884f7fa9ab,1404584d-00a2-4fb2-b36d-043893a083a6,f69de2e1-21a4-46f5-81b1-f0f957bf4943,f3f91fae-0a62-4d81-9256-28ebc98016f6,a586ed48-d173-40a6-bb4f-81c90a08b4f8
tch_20200625-194027_108,80b7c697-b6fd-11ea-94cc-0242ac110002,std_1593101049577_108,class_20200625-194027_108,6TaV-nWfB,8a2a2baf-00e7-450e-8767-050c3120d329,c22ec823-556c-407f-b993-2bf3503e3c8f,104a6d8c-9a55-4f09-a5cb-b92f6ecd7218,64d1eb7d-7957-44b1-a5ea-8695785d01ae,6d42f46d-1617-47a0-a9e5-3da2431cd072
tch_20200625-194027_109,7f93b889-b6fd-11ea-94cc-0242ac110002,std_1593101047705_109,class_20200625-194027_109,zZ34-6uCQ,249a3965-e732-45de-a26e-810343b29e49,07ac99e9-67f8-4429-999d-ad9ffb49da51,b80bd363-98db-49bf-867a-baf6d88e5682,bc2b9950-08f6-442b-896b-4e73bf46e003,d0a5bdf1-d3e0-4557-971d-72a355d206b5
tch_20200625-194027_101,81e830b6-b6fd-11ea-840b-0242ac110002,std_1593101051642_101,class_20200625-194027_101,jqXM-6edn,7a881b80-48d0-4fb4-900d-3bbe7bef2e12,6a63c139-5210-47c4-8e48-c7a59b6dcfbc,7a4bc966-18ce-42e4-bbc1-5ed0d79e74bb,93b2318d-8f11-48c5-9b6a-e794f46023c8,03d97284-d15b-46f3-9450-577d8d8e720f
