folderPath,folderName,category,fileName
cup1/orgs/perf-test1-alpha/,crossproductagg,H6,Id-class-3ce88d62-01ff-4e9d-96d6-0e57ef57413d
cup1/orgs/perf-test1-alpha/,crossproductagg,H7,Id-class-ba9bd048-0449-4325-b896-0180ce17c84a
cup1/orgs/perf-test1-alpha/,crossproductagg,T1005,Id-class-8c811c6f-e2b3-4b8b-98e3-af9665d1f14f
cup1/orgs/perf-test1-alpha/,crossproductagg,L1,Id-class-6c8a73ea-f7b0-4898-a716-87a57d580409
cup1/orgs/perf-test1-alpha/,crossproductagg,L2,Id-class-fd2b276d-868d-464b-af5f-1b5eb1b56a13
cup1/orgs/perf-test1-alpha/,crossproductagg,L3,Id-class-530b2ae8-8e93-4936-8438-b15c67f370a3
cup1/orgs/perf-test1-alpha/,crossproductagg,L7,Id-class-006201d5-04a2-4354-b061-6e1ab0bf9d56
cup1/orgs/perf-test1-alpha/,crossproductagg,L8,Id-class-7d25170b-63cc-401a-a545-7330bf86f9a9
cup1/orgs/perf-test1-alpha/,crossproductagg,L9,Id-class-bb305f84-0a99-4b28-9cf6-12a472339cd5
cup1/orgs/perf-test1-alpha/,crossproductagg,M1,Id-class-702e7c51-c392-4220-a48d-b45ae2e3336b
cup1/orgs/perf-test1-alpha/,crossproductagg,M2,Id-class-e5e9f2de-2f25-4aad-a158-a5e7cdeeeb29
cup1/orgs/perf-test1-alpha/,crossproductagg,M3,Id-class-6c0241b1-fe23-424e-bb41-cadb9f803dd7
cup1/orgs/perf-test1-alpha/,crossproductagg,M4,Id-class-2e55a32b-9fd5-4983-82cc-8db5bda7b15d
cup1/orgs/perf-test1-alpha/,crossproductagg,M5,Id-class-318596fa-08a7-4fd5-8016-2e20742691f1
cup1/orgs/perf-test1-alpha/,userprogress,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_500lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_500lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_400lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_400lo_3
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-evpel1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perfprod4
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perfprod3
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf40_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf40_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf41_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-evpel1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf34_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_400lo_3
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_400lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf41_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf40_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perfprod3
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf40_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perfprod4
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H6,Id-user-be71acca-00f8-4d2d-9c82-8a7aaa8850c0--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perfprod3
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perfprod4
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf40_630lo_1
cup1/orgs/perf-test1-alpha/,userprogress,H7,Id-user-00166edd-a275-4e47-afeb-7db9a41de5eb--product-perf40_630lo_2
cup1/orgs/perf-test1-alpha/,userprogress,T1005,Id-user-49436d47-da44-41ef-92a5-69072940f423--product-perfprod3
cup1/orgs/perf-test1-alpha/,userprogress,T1005,Id-user-49436d47-da44-41ef-92a5-69072940f423--product-perfprod4
cup1/orgs/perf-test1-alpha/,userprogress,L1,Id-user-e1bbabd5-6bf2-4b24-aa25-b5dc37331691--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,L1,Id-user-e1bbabd5-6bf2-4b24-aa25-b5dc37331691--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,L1,Id-user-e1bbabd5-6bf2-4b24-aa25-b5dc37331691--product-evpel1
cup1/orgs/perf-test1-alpha/,userprogress,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,userprogress,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,userprogress,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-evpel1
cup1/orgs/perf-test1-alpha/,userprogress,L2,Id-user-7dbfe3f7-ccb6-4943-af58-7a70ce74d60e--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf31_300lo_3
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_4
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf31_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf29_300lo_3
cup1/orgs/perf-test1-alpha/,userprogress,L3,Id-user-4a1e051d-fadc-4a03-8bc3-b6995b79368e--product-perf31_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,L7,Id-user-29e62a03-a10b-4150-970b-1089651ffd8e--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,L7,Id-user-29e62a03-a10b-4150-970b-1089651ffd8e--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,L7,Id-user-29e62a03-a10b-4150-970b-1089651ffd8e--product-evpel1
cup1/orgs/perf-test1-alpha/,userprogress,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb2pe1
cup1/orgs/perf-test1-alpha/,userprogress,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,userprogress,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb2pe2
cup1/orgs/perf-test1-alpha/,userprogress,L8,Id-user-1adb6073-c5c0-4d56-8e22-408591ffbf1a--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,userprogress,L9,Id-user-33604a99-ebbe-4665-b9ae-1b3de5e7560e--product-perf30_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,L9,Id-user-33604a99-ebbe-4665-b9ae-1b3de5e7560e--product-evpel1
cup1/orgs/perf-test1-alpha/,userprogress,L9,Id-user-33604a99-ebbe-4665-b9ae-1b3de5e7560e--product-perf30_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_300lo_3
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_400lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_400lo_3
cup1/orgs/perf-test1-alpha/,userprogress,M1,Id-user-fee4e56b-eb1b-460b-b88d-fff1082a511d--product-perf32_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_300lo_3
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf34_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_400lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M2,Id-user-1c0167a2-6e5d-41bb-a6ba-2bea539f1130--product-perf32_400lo_3
cup1/orgs/perf-test1-alpha/,userprogress,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,userprogress,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M3,Id-user-702d4251-c7a6-4abe-af6c-2331052d92cb--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf34_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_400lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_300lo_2
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_400lo_3
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perfprod4
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_300lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf32_300lo_3
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perfprod3
cup1/orgs/perf-test1-alpha/,userprogress,M4,Id-user-e7c59946-cd98-460f-82f2-fac0f85d7767--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,userprogress,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perf41_500lo_1
cup1/orgs/perf-test1-alpha/,userprogress,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,userprogress,M5,Id-user-843a902b-bd3f-47ad-9b90-b09f7d0d625f--product-perf41_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf36_500lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H1,Id-user-f6f7069b-4dda-4d9d-b23e-afdbb87de11b--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-evpel1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_300lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_400lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perfb1pe1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perfb1pe2
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_500lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf37_400lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,H2,Id-user-b1eeb4b9-6ab2-41b3-91d1-21b9e7de85e1--product-perf36_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf33_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf33_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H3,Id-user-b924a7df-237d-49ac-81e7-d8a88ed6c356--product-perf33_500lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf38_300lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perfprod3
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf35_400lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf40_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perfprod4
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf38_630lo_2
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf40_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H4,Id-user-dc619b4c-8d1f-40aa-9513-8374552156e5--product-perf35_500lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf38_630lo_1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_400lo_3
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-evpel1
cup1/orgs/perf-test1-alpha/,usersubmissions,H5,Id-user-64b401f9-15b0-418e-94a8-0544709c89ac--product-perf37_630lo_2
